YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
2015,6,JUN,06-06-2015,Slovenia Control,ANSP (AUA),184.53,37.13,3.86,22.82,2.68,3.6
2015,6,JUN,06-06-2015,UkSATSE,ANSP (AUA),522.36,28.22,1.27,7.23,2.25,3.6
2015,6,JUN,07-06-2015,ANS CR,ANSP (AUA),668.73,124.25,18.05,72.51,14.36,3.6
2015,6,JUN,07-06-2015,ARMATS,ANSP (AUA),29.79,0.65,0.06,0.18,0.19,3.6
2015,6,JUN,07-06-2015,Albcontrol,ANSP (AUA),149.93,22.70,0.99,8.28,0.97,3.6
2015,6,JUN,07-06-2015,Austro Control,ANSP (AUA),791.42,131.01,20.26,75.27,23.48,3.6
2015,6,JUN,07-06-2015,Avinor (Continental),ANSP (AUA),686.84,30.09,7.23,12.44,6.68,3.6
2015,6,JUN,07-06-2015,BULATSA,ANSP (AUA),816.69,150.85,8.30,54.59,13.11,3.6
2015,6,JUN,07-06-2015,Belgocontrol,ANSP (AUA),191.18,25.96,10.37,15.34,10.64,3.6
2015,6,JUN,07-06-2015,Croatia Control,ANSP (AUA),758.35,138.97,6.71,76.81,9.36,3.6
2015,6,JUN,07-06-2015,DCAC Cyprus,ANSP (AUA),471.00,48.20,8.27,19.01,6.19,3.6
2015,6,JUN,07-06-2015,DFS,ANSP (AUA),3379.19,650.25,168.62,381.72,138.67,3.6
2015,6,JUN,07-06-2015,DHMI,ANSP (AUA),3605.45,752.35,104.97,227.45,98.77,3.6
2015,6,JUN,07-06-2015,DSNA,ANSP (AUA),6278.46,1268.17,180.18,570.06,124.85,3.6
2015,6,JUN,07-06-2015,EANS,ANSP (AUA),166.69,9.64,1.62,3.09,4.11,3.6
2015,6,JUN,07-06-2015,ENAIRE,ANSP (AUA),3346.56,426.78,69.13,167.52,50.95,3.6
2015,6,JUN,07-06-2015,ENAV,ANSP (AUA),3039.80,364.14,84.74,238.63,50.19,3.6
2015,6,JUN,07-06-2015,Finavia,ANSP (AUA),198.45,5.53,1.75,2.12,2.47,3.6
2015,6,JUN,07-06-2015,HCAA,ANSP (AUA),1680.80,165.16,18.82,70.64,11.06,3.6
2015,6,JUN,07-06-2015,HungaroControl,ANSP (AUA),752.88,132.81,6.89,64.75,21.88,3.6
2015,6,JUN,07-06-2015,IAA,ANSP (AUA),772.39,52.63,3.85,15.80,13.40,3.6
2015,6,JUN,07-06-2015,LFV,ANSP (AUA),976.45,49.81,10.34,26.48,13.31,3.6
2015,6,JUN,07-06-2015,LGS,ANSP (AUA),204.40,12.59,1.00,6.04,3.67,3.6
2015,6,JUN,07-06-2015,LPS,ANSP (AUA),299.29,48.25,3.47,23.40,4.92,3.6
2015,6,JUN,07-06-2015,LVNL,ANSP (AUA),204.34,35.19,6.49,15.57,13.19,3.6
2015,6,JUN,07-06-2015,M-NAV,ANSP (AUA),101.87,13.19,0.66,5.89,0.21,3.6
2015,6,JUN,07-06-2015,MATS,ANSP (AUA),212.24,9.43,0.69,3.05,1.27,3.6
2015,6,JUN,07-06-2015,MUAC,ANSP (AUA),1786.95,324.08,87.43,189.02,62.42,3.6
2015,6,JUN,07-06-2015,MoldATSA,ANSP (AUA),32.47,0.94,0.02,0.38,0.06,3.6
2015,6,JUN,07-06-2015,NATS (Continental),ANSP (AUA),2901.31,499.70,169.73,220.46,147.54,3.6
2015,6,JUN,07-06-2015,NAV Portugal (Continental),ANSP (AUA),811.61,56.45,11.08,24.14,5.21,3.6
2015,6,JUN,07-06-2015,NAVIAIR,ANSP (AUA),448.65,26.63,5.09,16.17,8.75,3.6
2015,6,JUN,07-06-2015,Oro Navigacija,ANSP (AUA),149.34,9.32,0.63,4.48,2.29,3.6
2015,6,JUN,07-06-2015,PANSA,ANSP (AUA),1143.50,93.57,11.84,55.62,18.88,3.6
2015,6,JUN,07-06-2015,ROMATSA,ANSP (AUA),1053.55,162.98,5.41,67.89,30.03,3.6
2015,6,JUN,07-06-2015,SMATSA,ANSP (AUA),802.06,157.77,4.76,83.78,9.46,3.6
2015,6,JUN,07-06-2015,Sakaeronavigatsia,ANSP (AUA),148.86,21.17,0.75,5.86,4.50,3.6
2015,6,JUN,07-06-2015,Skyguide,ANSP (AUA),898.71,195.50,50.30,126.87,39.29,3.6
2015,6,JUN,07-06-2015,Slovenia Control,ANSP (AUA),164.90,29.87,2.93,17.40,2.65,3.6
2015,6,JUN,07-06-2015,UkSATSE,ANSP (AUA),523.50,27.29,1.17,6.78,1.37,3.6
2015,6,JUN,08-06-2015,ANS CR,ANSP (AUA),675.59,125.35,17.44,67.43,16.16,3.6
2015,6,JUN,08-06-2015,ARMATS,ANSP (AUA),28.49,0.74,0.02,0.28,0.26,3.6
2015,6,JUN,08-06-2015,Albcontrol,ANSP (AUA),142.98,15.13,0.88,5.82,0.86,3.6
2015,6,JUN,08-06-2015,Austro Control,ANSP (AUA),749.59,106.64,18.45,63.38,17.22,3.6
2015,6,JUN,08-06-2015,Avinor (Continental),ANSP (AUA),757.39,30.01,7.32,12.82,7.64,3.6
2015,6,JUN,08-06-2015,BULATSA,ANSP (AUA),719.57,117.03,7.12,37.91,8.68,3.6
2015,6,JUN,08-06-2015,Belgocontrol,ANSP (AUA),223.30,38.14,15.18,22.43,16.01,3.6
2015,6,JUN,08-06-2015,Croatia Control,ANSP (AUA),637.76,100.69,5.13,54.22,6.02,3.6
2015,6,JUN,08-06-2015,DCAC Cyprus,ANSP (AUA),400.95,33.11,5.68,12.42,4.95,3.6
2015,6,JUN,08-06-2015,DFS,ANSP (AUA),3472.20,678.76,187.52,397.49,157.92,3.6
2015,6,JUN,08-06-2015,DHMI,ANSP (AUA),3232.68,607.69,85.20,176.30,80.42,3.6
2015,6,JUN,08-06-2015,DSNA,ANSP (AUA),6094.49,1204.16,175.03,545.66,131.50,3.6
2015,6,JUN,08-06-2015,EANS,ANSP (AUA),195.29,11.32,2.08,4.17,4.30,3.6
2015,6,JUN,08-06-2015,ENAIRE,ANSP (AUA),3251.30,389.85,59.98,152.01,46.14,3.6
2015,6,JUN,08-06-2015,ENAV,ANSP (AUA),2762.06,281.77,69.91,179.43,41.86,3.6
2015,6,JUN,08-06-2015,Finavia,ANSP (AUA),265.11,8.41,2.68,3.12,3.69,3.6
2015,6,JUN,08-06-2015,HCAA,ANSP (AUA),1382.79,107.47,12.56,44.50,9.22,3.6
2015,6,JUN,08-06-2015,HungaroControl,ANSP (AUA),677.19,106.11,5.70,49.66,12.76,3.6
2015,6,JUN,08-06-2015,IAA,ANSP (AUA),833.52,65.11,6.49,19.42,11.79,3.6
2015,6,JUN,08-06-2015,LFV,ANSP (AUA),1141.52,62.16,14.01,30.52,19.30,3.6
2015,6,JUN,08-06-2015,LGS,ANSP (AUA),208.95,12.96,1.11,6.02,4.23,3.6
2015,6,JUN,08-06-2015,LPS,ANSP (AUA),275.42,42.86,3.59,19.11,6.53,3.6
2015,6,JUN,08-06-2015,LVNL,ANSP (AUA),227.21,40.68,7.63,18.03,15.45,3.6
2015,6,JUN,08-06-2015,M-NAV,ANSP (AUA),86.35,9.18,0.80,3.75,0.28,3.6
2015,6,JUN,08-06-2015,MATS,ANSP (AUA),200.73,7.20,0.29,1.69,2.06,3.6
2015,6,JUN,08-06-2015,MUAC,ANSP (AUA),1854.21,381.23,97.84,211.13,68.65,3.6
2015,6,JUN,08-06-2015,MoldATSA,ANSP (AUA),20.12,0.28,0.01,0.08,0.01,3.6
2015,6,JUN,08-06-2015,NATS (Continental),ANSP (AUA),3180.68,600.00,217.60,266.80,186.14,3.6
2015,6,JUN,08-06-2015,NAV Portugal (Continental),ANSP (AUA),850.08,53.48,10.60,22.54,5.12,3.6
2015,6,JUN,08-06-2015,NAVIAIR,ANSP (AUA),504.20,32.62,6.90,18.62,8.21,3.6
2015,6,JUN,08-06-2015,Oro Navigacija,ANSP (AUA),136.47,6.05,0.52,2.96,1.91,3.6
2015,6,JUN,08-06-2015,PANSA,ANSP (AUA),1046.93,73.25,10.89,43.45,18.34,3.6
2015,6,JUN,08-06-2015,ROMATSA,ANSP (AUA),929.43,116.41,5.31,41.88,18.41,3.6
2015,6,JUN,08-06-2015,SMATSA,ANSP (AUA),711.51,128.66,4.00,69.14,4.62,3.6
2015,6,JUN,08-06-2015,Sakaeronavigatsia,ANSP (AUA),117.83,15.62,0.50,4.84,3.23,3.6
2015,6,JUN,08-06-2015,Skyguide,ANSP (AUA),836.60,174.88,44.06,108.86,35.39,3.6
2015,6,JUN,08-06-2015,Slovenia Control,ANSP (AUA),142.70,21.94,2.13,12.56,1.15,3.6
2015,6,JUN,08-06-2015,UkSATSE,ANSP (AUA),463.35,19.65,1.33,4.97,1.35,3.6
2015,6,JUN,09-06-2015,ANS CR,ANSP (AUA),679.04,128.36,16.32,70.30,15.37,3.6
2015,6,JUN,09-06-2015,ARMATS,ANSP (AUA),28.23,0.57,0.08,0.19,0.15,3.6
2015,6,JUN,09-06-2015,Albcontrol,ANSP (AUA),141.67,15.08,0.97,5.80,0.47,3.6
2015,6,JUN,09-06-2015,Austro Control,ANSP (AUA),727.27,111.42,17.48,65.77,16.28,3.6
2015,6,JUN,09-06-2015,Avinor (Continental),ANSP (AUA),738.52,30.41,8.47,14.08,9.13,3.6
2015,6,JUN,09-06-2015,BULATSA,ANSP (AUA),704.98,118.42,5.97,39.00,9.51,3.6
2015,6,JUN,09-06-2015,Belgocontrol,ANSP (AUA),223.51,35.91,14.99,21.88,16.31,3.6
2015,6,JUN,09-06-2015,Croatia Control,ANSP (AUA),629.44,95.39,4.86,53.94,4.48,3.6
2015,6,JUN,09-06-2015,DCAC Cyprus,ANSP (AUA),408.22,35.99,5.62,14.21,3.96,3.6
2015,6,JUN,09-06-2015,DFS,ANSP (AUA),3488.20,664.38,183.88,385.94,163.23,3.6
2015,6,JUN,09-06-2015,DHMI,ANSP (AUA),3250.47,606.85,85.41,177.38,81.86,3.6
2015,6,JUN,09-06-2015,DSNA,ANSP (AUA),5766.88,1110.84,158.39,481.59,127.95,3.6
2015,6,JUN,09-06-2015,EANS,ANSP (AUA),169.50,9.74,1.42,3.15,2.31,3.6
2015,6,JUN,09-06-2015,ENAIRE,ANSP (AUA),3075.02,364.21,56.44,143.69,46.07,3.6
2015,6,JUN,09-06-2015,ENAV,ANSP (AUA),2645.60,275.33,65.07,172.59,40.70,3.6
2015,6,JUN,09-06-2015,Finavia,ANSP (AUA),250.47,7.98,2.36,3.14,2.95,3.6
2015,6,JUN,09-06-2015,HCAA,ANSP (AUA),1344.81,97.73,12.41,41.99,9.05,3.6
2015,6,JUN,09-06-2015,HungaroControl,ANSP (AUA),677.30,108.76,4.98,54.10,9.23,3.6
2015,6,JUN,09-06-2015,IAA,ANSP (AUA),795.68,57.45,6.64,18.14,10.23,3.6
2015,6,JUN,09-06-2015,LFV,ANSP (AUA),1136.65,59.73,15.58,30.54,16.51,3.6
2015,6,JUN,09-06-2015,LGS,ANSP (AUA),194.20,11.40,1.15,6.10,1.94,3.6
2015,6,JUN,09-06-2015,LPS,ANSP (AUA),273.67,43.77,3.48,20.29,5.40,3.6
2015,6,JUN,09-06-2015,LVNL,ANSP (AUA),228.05,42.97,8.74,19.12,17.19,3.6
2015,6,JUN,09-06-2015,M-NAV,ANSP (AUA),81.54,7.54,0.65,3.26,0.44,3.6
2015,6,JUN,09-06-2015,MATS,ANSP (AUA),194.00,5.30,0.50,1.87,1.11,3.6
2015,6,JUN,09-06-2015,MUAC,ANSP (AUA),1770.80,333.45,88.31,181.63,54.75,3.6
2015,6,JUN,09-06-2015,MoldATSA,ANSP (AUA),25.65,0.48,0.01,0.16,0.02,3.6
2015,6,JUN,09-06-2015,NATS (Continental),ANSP (AUA),3141.47,548.16,197.19,245.31,174.23,3.6
2015,6,JUN,09-06-2015,NAV Portugal (Continental),ANSP (AUA),757.10,47.44,8.58,19.42,4.36,3.6
2015,6,JUN,09-06-2015,NAVIAIR,ANSP (AUA),481.72,27.35,5.11,15.84,7.34,3.6
2015,6,JUN,09-06-2015,Oro Navigacija,ANSP (AUA),142.59,7.14,0.48,3.21,1.51,3.6
2015,6,JUN,09-06-2015,PANSA,ANSP (AUA),1070.58,73.81,11.29,42.14,14.98,3.6
2015,6,JUN,09-06-2015,ROMATSA,ANSP (AUA),938.34,126.92,4.69,46.08,14.01,3.6
2015,6,JUN,09-06-2015,SMATSA,ANSP (AUA),701.93,114.59,3.46,63.18,4.09,3.6
2015,6,JUN,09-06-2015,Sakaeronavigatsia,ANSP (AUA),136.37,16.46,0.62,5.65,4.58,3.6
2015,6,JUN,09-06-2015,Skyguide,ANSP (AUA),789.28,155.89,41.08,95.46,36.97,3.6
2015,6,JUN,09-06-2015,Slovenia Control,ANSP (AUA),141.00,23.38,1.76,13.39,1.82,3.6
2015,6,JUN,09-06-2015,UkSATSE,ANSP (AUA),449.73,21.06,1.48,5.17,1.08,3.6
2015,6,JUN,10-06-2015,ANS CR,ANSP (AUA),663.85,124.24,17.42,63.87,18.72,3.6
2015,6,JUN,10-06-2015,ARMATS,ANSP (AUA),26.83,0.44,0.06,0.14,0.17,3.6
2015,6,JUN,10-06-2015,Albcontrol,ANSP (AUA),123.70,12.85,0.62,5.08,0.45,3.6
2015,6,JUN,10-06-2015,Austro Control,ANSP (AUA),786.22,127.01,21.72,71.33,18.99,3.6
2015,6,JUN,10-06-2015,Avinor (Continental),ANSP (AUA),781.69,32.13,8.68,14.40,9.42,3.6
2015,6,JUN,10-06-2015,BULATSA,ANSP (AUA),757.86,128.36,7.84,52.61,9.56,3.6
2015,6,JUN,10-06-2015,Belgocontrol,ANSP (AUA),236.93,41.27,17.46,24.95,17.02,3.6
2015,6,JUN,10-06-2015,Croatia Control,ANSP (AUA),620.74,92.78,5.66,52.87,4.98,3.6
2015,6,JUN,10-06-2015,DCAC Cyprus,ANSP (AUA),436.38,36.03,7.65,14.37,4.75,3.6
2015,6,JUN,10-06-2015,DFS,ANSP (AUA),3527.34,684.80,190.31,383.92,172.05,3.6
2015,6,JUN,10-06-2015,DHMI,ANSP (AUA),3403.13,638.04,96.41,188.25,103.64,3.6
2015,6,JUN,10-06-2015,DSNA,ANSP (AUA),5809.49,1095.98,161.77,489.29,131.53,3.6
2015,6,JUN,10-06-2015,EANS,ANSP (AUA),203.79,13.63,2.18,4.90,3.88,3.6
2015,6,JUN,10-06-2015,ENAIRE,ANSP (AUA),3138.32,394.21,74.23,163.85,61.46,3.6
2015,6,JUN,10-06-2015,ENAV,ANSP (AUA),2602.92,265.32,65.26,162.14,38.80,3.6
2015,6,JUN,10-06-2015,Finavia,ANSP (AUA),244.61,6.90,2.15,2.65,2.78,3.6
2015,6,JUN,10-06-2015,HCAA,ANSP (AUA),1413.41,117.10,13.89,49.40,9.69,3.6
2015,6,JUN,10-06-2015,HungaroControl,ANSP (AUA),706.32,118.67,5.51,54.95,9.52,3.6
2015,6,JUN,10-06-2015,IAA,ANSP (AUA),762.41,58.80,5.90,15.60,9.89,3.6
2015,6,JUN,10-06-2015,LFV,ANSP (AUA),1136.10,61.40,13.93,29.97,15.95,3.6
2015,6,JUN,10-06-2015,LGS,ANSP (AUA),204.48,10.74,1.16,5.74,1.86,3.6
2015,6,JUN,10-06-2015,LPS,ANSP (AUA),285.06,46.31,4.02,21.08,6.32,3.6
2015,6,JUN,10-06-2015,LVNL,ANSP (AUA),226.61,39.42,8.36,17.06,15.71,3.6
2015,6,JUN,10-06-2015,M-NAV,ANSP (AUA),95.16,11.56,0.59,5.18,0.29,3.6
2015,6,JUN,10-06-2015,MATS,ANSP (AUA),222.35,19.46,0.25,4.21,1.05,3.6
2015,6,JUN,10-06-2015,MUAC,ANSP (AUA),1820.91,371.17,96.03,196.74,54.98,3.6
2015,6,JUN,10-06-2015,MoldATSA,ANSP (AUA),31.17,0.68,0.02,0.34,0.02,3.6
2015,6,JUN,10-06-2015,NATS (Continental),ANSP (AUA),3135.53,583.66,214.75,262.98,187.57,3.6
2015,6,JUN,10-06-2015,NAV Portugal (Continental),ANSP (AUA),762.64,51.47,9.37,21.58,5.55,3.6
2015,6,JUN,10-06-2015,NAVIAIR,ANSP (AUA),483.05,30.04,6.27,17.64,6.94,3.6
2015,6,JUN,10-06-2015,Oro Navigacija,ANSP (AUA),148.56,7.55,0.65,3.90,0.95,3.6
2015,6,JUN,10-06-2015,PANSA,ANSP (AUA),1113.83,78.28,11.13,45.65,16.48,3.6
2015,6,JUN,10-06-2015,ROMATSA,ANSP (AUA),1040.29,145.63,6.33,61.26,15.29,3.6
2015,6,JUN,10-06-2015,SMATSA,ANSP (AUA),697.34,117.86,4.17,65.51,3.94,3.6
2015,6,JUN,10-06-2015,Sakaeronavigatsia,ANSP (AUA),132.13,15.17,0.50,5.01,4.78,3.6
2015,6,JUN,10-06-2015,Skyguide,ANSP (AUA),799.52,156.72,42.13,95.44,35.43,3.6
2015,6,JUN,10-06-2015,Slovenia Control,ANSP (AUA),151.55,27.82,2.56,14.74,1.49,3.6
2015,6,JUN,10-06-2015,UkSATSE,ANSP (AUA),489.84,20.20,1.27,5.69,1.39,3.6
2015,6,JUN,11-06-2015,ANS CR,ANSP (AUA),692.39,126.00,18.70,67.90,19.61,3.6
2015,6,JUN,11-06-2015,ARMATS,ANSP (AUA),23.37,0.42,0.02,0.11,0.10,3.6
2015,6,JUN,11-06-2015,Albcontrol,ANSP (AUA),123.40,13.25,0.80,4.65,0.52,3.6
2015,6,JUN,11-06-2015,Austro Control,ANSP (AUA),769.64,114.97,19.41,69.72,18.64,3.6
2015,6,JUN,11-06-2015,Avinor (Continental),ANSP (AUA),782.61,33.78,9.02,16.07,9.31,3.6
2015,6,JUN,11-06-2015,BULATSA,ANSP (AUA),747.84,122.03,7.99,47.74,8.50,3.6
2015,6,JUN,11-06-2015,Belgocontrol,ANSP (AUA),237.64,38.46,15.92,23.22,17.34,3.6
2015,6,JUN,11-06-2015,Croatia Control,ANSP (AUA),635.90,93.53,5.58,53.09,5.65,3.6
2015,6,JUN,11-06-2015,DCAC Cyprus,ANSP (AUA),454.20,42.15,6.77,15.80,6.60,3.6
2015,6,JUN,11-06-2015,DFS,ANSP (AUA),3546.17,696.43,194.96,402.87,167.04,3.6
2015,6,JUN,11-06-2015,DHMI,ANSP (AUA),3417.57,589.27,93.36,184.09,101.04,3.6
2015,6,JUN,11-06-2015,DSNA,ANSP (AUA),6092.46,1199.41,177.57,532.29,142.02,3.6
2015,6,JUN,11-06-2015,EANS,ANSP (AUA),206.34,13.06,2.33,4.62,3.72,3.6
2015,6,JUN,11-06-2015,ENAIRE,ANSP (AUA),3280.96,421.73,71.13,187.84,61.34,3.6
2015,6,JUN,11-06-2015,ENAV,ANSP (AUA),2713.72,289.77,70.20,179.66,45.20,3.6
2015,6,JUN,11-06-2015,Finavia,ANSP (AUA),253.42,7.80,2.20,2.52,3.02,3.6
2015,6,JUN,11-06-2015,HCAA,ANSP (AUA),1479.87,125.41,14.28,51.88,9.57,3.6
2015,6,JUN,11-06-2015,HungaroControl,ANSP (AUA),706.70,117.49,6.87,58.55,11.22,3.6
2015,6,JUN,11-06-2015,IAA,ANSP (AUA),858.22,74.62,8.44,22.54,10.52,3.6
2015,6,JUN,11-06-2015,LFV,ANSP (AUA),1171.17,64.39,15.47,32.44,16.45,3.6
2015,6,JUN,11-06-2015,LGS,ANSP (AUA),224.83,13.95,1.54,7.41,2.40,3.6
2015,6,JUN,11-06-2015,LPS,ANSP (AUA),296.00,47.80,4.48,22.76,7.56,3.6
2015,6,JUN,11-06-2015,LVNL,ANSP (AUA),234.16,41.73,9.58,19.07,18.00,3.6
2015,6,JUN,11-06-2015,M-NAV,ANSP (AUA),87.83,10.62,0.94,4.12,0.17,3.6
2015,6,JUN,11-06-2015,MATS,ANSP (AUA),208.12,6.49,0.29,2.79,1.02,3.6
2015,6,JUN,11-06-2015,MUAC,ANSP (AUA),1811.57,348.67,92.79,193.11,48.25,3.6
2015,6,JUN,11-06-2015,MoldATSA,ANSP (AUA),26.95,0.47,0.02,0.14,0.01,3.6
2015,6,JUN,11-06-2015,NATS (Continental),ANSP (AUA),3196.06,574.00,209.85,262.05,176.79,3.6
2015,6,JUN,11-06-2015,NAV Portugal (Continental),ANSP (AUA),816.50,55.37,11.11,23.20,5.65,3.6
2015,6,JUN,11-06-2015,NAVIAIR,ANSP (AUA),504.63,32.54,6.76,19.32,6.94,3.6
2015,6,JUN,11-06-2015,Oro Navigacija,ANSP (AUA),157.13,7.56,0.78,3.77,1.10,3.6
2015,6,JUN,11-06-2015,PANSA,ANSP (AUA),1159.97,86.39,12.23,51.26,13.46,3.6
2015,6,JUN,11-06-2015,ROMATSA,ANSP (AUA),974.96,125.18,5.19,50.27,13.72,3.6
2015,6,JUN,11-06-2015,SMATSA,ANSP (AUA),725.04,127.35,4.03,67.24,4.35,3.6
2015,6,JUN,11-06-2015,Sakaeronavigatsia,ANSP (AUA),130.51,14.35,1.05,4.39,4.99,3.6
2015,6,JUN,11-06-2015,Skyguide,ANSP (AUA),828.91,170.02,43.40,105.07,36.47,3.6
2015,6,JUN,11-06-2015,Slovenia Control,ANSP (AUA),144.79,23.76,2.26,14.36,1.79,3.6
2015,6,JUN,11-06-2015,UkSATSE,ANSP (AUA),488.45,20.66,1.54,6.18,1.70,3.6
2015,6,JUN,12-06-2015,ANS CR,ANSP (AUA),689.74,125.85,17.75,68.74,16.50,3.6
2015,6,JUN,12-06-2015,ARMATS,ANSP (AUA),31.36,0.71,0.08,0.24,0.24,3.6
2015,6,JUN,12-06-2015,Albcontrol,ANSP (AUA),159.64,21.08,1.42,9.02,1.18,3.6
2015,6,JUN,12-06-2015,Austro Control,ANSP (AUA),778.34,116.02,18.29,68.15,20.29,3.6
2015,6,JUN,12-06-2015,Avinor (Continental),ANSP (AUA),767.54,30.18,7.99,14.46,8.85,3.6
2015,6,JUN,12-06-2015,BULATSA,ANSP (AUA),772.04,120.87,7.10,45.76,9.17,3.6
2015,6,JUN,12-06-2015,Belgocontrol,ANSP (AUA),242.25,37.53,16.50,22.39,17.52,3.6
2015,6,JUN,12-06-2015,Croatia Control,ANSP (AUA),697.55,110.37,5.90,60.43,8.09,3.6
2015,6,JUN,12-06-2015,DCAC Cyprus,ANSP (AUA),368.24,28.26,5.34,11.05,4.31,3.6
2015,6,JUN,12-06-2015,DFS,ANSP (AUA),3572.63,667.26,180.70,393.07,150.00,3.6
2015,6,JUN,12-06-2015,DHMI,ANSP (AUA),3456.07,639.11,96.37,184.49,118.81,3.6
2015,6,JUN,12-06-2015,DSNA,ANSP (AUA),6351.37,1169.47,178.06,534.70,158.28,3.6
2015,6,JUN,12-06-2015,EANS,ANSP (AUA),208.39,13.76,2.34,5.04,4.59,3.6
2015,6,JUN,12-06-2015,ENAIRE,ANSP (AUA),3360.26,426.83,78.00,167.41,67.71,3.6
2015,6,JUN,12-06-2015,ENAV,ANSP (AUA),2938.73,324.81,77.69,200.76,49.26,3.6
2015,6,JUN,12-06-2015,Finavia,ANSP (AUA),246.65,7.50,2.21,2.83,3.40,3.6
2015,6,JUN,12-06-2015,HCAA,ANSP (AUA),1459.44,115.51,15.88,48.45,10.70,3.6
2015,6,JUN,12-06-2015,HungaroControl,ANSP (AUA),723.51,117.91,5.56,58.13,11.24,3.6
2015,6,JUN,12-06-2015,IAA,ANSP (AUA),856.82,67.19,7.33,20.04,8.60,3.6
2015,6,JUN,12-06-2015,LFV,ANSP (AUA),1106.74,58.61,13.42,29.52,14.35,3.6
2015,6,JUN,12-06-2015,LGS,ANSP (AUA),220.50,14.07,1.64,7.29,2.61,3.6
2015,6,JUN,12-06-2015,LPS,ANSP (AUA),300.53,47.82,4.56,23.15,7.06,3.6
2015,6,JUN,12-06-2015,LVNL,ANSP (AUA),230.59,40.02,8.02,18.05,15.40,3.6
2015,6,JUN,12-06-2015,M-NAV,ANSP (AUA),91.92,9.50,0.63,4.37,0.18,3.6
2015,6,JUN,12-06-2015,MATS,ANSP (AUA),203.24,7.96,0.24,3.03,3.29,3.6
2015,6,JUN,12-06-2015,MUAC,ANSP (AUA),1876.11,359.05,96.71,208.37,48.18,3.6
2015,6,JUN,12-06-2015,MoldATSA,ANSP (AUA),26.48,0.50,0.02,0.21,0.03,3.6
2015,6,JUN,12-06-2015,NATS (Continental),ANSP (AUA),3301.62,614.29,236.77,288.79,189.21,3.6
2015,6,JUN,12-06-2015,NAV Portugal (Continental),ANSP (AUA),822.24,56.56,10.07,22.45,5.52,3.6
2015,6,JUN,12-06-2015,NAVIAIR,ANSP (AUA),506.71,32.49,6.78,19.70,7.22,3.6
2015,6,JUN,12-06-2015,Oro Navigacija,ANSP (AUA),149.94,7.41,0.72,3.69,1.27,3.6
2015,6,JUN,12-06-2015,PANSA,ANSP (AUA),1186.98,86.22,13.16,53.95,16.79,3.6
2015,6,JUN,12-06-2015,ROMATSA,ANSP (AUA),1058.08,144.77,6.95,62.67,14.90,3.6
2015,6,JUN,12-06-2015,SMATSA,ANSP (AUA),730.60,121.24,4.37,67.77,5.20,3.6
2015,6,JUN,12-06-2015,Sakaeronavigatsia,ANSP (AUA),128.67,13.51,1.25,4.30,5.88,3.6
2015,6,JUN,12-06-2015,Skyguide,ANSP (AUA),874.19,182.67,49.67,114.67,39.65,3.6
2015,6,JUN,12-06-2015,Slovenia Control,ANSP (AUA),154.15,25.76,2.52,13.76,2.26,3.6
2015,6,JUN,12-06-2015,UkSATSE,ANSP (AUA),535.08,27.50,1.93,6.57,1.70,3.6
2015,6,JUN,13-06-2015,ANS CR,ANSP (AUA),654.72,120.12,13.66,72.74,11.13,3.6
2015,6,JUN,13-06-2015,ARMATS,ANSP (AUA),29.28,0.62,0.08,0.31,0.26,3.6
2015,6,JUN,13-06-2015,Albcontrol,ANSP (AUA),171.07,23.00,1.54,9.43,1.42,3.6
2015,6,JUN,13-06-2015,Austro Control,ANSP (AUA),797.41,140.65,17.01,84.40,14.47,3.6
2015,6,JUN,13-06-2015,Avinor (Continental),ANSP (AUA),447.32,12.54,2.70,5.57,2.79,3.6
2015,6,JUN,13-06-2015,BULATSA,ANSP (AUA),856.62,157.78,7.84,61.83,11.41,3.6
2015,6,JUN,13-06-2015,Belgocontrol,ANSP (AUA),155.39,17.92,6.38,9.73,7.40,3.6
2015,6,JUN,13-06-2015,Croatia Control,ANSP (AUA),825.09,149.75,9.82,82.07,7.28,3.6
2015,6,JUN,13-06-2015,DCAC Cyprus,ANSP (AUA),346.70,23.37,4.77,10.19,2.29,3.6
2015,6,JUN,13-06-2015,DFS,ANSP (AUA),3035.77,550.81,128.69,320.77,99.81,3.6
2015,6,JUN,13-06-2015,DHMI,ANSP (AUA),3545.80,672.58,100.34,186.01,115.31,3.6
2015,6,JUN,13-06-2015,DSNA,ANSP (AUA),6207.69,1285.82,155.12,587.74,114.02,3.6
2015,6,JUN,13-06-2015,EANS,ANSP (AUA),200.57,12.28,1.95,4.57,3.33,3.6
2015,6,JUN,13-06-2015,ENAIRE,ANSP (AUA),3349.67,464.84,66.69,173.36,59.13,3.6
2015,6,JUN,13-06-2015,ENAV,ANSP (AUA),2932.43,342.74,72.78,222.38,41.95,3.6
2015,6,JUN,13-06-2015,Finavia,ANSP (AUA),171.29,4.28,0.88,1.29,1.49,3.6
2015,6,JUN,13-06-2015,HCAA,ANSP (AUA),1700.50,172.17,20.53,72.15,11.30,3.6
2015,6,JUN,13-06-2015,HungaroControl,ANSP (AUA),769.98,138.07,6.22,68.17,10.70,3.6
2015,6,JUN,13-06-2015,IAA,ANSP (AUA),860.93,68.30,4.45,20.63,7.90,3.6
