FLT_DATE,YEAR,MONTH_NUM,MONTH_MON,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
2018-12-06,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),16.68,0.21,0.01,0.081,0.01,3.13.1
2018-12-06,2018.0,12.0,DEC,MUAC,ANSP (AUA),1738.18,314.93,79.25,157.707,52.9,3.13.1
2018-12-06,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),2996.36,497.12,190.14,210.105,116.9,3.13.1
2018-12-06,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),878.23,84.03,10.22,26.289,3.43,3.13.1
2018-12-06,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),467.73,29.7,5.28,15.552000000000001,6.99,3.13.1
2018-12-06,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),139.65,5.55,0.73,2.664,0.59,3.13.1
2018-12-06,2018.0,12.0,DEC,PANSA,ANSP (AUA),1020.58,66.96,10.39,35.163000000000004,14.03,3.13.1
2018-12-06,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),843.49,93.21,5.46,34.578,10.18,3.13.1
2018-12-06,2018.0,12.0,DEC,SMATSA,ANSP (AUA),468.15,47.4,2.45,23.94,4.19,3.13.1
2018-12-06,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),140.99,13.01,0.77,3.798,1.3,3.13.1
2018-12-06,2018.0,12.0,DEC,Skyguide,ANSP (AUA),664.54,106.51,29.51,59.121,22.61,3.13.1
2018-12-06,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),98.66,8.78,0.98,5.445,0.62,3.13.1
2018-12-06,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),338.4,8.14,0.88,2.709,0.86,3.13.1
2018-12-06,2018.0,12.0,DEC,skeyes,ANSP (AUA),194.66,25.38,9.89,12.860999999999999,7.85,3.13.1
2018-12-07,2018.0,12.0,DEC,ANS CR,ANSP (AUA),648.02,109.19,17.16,56.583,15.74,3.13.1
2018-12-07,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),270.85,8.04,2.17,2.9339999999999997,2.13,3.13.1
2018-12-07,2018.0,12.0,DEC,ARMATS,ANSP (AUA),46.87,2.09,0.18,0.666,0.19,3.13.1
2018-12-07,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),80.64,4.88,0.08,2.034,0.19,3.13.1
2018-12-07,2018.0,12.0,DEC,Austro Control,ANSP (AUA),687.47,90.52,17.03,48.744,16.07,3.13.1
2018-12-07,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),716.43,26.6,6.3,11.357999999999999,6.57,3.13.1
2018-12-07,2018.0,12.0,DEC,BULATSA,ANSP (AUA),638.5,94.29,5.84,34.11,8.76,3.13.1
2018-12-07,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),458.82,40.49,2.5,24.453000000000003,4.46,3.13.1
2018-12-07,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),379.21,31.36,3.06,13.113000000000001,1.69,3.13.1
2018-12-07,2018.0,12.0,DEC,DFS,ANSP (AUA),3196.46,532.7,139.09,282.978,108.01,3.13.1
2018-12-07,2018.0,12.0,DEC,DHMI,ANSP (AUA),3284.86,561.08,69.23,153.94500000000002,61.2,3.13.1
2018-12-07,2018.0,12.0,DEC,DSNA,ANSP (AUA),5103.1,824.7,126.8,341.31600000000003,116.45,3.13.1
2018-12-07,2018.0,12.0,DEC,EANS,ANSP (AUA),194.91,9.73,1.58,3.123,1.19,3.13.1
2018-12-07,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),3108.97,352.84,42.47,122.82300000000001,28.8,3.13.1
2018-12-07,2018.0,12.0,DEC,ENAV,ANSP (AUA),2234.77,176.26,48.41,99.135,23.94,3.13.1
2018-12-07,2018.0,12.0,DEC,HCAA,ANSP (AUA),978.34,53.62,5.04,22.158,5.4,3.13.1
2018-12-07,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),585.0,74.01,5.43,35.766000000000005,10.88,3.13.1
2018-12-07,2018.0,12.0,DEC,IAA,ANSP (AUA),521.59,27.29,3.03,7.245000000000001,2.67,3.13.1
2018-12-07,2018.0,12.0,DEC,LFV,ANSP (AUA),1141.29,60.43,12.34,30.708,12.73,3.13.1
2018-12-07,2018.0,12.0,DEC,LGS,ANSP (AUA),206.88,11.82,1.43,5.184,1.54,3.13.1
2018-12-07,2018.0,12.0,DEC,LPS,ANSP (AUA),249.88,32.79,3.22,15.273,5.03,3.13.1
2018-12-07,2018.0,12.0,DEC,LVNL,ANSP (AUA),220.16,40.83,8.38,17.055,5.55,3.13.1
2018-12-07,2018.0,12.0,DEC,M-NAV,ANSP (AUA),52.69,2.64,0.3,1.143,0.09,3.13.1
2018-12-07,2018.0,12.0,DEC,MATS,ANSP (AUA),166.57,4.86,0.15,1.1520000000000001,0.36,3.13.1
2018-12-07,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),18.46,0.21,0.01,0.07200000000000001,0.04,3.13.1
2018-12-07,2018.0,12.0,DEC,MUAC,ANSP (AUA),1789.68,340.98,82.2,174.888,55.19,3.13.1
2018-12-07,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),3238.93,564.86,205.34,237.843,127.54,3.13.1
2018-12-07,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),925.65,76.34,10.39,25.065,3.37,3.13.1
2018-12-07,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),485.19,32.6,5.93,17.811,7.67,3.13.1
2018-12-07,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),133.12,6.04,0.6,2.763,0.64,3.13.1
2018-12-07,2018.0,12.0,DEC,PANSA,ANSP (AUA),1059.35,74.58,12.06,40.392,13.17,3.13.1
2018-12-07,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),863.86,94.65,5.15,36.729000000000006,12.49,3.13.1
2018-12-07,2018.0,12.0,DEC,SMATSA,ANSP (AUA),539.76,59.44,3.42,32.454,5.96,3.13.1
2018-12-07,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),132.85,12.81,0.67,3.618,1.13,3.13.1
2018-12-07,2018.0,12.0,DEC,Skyguide,ANSP (AUA),727.81,135.4,35.58,76.653,31.23,3.13.1
2018-12-07,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),112.2,12.76,1.29,8.181000000000001,1.19,3.13.1
2018-12-07,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),380.0,11.02,1.43,4.644,1.51,3.13.1
2018-12-07,2018.0,12.0,DEC,skeyes,ANSP (AUA),190.1,24.28,9.04,12.573,8.09,3.13.1
2018-12-08,2018.0,12.0,DEC,ANS CR,ANSP (AUA),535.1,89.79,11.86,43.2,11.77,3.13.1
2018-12-08,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),197.01,5.02,1.18,1.665,0.89,3.13.1
2018-12-08,2018.0,12.0,DEC,ARMATS,ANSP (AUA),45.8,1.41,0.17,0.49500000000000005,0.1,3.13.1
2018-12-08,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),80.4,5.34,0.14,2.511,0.29,3.13.1
2018-12-08,2018.0,12.0,DEC,Austro Control,ANSP (AUA),579.35,74.81,10.8,41.454,10.08,3.13.1
2018-12-08,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),429.74,11.24,1.93,4.392,1.69,3.13.1
2018-12-08,2018.0,12.0,DEC,BULATSA,ANSP (AUA),644.72,92.74,4.87,33.219,8.36,3.13.1
2018-12-08,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),397.04,36.13,1.98,20.529,3.07,3.13.1
2018-12-08,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),375.26,31.2,3.12,14.22,1.37,3.13.1
2018-12-08,2018.0,12.0,DEC,DFS,ANSP (AUA),2366.49,337.47,79.19,175.608,59.58,3.13.1
2018-12-08,2018.0,12.0,DEC,DHMI,ANSP (AUA),3167.99,550.04,62.56,142.785,57.3,3.13.1
2018-12-08,2018.0,12.0,DEC,DSNA,ANSP (AUA),4466.64,771.8,83.28,303.093,66.25,3.13.1
2018-12-08,2018.0,12.0,DEC,EANS,ANSP (AUA),158.34,8.37,1.05,2.394,0.87,3.13.1
2018-12-08,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),3250.1,433.27,44.62,147.528,24.19,3.13.1
2018-12-08,2018.0,12.0,DEC,ENAV,ANSP (AUA),1838.59,126.27,32.11,73.962,17.02,3.13.1
2018-12-08,2018.0,12.0,DEC,HCAA,ANSP (AUA),940.36,54.49,3.88,22.725,3.55,3.13.1
2018-12-08,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),529.27,63.49,4.74,30.285,5.83,3.13.1
2018-12-08,2018.0,12.0,DEC,IAA,ANSP (AUA),555.92,32.5,2.24,6.633,1.64,3.13.1
2018-12-08,2018.0,12.0,DEC,LFV,ANSP (AUA),721.74,28.89,3.7,14.364,2.87,3.13.1
2018-12-08,2018.0,12.0,DEC,LGS,ANSP (AUA),171.69,8.85,0.73,4.158,1.07,3.13.1
2018-12-08,2018.0,12.0,DEC,LPS,ANSP (AUA),220.29,29.1,2.88,13.815,3.68,3.13.1
2018-12-08,2018.0,12.0,DEC,LVNL,ANSP (AUA),149.2,21.91,2.95,8.352,2.01,3.13.1
2018-12-08,2018.0,12.0,DEC,M-NAV,ANSP (AUA),42.63,1.85,0.21,0.747,0.03,3.13.1
2018-12-08,2018.0,12.0,DEC,MATS,ANSP (AUA),174.42,3.74,0.25,0.9720000000000001,0.39,3.13.1
2018-12-08,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),15.78,0.14,0.01,0.06300000000000001,0.01,3.13.1
2018-12-08,2018.0,12.0,DEC,MUAC,ANSP (AUA),1444.56,229.02,48.34,119.925,28.72,3.13.1
2018-12-08,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),2465.15,415.4,149.62,167.481,64.63,3.13.1
2018-12-08,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),1152.3,147.72,10.74,50.607,3.55,3.13.1
2018-12-08,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),336.46,18.48,2.29,9.648000000000001,2.2,3.13.1
2018-12-08,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),126.36,5.68,0.51,2.475,0.56,3.13.1
2018-12-08,2018.0,12.0,DEC,PANSA,ANSP (AUA),931.55,61.68,7.84,32.481,9.32,3.13.1
2018-12-08,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),786.23,83.51,3.81,32.580000000000005,6.95,3.13.1
2018-12-08,2018.0,12.0,DEC,SMATSA,ANSP (AUA),525.7,65.26,3.36,32.913000000000004,3.84,3.13.1
2018-12-08,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),133.28,13.14,1.08,3.591,1.13,3.13.1
2018-12-08,2018.0,12.0,DEC,Skyguide,ANSP (AUA),575.26,93.85,22.46,51.534,16.31,3.13.1
2018-12-08,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),113.71,15.56,1.32,9.072000000000001,1.38,3.13.1
2018-12-08,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),347.89,9.77,1.12,3.582,0.98,3.13.1
2018-12-08,2018.0,12.0,DEC,skeyes,ANSP (AUA),123.42,11.69,4.49,5.598,2.82,3.13.1
2018-12-09,2018.0,12.0,DEC,ANS CR,ANSP (AUA),607.56,113.34,16.1,54.072,11.4,3.13.1
2018-12-09,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),277.37,9.06,2.56,3.123,1.83,3.13.1
2018-12-09,2018.0,12.0,DEC,ARMATS,ANSP (AUA),42.98,1.23,0.13,0.48600000000000004,0.17,3.13.1
2018-12-09,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),75.26,3.7,0.14,1.683,0.37,3.13.1
2018-12-09,2018.0,12.0,DEC,Austro Control,ANSP (AUA),624.78,79.32,13.5,44.144999999999996,10.68,3.13.1
2018-12-09,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),674.75,28.07,4.93,11.007000000000001,4.99,3.13.1
2018-12-09,2018.0,12.0,DEC,BULATSA,ANSP (AUA),643.66,91.81,5.15,32.409,7.39,3.13.1
2018-12-09,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),417.85,38.09,2.31,22.689,4.9,3.13.1
2018-12-09,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),466.78,42.31,4.56,17.874,2.11,3.13.1
2018-12-09,2018.0,12.0,DEC,DFS,ANSP (AUA),2702.78,421.44,100.26,226.341,67.33,3.13.1
2018-12-09,2018.0,12.0,DEC,DHMI,ANSP (AUA),3309.28,604.75,79.76,171.378,71.86,3.13.1
2018-12-09,2018.0,12.0,DEC,DSNA,ANSP (AUA),4947.34,847.94,113.54,346.131,89.52,3.13.1
2018-12-09,2018.0,12.0,DEC,EANS,ANSP (AUA),179.99,11.0,1.6,3.006,0.92,3.13.1
2018-12-09,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),3390.08,434.62,54.84,155.097,33.97,3.13.1
2018-12-09,2018.0,12.0,DEC,ENAV,ANSP (AUA),2180.91,169.5,44.3,96.732,23.99,3.13.1
2018-12-09,2018.0,12.0,DEC,HCAA,ANSP (AUA),971.71,53.69,4.12,21.816,6.02,3.13.1
2018-12-09,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),565.4,74.15,5.08,33.777,7.96,3.13.1
2018-12-09,2018.0,12.0,DEC,IAA,ANSP (AUA),563.82,29.15,2.3,7.812,2.09,3.13.1
2018-12-09,2018.0,12.0,DEC,LFV,ANSP (AUA),1014.42,48.12,8.34,23.985,6.29,3.13.1
2018-12-09,2018.0,12.0,DEC,LGS,ANSP (AUA),194.85,11.13,1.06,5.373,1.1,3.13.1
2018-12-09,2018.0,12.0,DEC,LPS,ANSP (AUA),225.75,32.79,3.37,13.869,3.97,3.13.1
2018-12-09,2018.0,12.0,DEC,LVNL,ANSP (AUA),196.22,36.03,5.72,15.156,4.82,3.13.1
2018-12-09,2018.0,12.0,DEC,M-NAV,ANSP (AUA),42.97,2.11,0.29,0.9450000000000001,0.17,3.13.1
2018-12-09,2018.0,12.0,DEC,MATS,ANSP (AUA),181.84,5.3,0.37,1.602,0.74,3.13.1
2018-12-09,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),21.1,0.22,0.04,0.12600000000000003,0.06,3.13.1
2018-12-09,2018.0,12.0,DEC,MUAC,ANSP (AUA),1664.93,296.98,68.69,161.775,33.75,3.13.1
2018-12-09,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),2892.64,469.02,157.24,192.123,82.76,3.13.1
2018-12-09,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),1015.03,109.91,10.8,35.739000000000004,3.47,3.13.1
2018-12-09,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),466.01,34.14,4.52,18.432000000000002,3.75,3.13.1
2018-12-09,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),140.47,6.93,0.78,3.1410000000000005,0.51,3.13.1
2018-12-09,2018.0,12.0,DEC,PANSA,ANSP (AUA),998.37,73.36,10.27,40.068000000000005,9.1,3.13.1
2018-12-09,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),820.32,91.25,4.61,32.445,8.65,3.13.1
2018-12-09,2018.0,12.0,DEC,SMATSA,ANSP (AUA),529.69,65.64,3.63,33.056999999999995,7.47,3.13.1
2018-12-09,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),133.75,13.41,0.93,3.744,1.28,3.13.1
2018-12-09,2018.0,12.0,DEC,Skyguide,ANSP (AUA),669.88,118.49,30.35,65.952,21.5,3.13.1
2018-12-09,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),115.18,14.13,1.33,8.352,1.47,3.13.1
2018-12-09,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),407.23,12.4,1.85,5.193,1.45,3.13.1
2018-12-09,2018.0,12.0,DEC,skeyes,ANSP (AUA),141.84,15.18,5.13,7.551000000000001,3.52,3.13.1
2018-12-10,2018.0,12.0,DEC,ANS CR,ANSP (AUA),656.81,122.13,18.81,57.969,14.98,3.13.1
2018-12-10,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),285.34,9.3,2.75,3.492,2.41,3.13.1
2018-12-10,2018.0,12.0,DEC,ARMATS,ANSP (AUA),45.57,1.84,0.16,0.531,0.14,3.13.1
2018-12-10,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),57.59,2.79,0.08,1.296,0.13,3.13.1
2018-12-10,2018.0,12.0,DEC,Austro Control,ANSP (AUA),635.61,81.72,16.07,45.198,11.57,3.13.1
2018-12-10,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),679.31,26.09,5.84,10.575000000000001,6.3,3.13.1
2018-12-10,2018.0,12.0,DEC,BULATSA,ANSP (AUA),594.99,79.85,5.09,24.903000000000002,5.5,3.13.1
2018-12-10,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),371.16,29.42,1.79,17.009999999999998,2.76,3.13.1
2018-12-10,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),399.48,31.17,3.31,12.024,2.15,3.13.1
2018-12-10,2018.0,12.0,DEC,DFS,ANSP (AUA),3105.94,524.05,143.65,278.01,106.9,3.13.1
2018-12-10,2018.0,12.0,DEC,DHMI,ANSP (AUA),3085.87,541.81,66.66,143.55,64.33,3.13.1
2018-12-10,2018.0,12.0,DEC,DSNA,ANSP (AUA),5055.56,828.27,130.15,345.492,108.23,3.13.1
2018-12-10,2018.0,12.0,DEC,EANS,ANSP (AUA),189.75,11.75,1.6,3.15,1.03,3.13.1
2018-12-10,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),2991.22,333.13,41.24,119.00699999999999,25.62,3.13.1
2018-12-10,2018.0,12.0,DEC,ENAV,ANSP (AUA),2172.8,171.59,48.21,95.994,23.99,3.13.1
2018-12-10,2018.0,12.0,DEC,HCAA,ANSP (AUA),908.16,45.68,4.42,18.971999999999998,5.54,3.13.1
2018-12-10,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),556.98,69.56,5.41,32.607,7.16,3.13.1
2018-12-10,2018.0,12.0,DEC,IAA,ANSP (AUA),768.51,58.64,4.12,12.501000000000001,2.85,3.13.1
2018-12-10,2018.0,12.0,DEC,LFV,ANSP (AUA),1081.65,59.42,11.64,28.683,11.03,3.13.1
2018-12-10,2018.0,12.0,DEC,LGS,ANSP (AUA),193.69,11.13,1.26,5.094,1.25,3.13.1
2018-12-10,2018.0,12.0,DEC,LPS,ANSP (AUA),233.63,31.89,3.79,13.545000000000002,3.74,3.13.1
2018-12-10,2018.0,12.0,DEC,LVNL,ANSP (AUA),228.27,41.29,7.46,16.335,6.95,3.13.1
2018-12-10,2018.0,12.0,DEC,M-NAV,ANSP (AUA),43.65,1.69,0.25,0.783,0.05,3.13.1
2018-12-10,2018.0,12.0,DEC,MATS,ANSP (AUA),189.53,4.44,0.24,1.359,0.68,3.13.1
2018-12-10,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),18.74,0.28,0.02,0.06300000000000001,0.02,3.13.1
2018-12-10,2018.0,12.0,DEC,MUAC,ANSP (AUA),1776.39,350.52,78.07,171.405,52.82,3.13.1
2018-12-10,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),2894.88,498.68,178.34,206.06400000000002,113.59,3.13.1
2018-12-10,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),869.61,74.77,9.69,23.31,5.36,3.13.1
2018-12-10,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),464.51,31.06,5.15,16.092,6.0,3.13.1
2018-12-10,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),136.08,5.02,0.6,2.115,0.56,3.13.1
2018-12-10,2018.0,12.0,DEC,PANSA,ANSP (AUA),1005.29,69.59,11.29,36.504000000000005,10.48,3.13.1
2018-12-10,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),803.38,81.58,4.32,28.143,7.56,3.13.1
2018-12-10,2018.0,12.0,DEC,SMATSA,ANSP (AUA),483.83,54.48,3.11,27.738,3.16,3.13.1
2018-12-10,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),135.14,14.61,0.67,4.221,1.11,3.13.1
2018-12-10,2018.0,12.0,DEC,Skyguide,ANSP (AUA),689.83,119.64,31.92,66.159,26.96,3.13.1
2018-12-10,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),109.03,12.0,1.24,7.272,1.56,3.13.1
2018-12-10,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),343.93,9.69,1.17,3.51,0.81,3.13.1
2018-12-10,2018.0,12.0,DEC,skeyes,ANSP (AUA),196.45,29.57,11.79,14.904,9.97,3.13.1
2018-12-11,2018.0,12.0,DEC,ANS CR,ANSP (AUA),579.26,91.36,14.06,42.903000000000006,11.68,3.13.1
2018-12-11,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),272.29,8.2,2.32,3.087,2.22,3.13.1
2018-12-11,2018.0,12.0,DEC,ARMATS,ANSP (AUA),42.36,1.22,0.14,0.387,0.1,3.13.1
2018-12-11,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),54.47,2.66,0.06,1.098,0.26,3.13.1
2018-12-11,2018.0,12.0,DEC,Austro Control,ANSP (AUA),580.83,68.56,11.45,37.098,9.96,3.13.1
2018-12-11,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),663.99,25.38,6.08,9.54,6.79,3.13.1
2018-12-11,2018.0,12.0,DEC,BULATSA,ANSP (AUA),576.49,73.0,4.51,25.227,4.42,3.13.1
2018-12-11,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),348.36,26.2,1.72,14.445,2.8,3.13.1
2018-12-11,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),398.07,31.67,2.98,13.131,2.64,3.13.1
2018-12-11,2018.0,12.0,DEC,DFS,ANSP (AUA),2931.87,444.32,122.96,232.947,99.68,3.13.1
2018-12-11,2018.0,12.0,DEC,DHMI,ANSP (AUA),3016.4,523.88,66.85,146.466,58.49,3.13.1
2018-12-11,2018.0,12.0,DEC,DSNA,ANSP (AUA),4686.69,717.66,108.6,290.916,77.97,3.13.1
2018-12-11,2018.0,12.0,DEC,EANS,ANSP (AUA),177.36,9.98,1.73,2.943,0.96,3.13.1
2018-12-11,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),2906.9,310.42,36.63,103.824,26.5,3.13.1
2018-12-11,2018.0,12.0,DEC,ENAV,ANSP (AUA),2010.22,142.21,38.89,80.748,22.88,3.13.1
2018-12-11,2018.0,12.0,DEC,HCAA,ANSP (AUA),844.36,40.86,3.55,17.019000000000002,6.02,3.13.1
2018-12-11,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),515.4,58.85,4.28,27.612000000000002,6.15,3.13.1
2018-12-11,2018.0,12.0,DEC,IAA,ANSP (AUA),581.87,40.93,3.59,8.118,2.27,3.13.1
2018-12-11,2018.0,12.0,DEC,LFV,ANSP (AUA),1038.91,52.32,10.46,24.822,11.4,3.13.1
2018-12-11,2018.0,12.0,DEC,LGS,ANSP (AUA),179.17,9.24,0.98,4.149,0.95,3.13.1
2018-12-11,2018.0,12.0,DEC,LPS,ANSP (AUA),214.76,26.08,3.11,11.268,3.02,3.13.1
2018-12-11,2018.0,12.0,DEC,LVNL,ANSP (AUA),205.77,33.76,5.1,12.195,4.84,3.13.1
2018-12-11,2018.0,12.0,DEC,M-NAV,ANSP (AUA),41.8,1.89,0.22,0.846,0.04,3.13.1
2018-12-11,2018.0,12.0,DEC,MATS,ANSP (AUA),178.46,4.01,0.37,1.314,0.42,3.13.1
2018-12-11,2018.0,12.0,DEC,MOLDATSA,ANSP (AUA),16.06,0.13,0.0,0.054,0.0,3.13.1
2018-12-11,2018.0,12.0,DEC,MUAC,ANSP (AUA),1651.6,297.32,69.11,143.082,48.44,3.13.1
2018-12-11,2018.0,12.0,DEC,NATS (Continental),ANSP (AUA),2764.01,419.68,146.89,172.71,94.34,3.13.1
2018-12-11,2018.0,12.0,DEC,NAV Portugal (Continental),ANSP (AUA),919.97,87.41,9.59,28.683,4.5,3.13.1
2018-12-11,2018.0,12.0,DEC,NAVIAIR,ANSP (AUA),452.99,26.31,3.94,12.852,6.01,3.13.1
2018-12-11,2018.0,12.0,DEC,Oro Navigacija,ANSP (AUA),130.19,4.94,0.56,2.169,0.55,3.13.1
2018-12-11,2018.0,12.0,DEC,PANSA,ANSP (AUA),961.84,64.76,9.15,34.137,8.88,3.13.1
2018-12-11,2018.0,12.0,DEC,ROMATSA,ANSP (AUA),763.96,70.4,4.07,27.441,6.07,3.13.1
2018-12-11,2018.0,12.0,DEC,SMATSA,ANSP (AUA),458.85,48.7,3.11,24.705,4.66,3.13.1
2018-12-11,2018.0,12.0,DEC,Sakaeronavigatsia,ANSP (AUA),132.19,13.24,0.63,3.744,1.74,3.13.1
2018-12-11,2018.0,12.0,DEC,Skyguide,ANSP (AUA),615.9,95.16,26.22,51.849000000000004,22.86,3.13.1
2018-12-11,2018.0,12.0,DEC,Slovenia Control,ANSP (AUA),98.61,9.95,0.88,5.706,1.15,3.13.1
2018-12-11,2018.0,12.0,DEC,UkSATSE,ANSP (AUA),336.95,8.93,1.18,3.294,0.88,3.13.1
2018-12-11,2018.0,12.0,DEC,skeyes,ANSP (AUA),188.82,24.83,9.77,12.672,8.98,3.13.1
2018-12-12,2018.0,12.0,DEC,ANS CR,ANSP (AUA),603.95,93.67,14.17,44.541000000000004,12.61,3.13.1
2018-12-12,2018.0,12.0,DEC,ANS Finland,ANSP (AUA),282.85,8.28,2.5,3.195,2.38,3.13.1
2018-12-12,2018.0,12.0,DEC,ARMATS,ANSP (AUA),32.98,0.74,0.16,0.20700000000000002,0.06,3.13.1
2018-12-12,2018.0,12.0,DEC,Albcontrol,ANSP (AUA),59.48,2.28,0.13,0.9900000000000001,0.29,3.13.1
2018-12-12,2018.0,12.0,DEC,Austro Control,ANSP (AUA),623.24,76.29,14.5,41.112,12.82,3.13.1
2018-12-12,2018.0,12.0,DEC,Avinor (Continental),ANSP (AUA),697.47,25.94,5.74,10.044,5.9,3.13.1
2018-12-12,2018.0,12.0,DEC,BULATSA,ANSP (AUA),600.24,78.1,5.76,25.875,6.34,3.13.1
2018-12-12,2018.0,12.0,DEC,Croatia Control,ANSP (AUA),374.74,29.86,1.94,16.272,4.18,3.13.1
2018-12-12,2018.0,12.0,DEC,DCAC Cyprus,ANSP (AUA),400.39,34.68,3.46,14.886,3.2,3.13.1
2018-12-12,2018.0,12.0,DEC,DFS,ANSP (AUA),3044.19,489.54,146.17,258.687,106.88,3.13.1
2018-12-12,2018.0,12.0,DEC,DHMI,ANSP (AUA),3115.93,538.82,69.59,146.574,61.95,3.13.1
2018-12-12,2018.0,12.0,DEC,DSNA,ANSP (AUA),4627.29,676.76,109.73,275.058,76.05,3.13.1
2018-12-12,2018.0,12.0,DEC,EANS,ANSP (AUA),182.4,9.66,1.49,3.06,1.02,3.13.1
2018-12-12,2018.0,12.0,DEC,ENAIRE,ANSP (AUA),2852.64,286.92,42.17,101.691,28.0,3.13.1
2018-12-12,2018.0,12.0,DEC,ENAV,ANSP (AUA),2023.43,139.34,37.15,77.93100000000001,19.23,3.13.1
2018-12-12,2018.0,12.0,DEC,HCAA,ANSP (AUA),868.4,40.41,4.69,17.352,6.34,3.13.1
2018-12-12,2018.0,12.0,DEC,HungaroControl,ANSP (AUA),539.69,62.66,5.53,28.340999999999998,7.13,3.13.1
