FLT_DATE	VERTICAL_INTER_HRS
2017-11-13	11.223
2017-11-13	4.095
2017-11-13	0.558
2017-11-13	7.659
2017-11-13	3.762
2017-11-13	1.9620000000000002
2017-11-13	0.423
2017-11-13	29.880000000000003
2017-11-13	0.81
2017-11-13	1.602
2017-11-13	11.268
2017-11-14	9.585
2017-11-14	1.728
2017-11-14	0.12600000000000003
2017-11-14	0.045000000000000005
2017-11-14	9.999
2017-11-14	7.083
2017-11-14	3.096
2017-11-14	1.9440000000000002
2017-11-14	2.3489999999999998
2017-11-14	112.05900000000001
2017-11-14	55.179
2017-11-14	87.318
2017-11-14	1.053
2017-11-14	31.194
2017-11-14	30.968999999999998
2017-11-14	2.664
2017-11-14	3.213
2017-11-14	2.241
2017-11-14	10.908
2017-11-14	0.927
2017-11-14	2.052
2017-11-14	5.04
2017-11-14	0.198
2017-11-14	0.27
2017-11-14	0.027
2017-11-14	57.617999999999995
2017-11-14	142.056
2017-11-14	9.936
2017-11-14	3.8160000000000003
2017-11-14	0.423
2017-11-14	8.487
2017-11-14	3.294
2017-11-14	1.9980000000000002
2017-11-14	0.8190000000000001
2017-11-14	21.906
2017-11-14	0.7110000000000001
2017-11-14	0.756
2017-11-14	9.036
2017-11-15	10.665
2017-11-15	2.115
2017-11-15	0.09000000000000001
2017-11-15	0.099
2017-11-15	11.457
2017-11-15	6.921
2017-11-15	3.231
2017-11-15	1.4580000000000002
2017-11-15	3.078
2017-11-15	107.496
2017-11-15	57.537
2017-11-15	86.48100000000001
2017-11-15	1.1880000000000002
2017-11-15	30.636
2017-11-15	31.41
2017-11-15	2.943
2017-11-15	3.4019999999999997
2017-11-15	2.403
2017-11-15	11.735999999999999
2017-11-15	0.9810000000000001
2017-11-15	2.439
2017-11-15	6.111
2017-11-15	0.15300000000000002
2017-11-15	0.369
2017-11-15	0.018000000000000002
2017-11-15	62.82
2017-11-15	145.188
2017-11-15	8.217
2017-11-15	5.121
2017-11-15	0.41400000000000003
2017-11-15	8.126999999999999
2017-11-15	3.51
2017-11-15	1.8900000000000001
2017-11-15	0.441
2017-11-15	22.32
2017-11-15	0.891
2017-11-15	1.089
2017-11-15	7.685999999999999
2017-11-16	12.087
2017-11-16	2.2769999999999997
2017-11-16	0.099
2017-11-16	0.081
2017-11-16	11.106
2017-11-16	7.488
2017-11-16	3.564
2017-11-16	1.53
2017-11-16	4.401
2017-11-16	116.739
2017-11-16	60.192
2017-11-16	78.23700000000001
2017-11-16	1.26
2017-11-16	32.328
2017-11-16	36.549
2017-11-16	4.203
2017-11-16	3.2760000000000002
2017-11-16	3.303
2017-11-16	12.249
2017-11-16	1.0080000000000002
2017-11-16	2.394
2017-11-16	7.047000000000001
2017-11-16	0.18000000000000002
2017-11-16	0.29700000000000004
2017-11-16	0.0
2017-11-16	75.465
2017-11-16	165.015
2017-11-16	8.504999999999999
2017-11-16	4.707000000000001
2017-11-16	0.558
2017-11-16	8.667000000000002
2017-11-16	3.447
2017-11-16	1.9080000000000001
2017-11-16	0.5940000000000001
2017-11-16	23.859
2017-11-16	0.882
2017-11-16	1.071
2017-11-16	9.342
2017-11-17	13.14
2017-11-17	2.196
2017-11-17	0.108
2017-11-17	0.081
2017-11-17	12.321
2017-11-17	6.282000000000001
2017-11-17	4.446000000000001
2017-11-17	1.9980000000000002
2017-11-17	3.0690000000000004
2017-11-17	114.25500000000001
2017-11-17	62.010000000000005
2017-11-17	116.478
2017-11-17	1.431
2017-11-17	38.493
2017-11-17	39.257999999999996
2017-11-17	3.366
2017-11-17	4.275
2017-11-17	2.6550000000000002
2017-11-17	10.359
2017-11-17	0.9720000000000001
2017-11-17	2.8800000000000003
2017-11-17	6.6240000000000006
2017-11-17	0.234
2017-11-17	0.324
2017-11-17	0.009000000000000001
2017-11-17	73.971
2017-11-17	169.659
2017-11-17	11.43
2017-11-17	5.184
2017-11-17	0.54
2017-11-17	9.395999999999999
2017-11-17	4.428
2017-11-17	2.178
2017-11-17	0.6120000000000001
2017-11-17	30.636
2017-11-17	0.9630000000000001
2017-11-17	1.161
2017-11-17	9.126000000000001
2017-11-18	7.002000000000001
2017-11-18	0.6930000000000001
2017-11-18	0.09000000000000001
2017-11-18	0.108
2017-11-18	7.128
2017-11-18	1.4669999999999999
2017-11-18	3.825
2017-11-18	1.863
2017-11-18	2.259
2017-11-18	58.878
2017-11-18	56.772
2017-11-18	73.341
2017-11-18	1.017
2017-11-18	35.622
2017-11-18	22.446
2017-11-18	2.8890000000000002
2017-11-18	3.456
2017-11-18	1.746
2017-11-18	2.9970000000000003
2017-11-18	0.63
2017-11-18	1.8900000000000001
2017-11-18	3.6
2017-11-18	0.216
2017-11-18	0.6030000000000001
2017-11-18	0.009000000000000001
2017-11-18	41.985
2017-11-18	114.183
2017-11-18	11.124
2017-11-18	2.079
2017-11-18	0.369
2017-11-18	5.994000000000001
2017-11-18	2.745
2017-11-18	2.475
2017-11-18	0.5850000000000001
2017-11-18	18.018
2017-11-18	1.125
2017-11-18	0.918
2017-11-18	3.591
2017-11-19	11.826
2017-11-19	1.062
2017-11-19	0.108
2017-11-19	0.099
2017-11-19	9.558
2017-11-19	4.6080000000000005
2017-11-19	4.617
2017-11-19	2.043
2017-11-19	4.1850000000000005
2017-11-19	82.602
2017-11-19	62.028000000000006
2017-11-19	96.795
2017-11-19	1.017
2017-11-19	39.168000000000006
2017-11-19	32.436
2017-11-19	3.8160000000000003
2017-11-19	4.365
2017-11-19	2.079
2017-11-19	7.344
2017-11-19	0.7290000000000001
2017-11-19	2.403
2017-11-19	4.6080000000000005
2017-11-19	0.135
2017-11-19	0.549
2017-11-19	0.036000000000000004
2017-11-19	58.940999999999995
2017-11-19	147.42000000000002
2017-11-19	12.429
2017-11-19	3.24
2017-11-19	0.423
2017-11-19	7.776000000000001
2017-11-19	4.4910000000000005
2017-11-19	2.556
2017-11-19	0.5670000000000001
2017-11-19	23.58
2017-11-19	0.774
2017-11-19	0.855
2017-11-19	6.039
2017-11-20	12.222
2017-11-20	1.917
2017-11-20	0.081
2017-11-20	0.081
2017-11-20	12.609
2017-11-20	6.345
2017-11-20	4.284
2017-11-20	1.62
2017-11-20	3.411
2017-11-20	109.78200000000001
2017-11-20	62.829
2017-11-20	103.365
2017-11-20	1.215
2017-11-20	33.075
2017-11-20	33.975
2017-11-20	2.9970000000000003
2017-11-20	3.3120000000000003
2017-11-20	2.8890000000000002
2017-11-20	10.566
2017-11-20	0.774
2017-11-20	3.681
2017-11-20	6.6240000000000006
2017-11-20	0.14400000000000002
2017-11-20	0.369
2017-11-20	0.009000000000000001
2017-11-20	69.435
2017-11-20	193.68
2017-11-20	10.917000000000002
2017-11-20	4.473
2017-11-20	0.432
2017-11-20	8.46
2017-11-20	4.203
2017-11-20	1.629
2017-11-20	0.54
2017-11-20	26.703000000000003
2017-11-20	0.9630000000000001
2017-11-20	0.6930000000000001
2017-11-20	8.199
2017-11-21	8.316
2017-11-21	1.602
2017-11-21	0.081
2017-11-21	0.07200000000000001
2017-11-21	10.881
2017-11-21	5.7509999999999994
2017-11-21	3.33
2017-11-21	1.692
2017-11-21	2.871
2017-11-21	97.01100000000001
2017-11-21	57.330000000000005
2017-11-21	77.08500000000001
2017-11-21	1.2060000000000002
2017-11-21	29.384999999999998
2017-11-21	27.639000000000003
2017-11-21	2.9339999999999997
2017-11-21	3.204
2017-11-21	2.979
2017-11-21	10.422
2017-11-21	0.738
2017-11-21	2.097
2017-11-21	4.3020000000000005
2017-11-21	0.162
2017-11-21	0.279
2017-11-21	0.018000000000000002
2017-11-21	52.353
2017-11-21	136.098
2017-11-21	7.992000000000001
2017-11-21	3.753
2017-11-21	0.396
2017-11-21	7.569
2017-11-21	4.23
2017-11-21	1.7369999999999999
2017-11-21	0.648
2017-11-21	19.179
2017-11-21	0.5940000000000001
2017-11-21	0.9900000000000001
2017-11-21	7.74
2017-11-22	9.612
2017-11-22	1.791
2017-11-22	0.108
2017-11-22	0.054
2017-11-22	11.619
2017-11-22	5.571000000000001
2017-11-22	3.321
2017-11-22	1.6740000000000002
2017-11-22	2.9970000000000003
2017-11-22	103.914
2017-11-22	70.46100000000001
2017-11-22	83.385
2017-11-22	1.143
2017-11-22	29.97
2017-11-22	30.618000000000002
2017-11-22	3.006
2017-11-22	3.492
2017-11-22	1.692
2017-11-22	11.232000000000001
2017-11-22	0.873
2017-11-22	2.007
2017-11-22	6.12
2017-11-22	0.15300000000000002
2017-11-22	0.342
2017-11-22	0.018000000000000002
2017-11-22	61.947
2017-11-22	182.66400000000002
2017-11-22	7.677
2017-11-22	4.122
2017-11-22	0.49500000000000005
2017-11-22	7.272
2017-11-22	3.978
2017-11-22	1.836
2017-11-22	0.621
2017-11-22	22.383000000000003
2017-11-22	1.0080000000000002
2017-11-22	0.81
2017-11-22	8.415
2017-11-23	10.791
2017-11-23	2.196
2017-11-23	0.081
2017-11-23	0.081
2017-11-23	12.591000000000001
2017-11-23	5.706
2017-11-23	3.708
2017-11-23	1.26
2017-11-23	3.294
2017-11-23	100.944
2017-11-23	61.578
2017-11-23	90.531
2017-11-23	1.1880000000000002
2017-11-23	30.852
2017-11-23	30.825
2017-11-23	4.149
2017-11-23	3.564
2017-11-23	2.358
2017-11-23	12.69
2017-11-23	0.927
2017-11-23	2.466
2017-11-23	8.109
2017-11-23	0.18000000000000002
2017-11-23	0.216
2017-11-23	0.009000000000000001
2017-11-23	67.689
2017-11-23	188.451
2017-11-23	8.370000000000001
2017-11-23	4.914
2017-11-23	0.5760000000000001
2017-11-23	7.812
2017-11-23	3.4739999999999998
2017-11-23	1.818
2017-11-23	0.549
2017-11-23	22.338
2017-11-23	0.6120000000000001
2017-11-23	0.9
2017-11-23	9.864
2017-11-24	12.393
2017-11-24	1.9800000000000002
2017-11-24	0.06300000000000001
2017-11-24	0.117
2017-11-24	11.817
2017-11-24	6.525
2017-11-24	4.158
2017-11-24	1.9980000000000002
2017-11-24	2.907
2017-11-24	113.229
2017-11-24	62.595
2017-11-24	101.367
2017-11-24	1.233
2017-11-24	39.816
2017-11-24	36.099000000000004
2017-11-24	3.6630000000000003
2017-11-24	3.8880000000000003
2017-11-24	2.727
2017-11-24	10.836
2017-11-24	0.8190000000000001
2017-11-24	2.583
2017-11-24	6.156
2017-11-24	0.225
2017-11-24	0.15300000000000002
2017-11-24	0.018000000000000002
2017-11-24	71.712
2017-11-24	144.918
2017-11-24	11.043
2017-11-24	4.149
2017-11-24	0.6030000000000001
2017-11-24	9.468
2017-11-24	3.9149999999999996
2017-11-24	2.394
2017-11-24	0.639
2017-11-24	29.16
2017-11-24	0.9540000000000001
2017-11-24	1.098
2017-11-24	8.577
2017-11-25	6.444
2017-11-25	0.675
2017-11-25	0.07200000000000001
2017-11-25	0.108
2017-11-25	7.272
2017-11-25	1.872
2017-11-25	4.131
2017-11-25	1.773
2017-11-25	2.466
2017-11-25	58.824
2017-11-25	59.571
2017-11-25	63.242999999999995
2017-11-25	0.9720000000000001
2017-11-25	33.786
2017-11-25	22.491
2017-11-25	2.673
2017-11-25	2.763
2017-11-25	1.764
2017-11-25	3.006
2017-11-25	0.639
2017-11-25	1.7009999999999998
2017-11-25	2.826
2017-11-25	0.378
2017-11-25	0.279
2017-11-25	0.009000000000000001
2017-11-25	46.080000000000005
2017-11-25	82.45800000000001
2017-11-25	9.936
2017-11-25	1.854
2017-11-25	0.396
2017-11-25	5.841
2017-11-25	2.8080000000000003
2017-11-25	1.872
2017-11-25	0.7020000000000001
2017-11-25	15.732000000000001
2017-11-25	0.936
2017-11-25	0.8370000000000001
2017-11-25	2.8800000000000003
2017-11-26	10.323
2017-11-26	1.332
2017-11-26	0.09000000000000001
2017-11-26	0.117
2017-11-26	9.369
2017-11-26	4.878
2017-11-26	4.32
2017-11-26	2.079
2017-11-26	3.6
2017-11-26	79.596
2017-11-26	55.503
2017-11-26	88.623
2017-11-26	1.269
2017-11-26	37.125
2017-11-26	31.689
2017-11-26	3.789
2017-11-26	3.9240000000000004
2017-11-26	1.8900000000000001
2017-11-26	7.3260000000000005
2017-11-26	0.801
2017-11-26	1.881
2017-11-26	3.942
2017-11-26	0.18000000000000002
2017-11-26	0.369
2017-11-26	0.009000000000000001
2017-11-26	59.589
2017-11-26	143.181
2017-11-26	10.008
2017-11-26	3.8789999999999996
2017-11-26	0.41400000000000003
2017-11-26	7.614000000000001
2017-11-26	3.339
2017-11-26	2.322
2017-11-26	0.48600000000000004
2017-11-26	22.176000000000002
2017-11-26	0.918
2017-11-26	1.035
2017-11-26	4.518
2017-11-27	12.177
2017-11-27	2.1870000000000003
2017-11-27	0.06300000000000001
2017-11-27	0.09000000000000001
2017-11-27	10.719000000000001
2017-11-27	5.678999999999999
2017-11-27	4.077
2017-11-27	1.602
2017-11-27	2.826
2017-11-27	108.27
2017-11-27	57.771
2017-11-27	101.034
2017-11-27	1.368
2017-11-27	30.482999999999997
2017-11-27	35.739000000000004
2017-11-27	3.078
2017-11-27	3.249
2017-11-27	2.457
2017-11-27	9.603
2017-11-27	0.783
2017-11-27	3.0690000000000004
2017-11-27	7.506
2017-11-27	0.09000000000000001
2017-11-27	0.261
2017-11-27	0.009000000000000001
2017-11-27	73.75500000000001
2017-11-27	207.801
2017-11-27	10.854000000000001
2017-11-27	4.77
2017-11-27	0.47700000000000004
2017-11-27	8.163
2017-11-27	3.2760000000000002
2017-11-27	2.286
2017-11-27	0.531
2017-11-27	24.687
2017-11-27	0.873
2017-11-27	0.9
2017-11-27	8.568
2017-11-28	9.774
2017-11-28	2.232
2017-11-28	0.117
2017-11-28	0.045000000000000005
2017-11-28	9.279
2017-11-28	7.434
2017-11-28	3.024
2017-11-28	1.494
2017-11-28	2.6910000000000003
2017-11-28	99.909
2017-11-28	66.717
2017-11-28	79.695
2017-11-28	1.296
2017-11-28	30.384
2017-11-28	26.244
2017-11-28	3.177
2017-11-28	3.1050000000000004
2017-11-28	1.593
2017-11-28	10.269
2017-11-28	0.9
2017-11-28	2.169
2017-11-28	6.8759999999999994
2017-11-28	0.108
2017-11-28	0.28800000000000003
2017-11-28	0.009000000000000001
2017-11-28	59.840999999999994
2017-11-28	153.567
2017-11-28	8.136
2017-11-28	4.122
2017-11-28	0.522
2017-11-28	7.443
2017-11-28	3.942
2017-11-28	1.611
2017-11-28	0.513
2017-11-28	19.206
2017-11-28	0.621
2017-11-28	0.936
2017-11-28	8.126999999999999
2017-11-29	10.404
2017-11-29	2.16
2017-11-29	0.12600000000000003
2017-11-29	0.12600000000000003
2017-11-29	11.133
2017-11-29	6.066000000000001
2017-11-29	3.249
2017-11-29	1.278
2017-11-29	2.637
2017-11-29	107.163
2017-11-29	69.183
2017-11-29	82.944
2017-11-29	1.395
2017-11-29	29.349
2017-11-29	28.719
2017-11-29	3.078
2017-11-29	3.24
2017-11-29	2.025
2017-11-29	11.304
2017-11-29	0.9450000000000001
2017-11-29	2.178
2017-11-29	5.8229999999999995
2017-11-29	0.117
2017-11-29	0.405
2017-11-29	0.018000000000000002
2017-11-29	61.461000000000006
2017-11-29	150.966
2017-11-29	8.856
2017-11-29	4.77
2017-11-29	0.441
2017-11-29	7.641
2017-11-29	4.3020000000000005
2017-11-29	1.71
2017-11-29	0.468
2017-11-29	21.924
2017-11-29	0.747
2017-11-29	0.873
2017-11-29	7.685999999999999
2017-11-30	11.700000000000001
2017-11-30	1.9800000000000002
2017-11-30	0.135
2017-11-30	0.06300000000000001
2017-11-30	14.418
2017-11-30	6.966
2017-11-30	3.456
2017-11-30	1.341
2017-11-30	2.871
2017-11-30	109.854
2017-11-30	75.63600000000001
2017-11-30	93.825
2017-11-30	1.269
2017-11-30	31.437
2017-11-30	32.472
2017-11-30	3.6
2017-11-30	3.753
2017-11-30	2.862
2017-11-30	12.015
2017-11-30	0.927
2017-11-30	2.8890000000000002
2017-11-30	5.634
2017-11-30	0.135
2017-11-30	0.315
2017-11-30	0.009000000000000001
2017-11-30	67.41000000000001
2017-11-30	177.264
2017-11-30	10.251000000000001
2017-11-30	4.176
2017-11-30	0.639
2017-11-30	9.126000000000001
2017-11-30	3.492
2017-11-30	2.16
2017-11-30	0.531
2017-11-30	23.058
2017-11-30	0.792
2017-11-30	0.9
2017-11-30	8.037
2017-12-01	13.635
2017-12-01	2.403
2017-12-01	0.12600000000000003
2017-12-01	0.07200000000000001
2017-12-01	10.953
2017-12-01	5.481
2017-12-01	4.266
2017-12-01	1.791
2017-12-01	2.907
2017-12-01	127.755
2017-12-01	71.15400000000001
2017-12-01	108.846
2017-12-01	1.1880000000000002
2017-12-01	38.457
2017-12-01	35.982
2017-12-01	3.231
2017-12-01	4.122
2017-12-01	2.952
2017-12-01	11.124
2017-12-01	0.909
2017-12-01	2.439
2017-12-01	11.277
2017-12-01	0.162
2017-12-01	0.378
2017-12-01	0.009000000000000001
2017-12-01	65.196
2017-12-01	194.904
2017-12-01	10.98
2017-12-01	3.3930000000000002
2017-12-01	0.549
2017-12-01	9.495000000000001
2017-12-01	5.328
2017-12-01	2.529
2017-12-01	0.621
2017-12-01	29.529000000000003
2017-12-01	0.5760000000000001
2017-12-01	0.855
2017-12-01	9.72
2017-12-02	7.551000000000001
2017-12-02	0.7020000000000001
2017-12-02	0.081
2017-12-02	0.06300000000000001
2017-12-02	6.84
2017-12-02	1.368
2017-12-02	3.8520000000000003
2017-12-02	1.7369999999999999
2017-12-02	1.989
2017-12-02	67.176
2017-12-02	53.775
2017-12-02	71.10000000000001
2017-12-02	0.9540000000000001
2017-12-02	37.394999999999996
2017-12-02	21.996000000000002
2017-12-02	2.2769999999999997
2017-12-02	3.294
2017-12-02	1.989
2017-12-02	2.781
2017-12-02	0.5850000000000001
2017-12-02	2.241
2017-12-02	5.4990000000000006
2017-12-02	0.07200000000000001
2017-12-02	0.30600000000000005
2017-12-02	0.018000000000000002
2017-12-02	40.887
2017-12-02	88.839
2017-12-02	11.007000000000001
2017-12-02	1.647
2017-12-02	0.378
2017-12-02	6.228
2017-12-02	2.718
2017-12-02	1.899
2017-12-02	0.8280000000000001
2017-12-02	17.919
2017-12-02	0.801
2017-12-02	0.5850000000000001
2017-12-02	3.3120000000000003
2017-12-03	9.918
2017-12-03	1.4580000000000002
2017-12-03	0.135
2017-12-03	0.07200000000000001
2017-12-03	8.613000000000001
2017-12-03	4.689
2017-12-03	4.742999999999999
2017-12-03	1.71
2017-12-03	3.672
2017-12-03	68.949
2017-12-03	69.669
2017-12-03	91.476
2017-12-03	1.1520000000000001
2017-12-03	34.425000000000004
2017-12-03	29.025000000000002
2017-12-03	3.0690000000000004
2017-12-03	3.3930000000000002
2017-12-03	2.0160000000000005
2017-12-03	7.173
2017-12-03	1.035
2017-12-03	2.2230000000000003
2017-12-03	4.464
2017-12-03	0.14400000000000002
2017-12-03	0.333
2017-12-03	0.018000000000000002
2017-12-03	54.027
2017-12-03	116.865
2017-12-03	11.637
2017-12-03	3.7800000000000002
2017-12-03	0.432
2017-12-03	7.335000000000001
2017-12-03	3.708
2017-12-03	2.6910000000000003
2017-12-03	0.666
2017-12-03	21.69
2017-12-03	0.783
2017-12-03	0.6930000000000001
2017-12-03	5.058
2017-12-04	12.24
2017-12-04	2.007
2017-12-04	0.18000000000000002
2017-12-04	0.108
2017-12-04	10.314000000000002
2017-12-04	5.607
2017-12-04	4.509
2017-12-04	1.71
2017-12-04	3.717
2017-12-04	102.31200000000001
2017-12-04	63.873
2017-12-04	103.95
2017-12-04	1.35
2017-12-04	32.382
2017-12-04	33.516000000000005
2017-12-04	3.834
2017-12-04	2.979
2017-12-04	2.736
2017-12-04	10.314000000000002
2017-12-04	0.9990000000000001
2017-12-04	2.871
2017-12-04	6.111
2017-12-04	0.18000000000000002
2017-12-04	0.333
2017-12-04	0.018000000000000002
2017-12-04	66.861
2017-12-04	168.921
2017-12-04	11.547
2017-12-04	4.266
2017-12-04	0.459
2017-12-04	8.469000000000001
2017-12-04	4.3020000000000005
2017-12-04	2.043
2017-12-04	0.5760000000000001
2017-12-04	26.298
2017-12-04	0.864
2017-12-04	1.062
2017-12-04	8.154
2017-12-05	9.846
2017-12-05	2.034
2017-12-05	0.108
2017-12-05	0.07200000000000001
2017-12-05	9.405
2017-12-05	6.021000000000001
2017-12-05	3.645
2017-12-05	1.395
2017-12-05	2.547
2017-12-05	98.433
2017-12-05	60.263999999999996
2017-12-05	81.22500000000001
2017-12-05	1.1700000000000002
2017-12-05	28.215000000000003
2017-12-05	28.773
2017-12-05	2.547
2017-12-05	3.285
2017-12-05	2.007
2017-12-05	10.098
2017-12-05	0.765
2017-12-05	2.664
2017-12-05	5.04
2017-12-05	0.108
2017-12-05	0.234
2017-12-05	0.027
2017-12-05	60.327000000000005
2017-12-05	135.41400000000002
2017-12-05	9.855
2017-12-05	4.356
2017-12-05	0.423
2017-12-05	8.046
2017-12-05	4.068
2017-12-05	1.575
2017-12-05	0.45
2017-12-05	21.78
2017-12-05	0.8190000000000001
2017-12-05	1.125
2017-12-05	8.01
2017-12-06	10.908
2017-12-06	1.7369999999999999
2017-12-06	0.081
2017-12-06	0.07200000000000001
2017-12-06	9.9
2017-12-06	6.615
2017-12-06	3.528
2017-12-06	1.476
2017-12-06	3.132
2017-12-06	107.07300000000001
2017-12-06	59.11200000000001
2017-12-06	85.248
2017-12-06	1.08
2017-12-06	30.879
2017-12-06	29.843999999999998
2017-12-06	3.267
2017-12-06	3.1410000000000005
2017-12-06	1.881
2017-12-06	11.097
2017-12-06	0.8190000000000001
2017-12-06	2.538
2017-12-06	5.598
2017-12-06	0.15300000000000002
2017-12-06	0.20700000000000002
2017-12-06	0.027
2017-12-06	63.72
2017-12-06	147.303
2017-12-06	10.008
2017-12-06	4.635000000000001
2017-12-06	0.49500000000000005
2017-12-06	8.541
2017-12-06	4.581
2017-12-06	1.647
2017-12-06	0.459
2017-12-06	25.848
2017-12-06	0.9540000000000001
2017-12-06	1.692
2017-12-06	8.649
2017-12-07	12.384
2017-12-07	2.385
2017-12-07	0.081
2017-12-07	0.06300000000000001
2017-12-07	11.700000000000001
2017-12-07	7.146000000000001
2017-12-07	4.284
2017-12-07	1.35
2017-12-07	4.077
2017-12-07	115.49700000000001
2017-12-07	71.046
2017-12-07	86.346
2017-12-07	1.1880000000000002
2017-12-07	27.387
2017-12-07	30.114
2017-12-07	4.284
2017-12-07	3.9509999999999996
2017-12-07	2.034
2017-12-07	11.835
2017-12-07	0.9
2017-12-07	2.169
2017-12-07	6.561
2017-12-07	0.189
2017-12-07	0.30600000000000005
2017-12-07	0.018000000000000002
2017-12-07	69.066
2017-12-07	193.275
2017-12-07	9.360000000000001
2017-12-07	4.662
2017-12-07	0.54
2017-12-07	9.468
2017-12-07	4.23
2017-12-07	1.836
2017-12-07	0.522
2017-12-07	23.949
2017-12-07	0.666
2017-12-07	1.2240000000000002
2017-12-07	9.405
2017-12-08	13.491
2017-12-08	1.9260000000000002
2017-12-08	0.135
2017-12-08	0.09000000000000001
2017-12-08	11.052
2017-12-08	6.192
2017-12-08	4.032000000000001
2017-12-08	1.566
2017-12-08	2.502
2017-12-08	118.37700000000001
2017-12-08	76.023
2017-12-08	103.977
2017-12-08	1.539
2017-12-08	32.976
2017-12-08	28.808999999999997
2017-12-08	3.294
2017-12-08	3.618
2017-12-08	2.943
2017-12-08	10.773000000000001
2017-12-08	1.125
2017-12-08	2.52
2017-12-08	15.417
2017-12-08	0.15300000000000002
2017-12-08	0.324
2017-12-08	0.027
2017-12-08	68.553
2017-12-08	180.486
2017-12-08	8.757000000000001
2017-12-08	4.212
2017-12-08	0.5040000000000001
2017-12-08	9.729000000000001
2017-12-08	4.932
2017-12-08	2.502
2017-12-08	0.5940000000000001
2017-12-08	29.997
2017-12-08	0.8190000000000001
2017-12-08	1.116
2017-12-08	8.19
2017-12-09	7.956
2017-12-09	0.756
2017-12-09	0.108
2017-12-09	0.081
2017-12-09	6.3
2017-12-09	1.35
2017-12-09	4.005
2017-12-09	1.7369999999999999
2017-12-09	2.034
2017-12-09	59.949
2017-12-09	83.439
2017-12-09	72.927
2017-12-09	0.891
2017-12-09	35.613
2017-12-09	21.987000000000002
2017-12-09	2.457
2017-12-09	3.195
2017-12-09	2.358
2017-12-09	3.042
2017-12-09	0.531
2017-12-09	2.16
2017-12-09	2.871
2017-12-09	0.07200000000000001
2017-12-09	0.315
2017-12-09	0.0
2017-12-09	45.423
2017-12-09	113.82300000000001
2017-12-09	10.296
2017-12-09	1.773
2017-12-09	0.47700000000000004
2017-12-09	5.886
2017-12-09	2.826
2017-12-09	2.007
2017-12-09	0.7110000000000001
2017-12-09	18.909000000000002
2017-12-09	0.891
2017-12-09	0.81
2017-12-09	3.8520000000000003
2017-12-10	7.785
2017-12-10	1.287
2017-12-10	0.108
2017-12-10	0.07200000000000001
2017-12-10	8.126999999999999
2017-12-10	4.518
2017-12-10	3.8160000000000003
2017-12-10	1.593
2017-12-10	2.8440000000000003
2017-12-10	63.93600000000001
2017-12-10	71.784
2017-12-10	77.85900000000001
2017-12-10	1.0080000000000002
2017-12-10	48.933
2017-12-10	28.017
2017-12-10	3.321
2017-12-10	2.907
2017-12-10	2.502
2017-12-10	6.651
2017-12-10	0.927
2017-12-10	1.872
2017-12-10	4.59
2017-12-10	0.135
2017-12-10	0.30600000000000005
2017-12-10	0.018000000000000002
2017-12-10	33.777
2017-12-10	92.754
2017-12-10	9.0
2017-12-10	2.9699999999999998
2017-12-10	0.47700000000000004
2017-12-10	6.255
2017-12-10	3.789
2017-12-10	1.818
2017-12-10	0.405
2017-12-10	19.323
2017-12-10	0.7200000000000001
2017-12-10	1.476
2017-12-10	5.067
2017-12-11	9.567
2017-12-11	2.16
2017-12-11	0.07200000000000001
2017-12-11	0.108
2017-12-11	10.062
2017-12-11	5.904
2017-12-11	3.339
2017-12-11	1.287
2017-12-11	3.15
2017-12-11	99.95400000000001
2017-12-11	73.37700000000001
2017-12-11	89.19
2017-12-11	1.1880000000000002
2017-12-11	35.693999999999996
2017-12-11	30.897
2017-12-11	3.528
2017-12-11	3.6270000000000002
2017-12-11	2.205
2017-12-11	10.044
2017-12-11	0.918
2017-12-11	2.061
2017-12-11	3.942
2017-12-11	0.108
2017-12-11	0.171
2017-12-11	0.018000000000000002
2017-12-11	50.364000000000004
2017-12-11	133.317
2017-12-11	10.134
2017-12-11	3.204
2017-12-11	0.49500000000000005
2017-12-11	7.02
2017-12-11	3.8520000000000003
2017-12-11	1.818
2017-12-11	0.432
2017-12-11	22.986
2017-12-11	0.5670000000000001
2017-12-11	0.9450000000000001
2017-12-11	7.632000000000001
2017-12-12	10.827
2017-12-12	2.853
2017-12-12	0.07200000000000001
2017-12-12	0.045000000000000005
2017-12-12	9.333
2017-12-12	5.598
2017-12-12	3.159
2017-12-12	1.395
2017-12-12	2.43
2017-12-12	100.953
2017-12-12	84.906
2017-12-12	83.943
2017-12-12	1.125
2017-12-12	28.179
2017-12-12	28.242
2017-12-12	2.817
2017-12-12	3.9960000000000004
2017-12-12	1.6740000000000002
2017-12-12	9.504000000000001
2017-12-12	0.864
2017-12-12	1.935
2017-12-12	5.022
2017-12-12	0.108
2017-12-12	0.198
2017-12-12	0.018000000000000002
2017-12-12	56.367000000000004
2017-12-12	138.366
2017-12-12	8.064000000000002
2017-12-12	3.4739999999999998
2017-12-12	0.49500000000000005
2017-12-12	7.713
2017-12-12	3.4379999999999997
2017-12-12	1.557
2017-12-12	0.531
2017-12-12	21.987000000000002
2017-12-12	0.5040000000000001
2017-12-12	1.287
2017-12-12	7.875
2017-12-13	11.304
2017-12-13	2.43
2017-12-13	0.099
2017-12-13	0.108
2017-12-13	10.422
2017-12-13	6.363
2017-12-13	3.9330000000000003
2017-12-13	1.4400000000000002
2017-12-13	2.988
2017-12-13	109.251
