FLT_DATE	HORIZ_INTER_HRS
2017-06-21	156.27599999999998
2017-06-21	159.309
2017-06-21	54.855000000000004
2017-06-21	65.47500000000001
2017-06-21	17.496000000000002
2017-06-21	32.904
2017-06-21	6.282000000000001
2017-06-21	27.072
2017-06-21	16.596
2017-06-21	5.8500000000000005
2017-06-21	1.548
2017-06-21	0.189
2017-06-21	222.012
2017-06-21	308.826
2017-06-21	24.183
2017-06-21	18.720000000000002
2017-06-21	3.87
2017-06-21	56.565000000000005
2017-06-21	55.458
2017-06-21	69.885
2017-06-21	2.835
2017-06-21	107.865
2017-06-21	15.381
2017-06-21	4.887
2017-06-21	21.051000000000002
2017-06-22	70.542
2017-06-22	2.628
2017-06-22	0.27
2017-06-22	3.789
2017-06-22	82.242
2017-06-22	12.231
2017-06-22	39.798
2017-06-22	45.081
2017-06-22	14.463000000000001
2017-06-22	391.185
2017-06-22	205.812
2017-06-22	568.026
2017-06-22	4.437
2017-06-22	174.285
2017-06-22	166.815
2017-06-22	56.313
2017-06-22	64.413
2017-06-22	15.795000000000002
2017-06-22	30.555000000000003
2017-06-22	5.904
2017-06-22	25.272
2017-06-22	16.146
2017-06-22	5.652
2017-06-22	1.548
2017-06-22	0.135
2017-06-22	192.294
2017-06-22	309.53700000000003
2017-06-22	27.828000000000003
2017-06-22	19.818
2017-06-22	4.203
2017-06-22	61.821
2017-06-22	58.68899999999999
2017-06-22	67.176
2017-06-22	3.168
2017-06-22	106.794
2017-06-22	15.318
2017-06-22	5.301
2017-06-22	17.352
2017-06-23	81.20700000000001
2017-06-23	1.566
2017-06-23	0.48600000000000004
2017-06-23	7.074000000000001
2017-06-23	71.38799999999999
2017-06-23	13.266
2017-06-23	43.524
2017-06-23	56.106
2017-06-23	10.575000000000001
2017-06-23	387.279
2017-06-23	211.707
2017-06-23	641.196
2017-06-23	3.564
2017-06-23	171.315
2017-06-23	172.305
2017-06-23	52.389
2017-06-23	74.673
2017-06-23	17.118
2017-06-23	24.921000000000003
2017-06-23	6.210000000000001
2017-06-23	30.726000000000003
2017-06-23	17.009999999999998
2017-06-23	4.635000000000001
2017-06-23	1.575
2017-06-23	0.234
2017-06-23	216.306
2017-06-23	305.25300000000004
2017-06-23	25.587
2017-06-23	20.286
2017-06-23	4.239
2017-06-23	61.58700000000001
2017-06-23	70.173
2017-06-23	74.96100000000001
2017-06-23	2.637
2017-06-23	133.866
2017-06-23	19.152
2017-06-23	6.615
2017-06-23	18.027
2017-06-24	79.173
2017-06-24	1.2060000000000002
2017-06-24	0.315
2017-06-24	11.376000000000001
2017-06-24	96.066
2017-06-24	5.985
2017-06-24	52.389
2017-06-24	84.51
2017-06-24	7.704000000000001
2017-06-24	339.309
2017-06-24	232.38
2017-06-24	659.835
2017-06-24	4.473
2017-06-24	197.388
2017-06-24	218.448
2017-06-24	72.567
2017-06-24	83.394
2017-06-24	12.105
2017-06-24	23.94
2017-06-24	6.8759999999999994
2017-06-24	35.019
2017-06-24	12.393
2017-06-24	7.2989999999999995
2017-06-24	2.241
2017-06-24	0.14400000000000002
2017-06-24	198.918
2017-06-24	243.54000000000002
2017-06-24	34.407
2017-06-24	14.453999999999999
2017-06-24	4.329
2017-06-24	64.818
2017-06-24	75.91499999999999
2017-06-24	95.796
2017-06-24	2.979
2017-06-24	123.23700000000001
2017-06-24	23.364
2017-06-24	5.886
2017-06-24	9.567
2017-06-25	71.12700000000001
2017-06-25	1.746
2017-06-25	0.36000000000000004
2017-06-25	7.452
2017-06-25	75.501
2017-06-25	10.44
2017-06-25	48.402
2017-06-25	71.55
2017-06-25	18.945
2017-06-25	314.856
2017-06-25	211.608
2017-06-25	606.1410000000001
2017-06-25	3.717
2017-06-25	214.821
2017-06-25	205.443
2017-06-25	73.287
2017-06-25	73.944
2017-06-25	12.482999999999999
2017-06-25	26.595000000000002
2017-06-25	6.363
2017-06-25	31.473
2017-06-25	15.678000000000003
2017-06-25	5.184
2017-06-25	3.69
2017-06-25	0.225
2017-06-25	190.764
2017-06-25	292.69800000000004
2017-06-25	31.653000000000002
2017-06-25	15.156
2017-06-25	4.797000000000001
2017-06-25	63.440999999999995
2017-06-25	68.53500000000001
2017-06-25	79.236
2017-06-25	3.9960000000000004
2017-06-25	110.367
2017-06-25	19.8
2017-06-25	6.003
2017-06-25	12.411
2017-06-26	74.979
2017-06-26	2.511
2017-06-26	0.30600000000000005
2017-06-26	6.849
2017-06-26	69.588
2017-06-26	10.368
2017-06-26	41.373
2017-06-26	54.423
2017-06-26	18.189
2017-06-26	390.06
2017-06-26	195.579
2017-06-26	629.424
2017-06-26	3.7710000000000004
2017-06-26	189.036
2017-06-26	174.15
2017-06-26	54.972
2017-06-26	62.406000000000006
2017-06-26	21.114
2017-06-26	32.067
2017-06-26	5.481
2017-06-26	25.866
2017-06-26	16.767
2017-06-26	6.156
2017-06-26	2.727
2017-06-26	0.12600000000000003
2017-06-26	218.96099999999998
2017-06-26	312.732
2017-06-26	32.994
2017-06-26	20.106
2017-06-26	3.51
2017-06-26	56.124
2017-06-26	62.05500000000001
2017-06-26	63.126000000000005
2017-06-26	3.186
2017-06-26	121.185
2017-06-26	14.634000000000002
2017-06-26	5.067
2017-06-26	18.801000000000002
2017-06-27	67.617
2017-06-27	2.601
2017-06-27	0.45
2017-06-27	5.958
2017-06-27	74.18700000000001
2017-06-27	9.828
2017-06-27	40.491
2017-06-27	56.484
2017-06-27	15.318
2017-06-27	405.387
2017-06-27	210.61800000000002
2017-06-27	568.467
2017-06-27	4.239
2017-06-27	187.92000000000002
2017-06-27	178.488
2017-06-27	52.227000000000004
2017-06-27	63.486000000000004
2017-06-27	19.773
2017-06-27	29.952
2017-06-27	5.328
2017-06-27	25.641
2017-06-27	17.082
2017-06-27	4.1850000000000005
2017-06-27	3.672
2017-06-27	0.14400000000000002
2017-06-27	202.662
2017-06-27	304.479
2017-06-27	27.036
2017-06-27	18.819
2017-06-27	3.609
2017-06-27	55.746
2017-06-27	60.839999999999996
2017-06-27	69.858
2017-06-27	3.456
2017-06-27	106.479
2017-06-27	15.795000000000002
2017-06-27	5.7509999999999994
2017-06-27	17.028000000000002
2017-06-28	66.267
2017-06-28	2.214
2017-06-28	0.333
2017-06-28	5.166
2017-06-28	87.273
2017-06-28	11.214
2017-06-28	42.417
2017-06-28	60.23700000000001
2017-06-28	15.741
2017-06-28	393.138
2017-06-28	214.722
2017-06-28	565.758
2017-06-28	4.8149999999999995
2017-06-28	189.756
2017-06-28	181.71
2017-06-28	60.614999999999995
2017-06-28	69.741
2017-06-28	19.719
2017-06-28	31.698
2017-06-28	6.957000000000001
2017-06-28	27.990000000000002
2017-06-28	15.75
2017-06-28	5.922000000000001
2017-06-28	2.682
2017-06-28	0.20700000000000002
2017-06-28	222.23700000000002
2017-06-28	289.44000000000005
2017-06-28	26.666999999999998
2017-06-28	17.478
2017-06-28	4.005
2017-06-28	60.36299999999999
2017-06-28	56.079
2017-06-28	71.82
2017-06-28	2.7
2017-06-28	107.85600000000001
2017-06-28	17.163
2017-06-28	5.166
2017-06-28	15.399
2017-06-29	69.786
2017-06-29	2.484
2017-06-29	0.30600000000000005
2017-06-29	4.923
2017-06-29	75.42
2017-06-29	10.206
2017-06-29	39.330000000000005
2017-06-29	50.580000000000005
2017-06-29	18.594
2017-06-29	388.971
2017-06-29	218.574
2017-06-29	592.911
2017-06-29	3.9240000000000004
2017-06-29	184.59
2017-06-29	178.74900000000002
2017-06-29	59.409000000000006
2017-06-29	65.772
2017-06-29	15.273
2017-06-29	31.968000000000004
2017-06-29	6.3
2017-06-29	26.253000000000004
2017-06-29	16.965000000000003
2017-06-29	5.5440000000000005
2017-06-29	3.8789999999999996
2017-06-29	0.135
2017-06-29	202.707
2017-06-29	308.232
2017-06-29	30.285
2017-06-29	17.298
2017-06-29	4.3020000000000005
2017-06-29	62.730000000000004
2017-06-29	57.114000000000004
2017-06-29	77.661
2017-06-29	3.8070000000000004
2017-06-29	110.088
2017-06-29	13.788
2017-06-29	5.454
2017-06-29	16.083000000000002
2017-06-30	66.57300000000001
2017-06-30	2.142
2017-06-30	0.29700000000000004
2017-06-30	7.506
2017-06-30	78.597
2017-06-30	11.034
2017-06-30	39.447
2017-06-30	57.483
2017-06-30	13.671
2017-06-30	391.05
2017-06-30	213.309
2017-06-30	641.484
2017-06-30	4.446000000000001
2017-06-30	186.88500000000002
2017-06-30	193.221
2017-06-30	51.741
2017-06-30	78.60600000000001
2017-06-30	16.632
2017-06-30	32.634
2017-06-30	5.814
2017-06-30	30.438000000000002
2017-06-30	18.018
2017-06-30	4.1850000000000005
2017-06-30	2.646
2017-06-30	0.162
2017-06-30	209.637
2017-06-30	307.971
2017-06-30	27.990000000000002
2017-06-30	19.683
2017-06-30	3.6630000000000003
2017-06-30	59.913
2017-06-30	62.226
2017-06-30	74.736
2017-06-30	2.952
2017-06-30	126.45
2017-06-30	15.984000000000002
2017-06-30	6.642
2017-06-30	19.467
2017-07-01	76.653
2017-07-01	1.341
2017-07-01	0.333
2017-07-01	11.619
2017-07-01	99.91799999999999
2017-07-01	6.012
2017-07-01	54.108
2017-07-01	89.26200000000001
2017-07-01	10.854000000000001
2017-07-01	361.683
2017-07-01	231.084
2017-07-01	685.044
2017-07-01	4.446000000000001
2017-07-01	204.70499999999998
2017-07-01	243.86399999999998
2017-07-01	73.03500000000001
2017-07-01	93.411
2017-07-01	15.525
2017-07-01	26.802000000000003
2017-07-01	6.6690000000000005
2017-07-01	35.073
2017-07-01	13.779
2017-07-01	7.857
2017-07-01	2.1510000000000002
2017-07-01	0.198
2017-07-01	192.231
2017-07-01	250.137
2017-07-01	39.285
2017-07-01	13.392000000000001
2017-07-01	4.742999999999999
2017-07-01	66.861
2017-07-01	78.408
2017-07-01	109.575
2017-07-01	3.456
2017-07-01	130.15800000000002
2017-07-01	28.386
2017-07-01	6.9479999999999995
2017-07-01	10.962
2017-07-02	78.093
2017-07-02	1.575
2017-07-02	0.423
2017-07-02	9.198
2017-07-02	86.499
2017-07-02	8.874
2017-07-02	53.091
2017-07-02	74.889
2017-07-02	16.821
2017-07-02	356.733
2017-07-02	213.426
2017-07-02	669.24
2017-07-02	3.9149999999999996
2017-07-02	206.90099999999998
2017-07-02	221.05800000000002
2017-07-02	69.075
2017-07-02	76.743
2017-07-02	14.724
2017-07-02	29.853
2017-07-02	6.633
2017-07-02	34.047
2017-07-02	15.534000000000002
2017-07-02	6.8580000000000005
2017-07-02	2.6550000000000002
2017-07-02	0.20700000000000002
2017-07-02	195.597
2017-07-02	285.309
2017-07-02	29.808
2017-07-02	15.642
2017-07-02	3.753
2017-07-02	64.83600000000001
2017-07-02	72.189
2017-07-02	96.876
2017-07-02	3.6270000000000002
2017-07-02	120.06
2017-07-02	22.068
2017-07-02	6.39
2017-07-02	14.355
2017-07-03	75.31200000000001
2017-07-03	2.115
2017-07-03	0.342
2017-07-03	5.265
2017-07-03	82.602
2017-07-03	9.612
2017-07-03	47.556000000000004
2017-07-03	56.142
2017-07-03	13.887
2017-07-03	402.021
2017-07-03	207.126
2017-07-03	645.615
2017-07-03	4.266
2017-07-03	186.07500000000002
2017-07-03	184.941
2017-07-03	53.262
2017-07-03	66.267
2017-07-03	19.179
2017-07-03	31.077
2017-07-03	6.057
2017-07-03	25.641
2017-07-03	17.442
2017-07-03	4.572
2017-07-03	2.637
2017-07-03	0.099
2017-07-03	225.288
2017-07-03	307.629
2017-07-03	28.845
2017-07-03	20.169
2017-07-03	3.321
2017-07-03	56.583
2017-07-03	60.038999999999994
2017-07-03	68.56200000000001
2017-07-03	3.195
2017-07-03	128.01600000000002
2017-07-03	18.144000000000002
2017-07-03	4.059
2017-07-03	20.772
2017-07-04	73.557
2017-07-04	1.899
2017-07-04	0.47700000000000004
2017-07-04	6.336
2017-07-04	80.523
2017-07-04	8.766
2017-07-04	42.228
2017-07-04	61.776
2017-07-04	13.428
2017-07-04	379.269
2017-07-04	198.378
2017-07-04	611.586
2017-07-04	4.1850000000000005
2017-07-04	188.32500000000002
2017-07-04	186.588
2017-07-04	54.738
2017-07-04	70.605
2017-07-04	14.58
2017-07-04	27.549
2017-07-04	6.516
2017-07-04	28.566
2017-07-04	17.073
2017-07-04	5.157000000000001
2017-07-04	2.754
2017-07-04	0.162
2017-07-04	211.95000000000002
2017-07-04	315.279
2017-07-04	29.772
2017-07-04	17.666999999999998
2017-07-04	3.8520000000000003
2017-07-04	55.341
2017-07-04	66.519
2017-07-04	75.924
2017-07-04	3.681
2017-07-04	117.477
2017-07-04	18.018
2017-07-04	5.688000000000001
2017-07-04	24.291
2017-07-05	74.85300000000001
2017-07-05	2.097
2017-07-05	0.45
2017-07-05	5.877000000000001
2017-07-05	88.75800000000001
2017-07-05	8.721
2017-07-05	41.67
2017-07-05	58.068
2017-07-05	15.273
2017-07-05	415.386
2017-07-05	222.14700000000002
2017-07-05	589.779
2017-07-05	4.356
2017-07-05	187.281
2017-07-05	174.951
2017-07-05	64.78200000000001
2017-07-05	74.18700000000001
2017-07-05	16.245
2017-07-05	31.572
2017-07-05	6.696000000000001
2017-07-05	28.089000000000002
2017-07-05	16.92
2017-07-05	6.372
2017-07-05	2.6910000000000003
2017-07-05	0.15300000000000002
2017-07-05	226.044
2017-07-05	297.891
2017-07-05	29.502000000000002
2017-07-05	19.674
2017-07-05	3.753
2017-07-05	61.407000000000004
2017-07-05	61.38
2017-07-05	84.63600000000001
2017-07-05	2.853
2017-07-05	115.72200000000001
2017-07-05	22.572
2017-07-05	5.193
2017-07-05	17.766
2017-07-06	78.966
2017-07-06	1.863
2017-07-06	0.30600000000000005
2017-07-06	5.4
2017-07-06	77.652
2017-07-06	10.376999999999999
2017-07-06	38.898
2017-07-06	54.342000000000006
2017-07-06	17.064
2017-07-06	388.512
2017-07-06	208.377
2017-07-06	619.8480000000001
2017-07-06	3.9240000000000004
2017-07-06	210.32999999999998
2017-07-06	175.752
2017-07-06	61.398
2017-07-06	74.988
2017-07-06	15.957
2017-07-06	28.557000000000002
2017-07-06	6.273
2017-07-06	28.71
2017-07-06	17.307000000000002
2017-07-06	5.328
2017-07-06	2.835
2017-07-06	0.162
2017-07-06	202.833
2017-07-06	319.716
2017-07-06	37.26
2017-07-06	17.865000000000002
2017-07-06	4.041
2017-07-06	61.074
2017-07-06	70.065
2017-07-06	76.905
2017-07-06	3.051
2017-07-06	112.122
2017-07-06	17.55
2017-07-06	6.093
2017-07-06	19.053
2017-07-07	77.87700000000001
2017-07-07	2.088
2017-07-07	0.369
2017-07-07	7.6049999999999995
2017-07-07	73.476
2017-07-07	11.529
2017-07-07	43.533
2017-07-07	59.23799999999999
2017-07-07	11.061
2017-07-07	389.574
2017-07-07	206.59500000000003
2017-07-07	654.237
2017-07-07	4.293
2017-07-07	199.602
2017-07-07	188.334
2017-07-07	53.793000000000006
2017-07-07	83.709
2017-07-07	14.265
2017-07-07	30.015
2017-07-07	6.093
2017-07-07	34.272
2017-07-07	16.83
2017-07-07	4.545
2017-07-07	1.4669999999999999
2017-07-07	0.135
2017-07-07	220.518
2017-07-07	295.92
2017-07-07	30.915000000000003
2017-07-07	21.168
2017-07-07	3.9600000000000004
2017-07-07	66.339
2017-07-07	69.111
2017-07-07	81.459
2017-07-07	3.5370000000000004
2017-07-07	132.138
2017-07-07	17.451
2017-07-07	6.246
2017-07-07	16.776
2017-07-08	80.82
2017-07-08	1.4400000000000002
2017-07-08	0.261
2017-07-08	12.105
2017-07-08	99.63000000000001
2017-07-08	6.723
2017-07-08	57.06
2017-07-08	90.504
2017-07-08	10.224
2017-07-08	344.34900000000005
2017-07-08	209.583
2017-07-08	692.514
2017-07-08	4.545
2017-07-08	222.489
2017-07-08	229.473
2017-07-08	76.212
2017-07-08	90.036
2017-07-08	15.471000000000002
2017-07-08	26.469
2017-07-08	7.083
2017-07-08	35.730000000000004
2017-07-08	12.825000000000001
2017-07-08	8.154
2017-07-08	1.4220000000000002
2017-07-08	0.216
2017-07-08	195.309
2017-07-08	232.74900000000002
2017-07-08	37.809
2017-07-08	16.308
2017-07-08	4.1850000000000005
2017-07-08	67.932
2017-07-08	75.996
2017-07-08	110.83500000000001
2017-07-08	2.727
2017-07-08	135.738
2017-07-08	28.269000000000002
2017-07-08	6.921
2017-07-08	10.701
2017-07-09	82.098
2017-07-09	1.647
2017-07-09	0.387
2017-07-09	7.659
2017-07-09	83.295
2017-07-09	10.179
2017-07-09	53.118
2017-07-09	72.61200000000001
2017-07-09	17.37
2017-07-09	344.67300000000006
2017-07-09	230.751
2017-07-09	644.49
2017-07-09	4.05
2017-07-09	211.869
2017-07-09	218.835
2017-07-09	71.26200000000001
2017-07-09	78.327
2017-07-09	13.14
2017-07-09	28.089000000000002
2017-07-09	6.354
2017-07-09	35.271
2017-07-09	16.965000000000003
2017-07-09	5.8229999999999995
2017-07-09	1.692
2017-07-09	0.18000000000000002
2017-07-09	204.012
2017-07-09	272.178
2017-07-09	29.223
2017-07-09	15.633000000000001
2017-07-09	4.383
2017-07-09	62.451
2017-07-09	71.55900000000001
2017-07-09	93.996
2017-07-09	4.041
2017-07-09	121.17599999999999
2017-07-09	21.221999999999998
2017-07-09	6.966
2017-07-09	12.591000000000001
2017-07-10	75.789
2017-07-10	1.863
2017-07-10	0.216
2017-07-10	6.192
2017-07-10	86.41799999999999
2017-07-10	10.863000000000001
2017-07-10	40.815000000000005
2017-07-10	55.422
2017-07-10	15.345
2017-07-10	380.538
2017-07-10	207.65699999999998
2017-07-10	655.011
2017-07-10	3.8070000000000004
2017-07-10	205.263
2017-07-10	185.778
2017-07-10	54.747
2017-07-10	75.321
2017-07-10	15.110999999999999
2017-07-10	27.846
2017-07-10	5.553
2017-07-10	30.816000000000003
2017-07-10	17.154
2017-07-10	5.202
2017-07-10	1.35
2017-07-10	0.117
2017-07-10	218.29500000000002
2017-07-10	304.74
2017-07-10	30.312
2017-07-10	21.366
2017-07-10	3.159
2017-07-10	57.312
2017-07-10	62.48700000000001
2017-07-10	70.227
2017-07-10	3.123
2017-07-10	127.413
2017-07-10	16.272
2017-07-10	4.7250000000000005
2017-07-10	15.434999999999999
2017-07-11	72.783
2017-07-11	1.7009999999999998
2017-07-11	0.468
2017-07-11	6.372
2017-07-11	83.925
2017-07-11	10.197000000000001
2017-07-11	40.896
2017-07-11	64.233
2017-07-11	13.401000000000002
2017-07-11	392.454
2017-07-11	204.77700000000002
2017-07-11	616.041
2017-07-11	3.717
2017-07-11	210.969
2017-07-11	189.46800000000002
2017-07-11	55.251000000000005
2017-07-11	76.473
2017-07-11	16.173
2017-07-11	25.209000000000003
2017-07-11	5.355
2017-07-11	29.898
2017-07-11	16.821
2017-07-11	4.824000000000001
2017-07-11	1.584
2017-07-11	0.198
2017-07-11	206.90099999999998
2017-07-11	336.86100000000005
2017-07-11	33.021
2017-07-11	17.856
2017-07-11	4.167
2017-07-11	59.166
2017-07-11	69.525
2017-07-11	75.98700000000001
2017-07-11	3.123
2017-07-11	113.229
2017-07-11	20.340000000000003
2017-07-11	6.642
2017-07-11	13.779
2017-07-12	74.601
2017-07-12	2.079
2017-07-12	0.36000000000000004
2017-07-12	5.598
2017-07-12	88.398
2017-07-12	9.369
2017-07-12	40.869
2017-07-12	62.891999999999996
2017-07-12	14.553000000000003
2017-07-12	396.288
2017-07-12	211.91400000000002
2017-07-12	609.615
2017-07-12	4.383
2017-07-12	189.405
2017-07-12	181.953
2017-07-12	65.925
2017-07-12	72.162
2017-07-12	13.905
2017-07-12	30.078000000000003
2017-07-12	6.381
2017-07-12	29.115000000000002
2017-07-12	17.613
2017-07-12	5.949000000000001
2017-07-12	1.566
2017-07-12	0.25200000000000006
2017-07-12	221.15699999999998
2017-07-12	311.31
2017-07-12	28.8
2017-07-12	19.359
2017-07-12	3.8429999999999995
2017-07-12	61.254000000000005
2017-07-12	60.614999999999995
2017-07-12	82.98899999999999
2017-07-12	2.943
2017-07-12	119.7
2017-07-12	18.144000000000002
2017-07-12	5.859
2017-07-12	16.290000000000003
2017-07-13	74.196
2017-07-13	1.9980000000000002
2017-07-13	0.234
2017-07-13	5.867999999999999
2017-07-13	83.007
2017-07-13	8.442
2017-07-13	39.924
2017-07-13	57.888
2017-07-13	16.065
2017-07-13	392.13
2017-07-13	212.04
2017-07-13	605.6640000000001
2017-07-13	4.545
2017-07-13	192.258
2017-07-13	186.561
2017-07-13	68.08500000000001
2017-07-13	75.726
2017-07-13	18.0
2017-07-13	26.532
2017-07-13	6.705
2017-07-13	31.581000000000003
2017-07-13	17.874
2017-07-13	7.164
2017-07-13	1.584
2017-07-13	0.234
2017-07-13	206.307
2017-07-13	319.257
2017-07-13	32.724000000000004
2017-07-13	16.965000000000003
2017-07-13	4.086
2017-07-13	61.245
2017-07-13	61.128
2017-07-13	85.275
2017-07-13	3.582
2017-07-13	121.62599999999999
2017-07-13	17.253000000000004
2017-07-13	6.318
2017-07-13	18.675
2017-07-14	79.254
2017-07-14	2.034
2017-07-14	0.30600000000000005
2017-07-14	9.144
2017-07-14	84.276
2017-07-14	10.26
2017-07-14	44.235
2017-07-14	59.958000000000006
2017-07-14	11.871
2017-07-14	377.289
2017-07-14	217.881
2017-07-14	628.776
2017-07-14	4.3020000000000005
2017-07-14	190.404
2017-07-14	188.091
2017-07-14	56.511
2017-07-14	87.25500000000001
2017-07-14	15.93
2017-07-14	28.340999999999998
2017-07-14	6.147
2017-07-14	32.598
2017-07-14	18.756
2017-07-14	5.22
2017-07-14	1.539
2017-07-14	0.171
2017-07-14	204.615
2017-07-14	320.409
2017-07-14	29.151
2017-07-14	19.17
2017-07-14	3.825
2017-07-14	61.893
2017-07-14	72.621
2017-07-14	81.855
2017-07-14	3.5370000000000004
2017-07-14	131.148
2017-07-14	16.83
2017-07-14	6.516
2017-07-14	18.198
2017-07-15	74.808
2017-07-15	1.323
2017-07-15	0.28800000000000003
2017-07-15	13.751999999999999
2017-07-15	103.986
2017-07-15	4.8149999999999995
2017-07-15	59.80500000000001
2017-07-15	95.895
2017-07-15	10.278
2017-07-15	340.12800000000004
2017-07-15	217.413
2017-07-15	686.952
2017-07-15	4.6979999999999995
2017-07-15	221.418
2017-07-15	246.951
2017-07-15	84.98700000000001
2017-07-15	95.706
2017-07-15	14.616
2017-07-15	25.713
2017-07-15	6.921
2017-07-15	37.251000000000005
2017-07-15	11.520000000000001
2017-07-15	8.712
2017-07-15	1.764
2017-07-15	0.20700000000000002
2017-07-15	188.73
2017-07-15	235.647
2017-07-15	37.485
2017-07-15	14.022
2017-07-15	4.239
2017-07-15	67.041
2017-07-15	76.73400000000001
2017-07-15	123.048
2017-07-15	3.9869999999999997
2017-07-15	130.338
2017-07-15	26.964000000000002
2017-07-15	6.210000000000001
2017-07-15	9.972
2017-07-16	76.878
2017-07-16	1.602
2017-07-16	0.279
2017-07-16	7.767000000000001
2017-07-16	85.743
2017-07-16	9.783
2017-07-16	52.785
2017-07-16	71.55900000000001
2017-07-16	15.273
2017-07-16	344.763
2017-07-16	225.423
2017-07-16	659.799
2017-07-16	3.726
2017-07-16	212.517
2017-07-16	226.503
2017-07-16	81.45
2017-07-16	81.837
2017-07-16	14.31
2017-07-16	27.198
2017-07-16	5.391
2017-07-16	35.28
2017-07-16	14.886
2017-07-16	6.408
2017-07-16	1.548
2017-07-16	0.225
2017-07-16	193.03199999999998
2017-07-16	273.168
2017-07-16	30.762
2017-07-16	16.857
2017-07-16	3.9960000000000004
2017-07-16	63.23400000000001
2017-07-16	70.722
2017-07-16	103.599
2017-07-16	3.798
2017-07-16	121.74300000000001
2017-07-16	20.196
2017-07-16	6.228
2017-07-16	12.807
2017-07-17	77.499
2017-07-17	1.836
2017-07-17	0.324
2017-07-17	7.074000000000001
2017-07-17	79.236
2017-07-17	10.341000000000001
2017-07-17	41.094
2017-07-17	60.624
2017-07-17	16.335
2017-07-17	380.817
2017-07-17	228.393
2017-07-17	634.14
2017-07-17	3.6630000000000003
2017-07-17	206.32500000000002
2017-07-17	180.963
2017-07-17	56.385
2017-07-17	70.02900000000001
2017-07-17	18.072
2017-07-17	28.449
2017-07-17	5.985
2017-07-17	26.451
2017-07-17	17.676000000000002
2017-07-17	5.391
2017-07-17	1.7009999999999998
2017-07-17	0.07200000000000001
2017-07-17	216.225
2017-07-17	306.972
2017-07-17	32.697
2017-07-17	18.378000000000004
2017-07-17	3.906
2017-07-17	56.691
2017-07-17	61.50600000000001
2017-07-17	72.89099999999999
2017-07-17	2.763
2017-07-17	122.94900000000001
2017-07-17	17.208000000000002
2017-07-17	4.95
2017-07-17	19.791
2017-07-18	71.523
2017-07-18	1.809
2017-07-18	0.558
2017-07-18	6.795
2017-07-18	80.46000000000001
2017-07-18	8.568
2017-07-18	43.272
2017-07-18	62.26200000000001
2017-07-18	14.076
2017-07-18	388.22400000000005
2017-07-18	219.996
2017-07-18	626.85
2017-07-18	4.176
2017-07-18	207.387
2017-07-18	187.182
2017-07-18	62.730000000000004
2017-07-18	76.08600000000001
2017-07-18	22.464000000000002
2017-07-18	27.162
2017-07-18	6.849
2017-07-18	27.261
2017-07-18	16.335
2017-07-18	5.688000000000001
2017-07-18	1.413
2017-07-18	0.117
2017-07-18	206.316
2017-07-18	323.181
2017-07-18	35.144999999999996
2017-07-18	16.398
2017-07-18	3.8070000000000004
2017-07-18	54.882
2017-07-18	60.660000000000004
2017-07-18	81.98100000000001
2017-07-18	3.717
2017-07-18	124.353
2017-07-18	17.973
2017-07-18	5.643
2017-07-18	17.559
2017-07-19	70.551
2017-07-19	1.827
2017-07-19	0.47700000000000004
2017-07-19	6.803999999999999
2017-07-19	92.601
2017-07-19	9.432
2017-07-19	39.537
2017-07-19	65.83500000000001
2017-07-19	14.949
2017-07-19	397.44000000000005
2017-07-19	216.279
2017-07-19	628.4789999999999
2017-07-19	4.6080000000000005
2017-07-19	211.45499999999998
2017-07-19	191.70000000000002
2017-07-19	73.044
2017-07-19	73.854
2017-07-19	23.301000000000002
2017-07-19	27.441
2017-07-19	5.7509999999999994
2017-07-19	26.514000000000003
2017-07-19	16.011
2017-07-19	7.074000000000001
2017-07-19	1.9620000000000002
2017-07-19	0.117
2017-07-19	196.16400000000002
2017-07-19	342.387
2017-07-19	29.961
2017-07-19	17.775000000000002
2017-07-19	4.086
2017-07-19	58.923
2017-07-19	58.554
2017-07-19	87.12
2017-07-19	2.9250000000000003
2017-07-19	122.98500000000001
2017-07-19	18.801000000000002
2017-07-19	5.472
2017-07-19	17.577
2017-07-20	71.694
2017-07-20	1.989
2017-07-20	0.324
2017-07-20	5.913
2017-07-20	81.38700000000001
2017-07-20	9.251999999999999
2017-07-20	40.302
2017-07-20	60.471
2017-07-20	16.677000000000003
2017-07-20	369.045
2017-07-20	219.213
2017-07-20	626.148
2017-07-20	4.545
2017-07-20	209.709
2017-07-20	186.83100000000002
2017-07-20	69.705
2017-07-20	79.101
2017-07-20	17.325
2017-07-20	26.676000000000002
2017-07-20	6.309
2017-07-20	29.933999999999997
2017-07-20	16.470000000000002
2017-07-20	6.921
2017-07-20	1.881
2017-07-20	0.135
2017-07-20	195.471
2017-07-20	331.362
2017-07-20	37.503
2017-07-20	16.092
2017-07-20	3.717
2017-07-20	62.937000000000005
2017-07-20	65.466
2017-07-20	88.66799999999999
2017-07-20	3.9330000000000003
2017-07-20	117.234
2017-07-20	18.315
2017-07-20	5.328
2017-07-20	16.434
2017-07-21	75.798
2017-07-21	2.034
2017-07-21	0.28800000000000003
2017-07-21	9.207
2017-07-21	86.94
2017-07-21	10.737
2017-07-21	42.624
2017-07-21	63.198
2017-07-21	11.898000000000001
2017-07-21	375.95700000000005
2017-07-21	221.256
2017-07-21	665.379
2017-07-21	4.356
2017-07-21	201.663
2017-07-21	189.39600000000002
2017-07-21	58.95
