FLT_DATE,YEAR,MONTH_NUM,MONTH_MON,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
2018-09-21,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),1004.34,81.22,15.74,32.15,3.6,3.13.1
2018-09-21,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),523.61,38.22,6.73,23.51,7.8660000000000005,3.13.1
2018-09-21,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),177.44,10.03,0.94,5.49,0.9720000000000001,3.13.1
2018-09-21,2018.0,9.0,SEP,PANSA,ANSP (AUA),1380.54,122.05,17.4,77.21,15.777000000000001,3.13.1
2018-09-21,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1185.79,156.21,10.41,77.63,10.737,3.13.1
2018-09-21,2018.0,9.0,SEP,SMATSA,ANSP (AUA),929.73,176.9,7.57,105.17,5.769,3.13.1
2018-09-21,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),143.33,15.79,1.01,5.38,0.9450000000000001,3.13.1
2018-09-21,2018.0,9.0,SEP,Skyguide,ANSP (AUA),999.61,249.68,56.94,157.14,37.764,3.13.1
2018-09-21,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),199.35,40.4,3.64,25.87,2.196,3.13.1
2018-09-21,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),542.26,20.26,1.82,8.5,1.296,3.13.1
2018-09-21,2018.0,9.0,SEP,skeyes,ANSP (AUA),221.61,31.8,11.78,17.6,8.586,3.13.1
2018-09-22,2018.0,9.0,SEP,ANS CR,ANSP (AUA),751.92,146.71,19.86,81.86,18.117,3.13.1
2018-09-22,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),207.88,6.32,1.5,2.67,1.161,3.13.1
2018-09-22,2018.0,9.0,SEP,ARMATS,ANSP (AUA),43.25,1.26,0.18,0.51,0.081,3.13.1
2018-09-22,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),192.96,24.13,1.75,10.49,1.044,3.13.1
2018-09-22,2018.0,9.0,SEP,Austro Control,ANSP (AUA),925.85,178.16,26.45,117.08,20.781,3.13.1
2018-09-22,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),488.44,14.84,3.02,6.74,1.971,3.13.1
2018-09-22,2018.0,9.0,SEP,BULATSA,ANSP (AUA),954.28,174.63,9.65,71.68,6.8759999999999994,3.13.1
2018-09-22,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),953.08,160.79,12.39,100.74,13.599,3.13.1
2018-09-22,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),456.43,38.83,4.48,16.27,2.259,3.13.1
2018-09-22,2018.0,9.0,SEP,DFS,ANSP (AUA),3430.4,623.2,137.83,375.87,90.91799999999999,3.13.1
2018-09-22,2018.0,9.0,SEP,DHMI,ANSP (AUA),4127.88,796.01,102.38,260.89,62.901,3.13.1
2018-09-22,2018.0,9.0,SEP,DSNA,ANSP (AUA),6987.71,1654.37,187.96,757.81,95.031,3.13.1
2018-09-22,2018.0,9.0,SEP,EANS,ANSP (AUA),216.51,16.21,2.71,4.95,1.872,3.13.1
2018-09-22,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),4175.31,642.21,89.56,257.81,26.378999999999998,3.13.1
2018-09-22,2018.0,9.0,SEP,ENAV,ANSP (AUA),3431.07,397.54,94.31,264.78,42.039,3.13.1
2018-09-22,2018.0,9.0,SEP,HCAA,ANSP (AUA),1995.28,210.37,26.35,96.15,10.251000000000001,3.13.1
2018-09-22,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),928.47,184.26,11.11,111.03,17.298,3.13.1
2018-09-22,2018.0,9.0,SEP,IAA,ANSP (AUA),666.08,35.87,3.69,10.5,2.9250000000000003,3.13.1
2018-09-22,2018.0,9.0,SEP,LFV,ANSP (AUA),898.21,53.35,7.0,31.25,5.913,3.13.1
2018-09-22,2018.0,9.0,SEP,LGS,ANSP (AUA),230.25,13.99,1.1,7.81,1.6740000000000002,3.13.1
2018-09-22,2018.0,9.0,SEP,LPS,ANSP (AUA),379.23,71.12,5.55,42.01,8.532,3.13.1
2018-09-22,2018.0,9.0,SEP,LVNL,ANSP (AUA),196.59,32.89,4.89,14.24,2.754,3.13.1
2018-09-22,2018.0,9.0,SEP,M-NAV,ANSP (AUA),141.33,23.15,1.5,10.19,0.531,3.13.1
2018-09-22,2018.0,9.0,SEP,MATS,ANSP (AUA),191.03,4.66,0.77,1.75,0.738,3.13.1
2018-09-22,2018.0,9.0,SEP,MOLDATSA,ANSP (AUA),30.42,0.6,0.04,0.29,0.018000000000000002,3.13.1
2018-09-22,2018.0,9.0,SEP,MUAC,ANSP (AUA),1852.58,346.87,77.96,206.37,43.965,3.13.1
2018-09-22,2018.0,9.0,SEP,NATS (Continental),ANSP (AUA),3169.08,519.81,174.52,229.21,78.453,3.13.1
2018-09-22,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),1149.89,109.2,18.31,46.5,3.645,3.13.1
2018-09-22,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),448.0,28.64,4.05,17.41,3.33,3.13.1
2018-09-22,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),183.46,11.47,0.93,6.33,1.494,3.13.1
2018-09-22,2018.0,9.0,SEP,PANSA,ANSP (AUA),1366.86,127.66,13.05,83.02,16.929,3.13.1
2018-09-22,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1194.92,176.11,9.29,89.9,13.473,3.13.1
2018-09-22,2018.0,9.0,SEP,SMATSA,ANSP (AUA),1007.56,212.85,8.69,126.98,11.106,3.13.1
2018-09-22,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),160.24,18.23,1.0,5.24,1.278,3.13.1
2018-09-22,2018.0,9.0,SEP,Skyguide,ANSP (AUA),960.77,249.23,46.75,155.06,28.71,3.13.1
2018-09-22,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),238.66,58.18,5.84,38.16,4.842,3.13.1
2018-09-22,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),532.25,20.51,1.75,8.62,1.233,3.13.1
2018-09-22,2018.0,9.0,SEP,skeyes,ANSP (AUA),172.05,22.49,8.37,12.4,4.311,3.13.1
2018-09-23,2018.0,9.0,SEP,ANS CR,ANSP (AUA),758.33,143.2,21.44,85.73,16.749,3.13.1
2018-09-23,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),234.3,7.55,2.05,3.28,1.557,3.13.1
2018-09-23,2018.0,9.0,SEP,ARMATS,ANSP (AUA),41.18,1.08,0.18,0.39,0.081,3.13.1
2018-09-23,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),157.78,19.42,1.01,9.88,0.558,3.13.1
2018-09-23,2018.0,9.0,SEP,Austro Control,ANSP (AUA),903.51,171.82,25.65,111.74,19.584000000000003,3.13.1
2018-09-23,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),692.58,29.54,5.86,11.8,4.896000000000001,3.13.1
2018-09-23,2018.0,9.0,SEP,BULATSA,ANSP (AUA),916.53,158.73,9.33,68.53,10.098,3.13.1
2018-09-23,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),877.54,146.69,10.21,95.34,8.64,3.13.1
2018-09-23,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),558.16,55.28,6.99,21.36,3.825,3.13.1
2018-09-23,2018.0,9.0,SEP,DFS,ANSP (AUA),3552.88,645.26,158.66,404.14,100.26,3.13.1
2018-09-23,2018.0,9.0,SEP,DHMI,ANSP (AUA),4182.31,776.9,103.81,271.25,67.176,3.13.1
2018-09-23,2018.0,9.0,SEP,DSNA,ANSP (AUA),6975.67,1557.47,196.69,714.17,133.82999999999998,3.13.1
2018-09-23,2018.0,9.0,SEP,EANS,ANSP (AUA),210.78,14.41,2.5,5.34,1.116,3.13.1
2018-09-23,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),4035.75,575.13,80.03,228.37,31.914,3.13.1
2018-09-23,2018.0,9.0,SEP,ENAV,ANSP (AUA),3426.01,402.42,94.75,266.39,44.190000000000005,3.13.1
2018-09-23,2018.0,9.0,SEP,HCAA,ANSP (AUA),1875.19,185.04,22.5,84.04,9.945,3.13.1
2018-09-23,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),876.48,162.0,9.45,100.16,15.705,3.13.1
2018-09-23,2018.0,9.0,SEP,IAA,ANSP (AUA),784.47,50.7,4.44,14.07,3.9149999999999996,3.13.1
2018-09-23,2018.0,9.0,SEP,LFV,ANSP (AUA),1101.37,69.88,12.06,39.47,11.511,3.13.1
2018-09-23,2018.0,9.0,SEP,LGS,ANSP (AUA),236.92,14.73,1.35,7.79,1.863,3.13.1
2018-09-23,2018.0,9.0,SEP,LPS,ANSP (AUA),364.25,63.15,5.27,37.01,6.8580000000000005,3.13.1
2018-09-23,2018.0,9.0,SEP,LVNL,ANSP (AUA),226.47,39.04,6.12,17.43,4.113,3.13.1
2018-09-23,2018.0,9.0,SEP,M-NAV,ANSP (AUA),113.78,17.45,0.97,7.01,0.18000000000000002,3.13.1
2018-09-23,2018.0,9.0,SEP,MATS,ANSP (AUA),188.88,4.31,0.58,1.51,0.657,3.13.1
2018-09-23,2018.0,9.0,SEP,MOLDATSA,ANSP (AUA),27.68,0.48,0.04,0.25,0.036000000000000004,3.13.1
2018-09-23,2018.0,9.0,SEP,MUAC,ANSP (AUA),1970.9,389.63,94.83,232.35,52.326,3.13.1
2018-09-23,2018.0,9.0,SEP,NATS (Continental),ANSP (AUA),3458.75,610.36,210.69,277.45,103.203,3.13.1
2018-09-23,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),1051.47,93.38,17.68,37.39,3.411,3.13.1
2018-09-23,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),521.76,38.39,6.41,22.98,7.128,3.13.1
2018-09-23,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),173.47,9.21,0.88,5.1,0.8280000000000001,3.13.1
2018-09-23,2018.0,9.0,SEP,PANSA,ANSP (AUA),1363.07,120.72,15.75,74.76,17.442,3.13.1
2018-09-23,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1122.99,149.45,8.42,78.08,13.851,3.13.1
2018-09-23,2018.0,9.0,SEP,SMATSA,ANSP (AUA),904.26,172.93,8.12,103.56,8.577,3.13.1
2018-09-23,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),144.48,13.46,0.75,4.43,0.8280000000000001,3.13.1
2018-09-23,2018.0,9.0,SEP,Skyguide,ANSP (AUA),1013.89,263.56,55.71,167.93,39.978,3.13.1
2018-09-23,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),203.55,39.95,3.58,27.14,2.952,3.13.1
2018-09-23,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),530.35,18.57,1.71,8.09,1.7189999999999999,3.13.1
2018-09-23,2018.0,9.0,SEP,skeyes,ANSP (AUA),189.25,25.72,10.23,15.04,5.867999999999999,3.13.1
2018-09-24,2018.0,9.0,SEP,ANS CR,ANSP (AUA),772.9,150.46,22.2,81.49,18.189,3.13.1
2018-09-24,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),272.18,8.87,2.86,3.93,2.106,3.13.1
2018-09-24,2018.0,9.0,SEP,ARMATS,ANSP (AUA),38.52,1.1,0.15,0.32,0.099,3.13.1
2018-09-24,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),154.35,15.48,1.14,7.39,0.5670000000000001,3.13.1
2018-09-24,2018.0,9.0,SEP,Austro Control,ANSP (AUA),890.8,157.04,27.01,100.61,19.791,3.13.1
2018-09-24,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),749.39,30.16,6.86,12.75,6.219,3.13.1
2018-09-24,2018.0,9.0,SEP,BULATSA,ANSP (AUA),822.88,119.15,7.61,48.01,5.463,3.13.1
2018-09-24,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),748.14,110.28,6.36,66.48,7.002000000000001,3.13.1
2018-09-24,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),471.45,37.54,4.97,15.76,2.124,3.13.1
2018-09-24,2018.0,9.0,SEP,DFS,ANSP (AUA),3777.68,722.78,180.78,424.74,122.43599999999999,3.13.1
2018-09-24,2018.0,9.0,SEP,DHMI,ANSP (AUA),3906.52,683.66,87.83,229.16,50.904,3.13.1
2018-09-24,2018.0,9.0,SEP,DSNA,ANSP (AUA),6702.03,1457.41,202.06,666.68,103.59,3.13.1
2018-09-24,2018.0,9.0,SEP,EANS,ANSP (AUA),212.81,13.63,2.17,4.25,1.062,3.13.1
2018-09-24,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),3995.33,555.74,83.08,228.99,33.624,3.13.1
2018-09-24,2018.0,9.0,SEP,ENAV,ANSP (AUA),3099.7,337.56,84.03,218.85,37.71,3.13.1
2018-09-24,2018.0,9.0,SEP,HCAA,ANSP (AUA),1605.51,139.23,17.47,64.14,8.847,3.13.1
2018-09-24,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),818.6,142.26,9.19,81.83,16.56,3.13.1
2018-09-24,2018.0,9.0,SEP,IAA,ANSP (AUA),887.56,68.19,5.8,16.57,4.734,3.13.1
2018-09-24,2018.0,9.0,SEP,LFV,ANSP (AUA),1183.89,71.63,13.71,38.48,11.889000000000001,3.13.1
2018-09-24,2018.0,9.0,SEP,LGS,ANSP (AUA),232.59,14.2,1.74,7.94,1.359,3.13.1
2018-09-24,2018.0,9.0,SEP,LPS,ANSP (AUA),325.25,53.64,4.77,28.19,6.489,3.13.1
2018-09-24,2018.0,9.0,SEP,LVNL,ANSP (AUA),247.42,48.01,7.94,19.43,5.526,3.13.1
2018-09-24,2018.0,9.0,SEP,M-NAV,ANSP (AUA),107.85,12.54,0.98,5.9,0.14400000000000002,3.13.1
2018-09-24,2018.0,9.0,SEP,MATS,ANSP (AUA),189.55,3.73,0.41,1.49,0.315,3.13.1
2018-09-24,2018.0,9.0,SEP,MOLDATSA,ANSP (AUA),30.46,0.63,0.07,0.26,0.081,3.13.1
2018-09-24,2018.0,9.0,SEP,MUAC,ANSP (AUA),1968.26,413.2,98.35,231.46,52.371,3.13.1
2018-09-24,2018.0,9.0,SEP,NATS (Continental),ANSP (AUA),3614.27,683.31,250.25,311.14,127.017,3.13.1
2018-09-24,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),1013.54,85.71,17.19,34.55,4.104,3.13.1
2018-09-24,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),512.19,38.34,6.42,22.95,6.075,3.13.1
2018-09-24,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),170.42,8.46,0.93,4.49,0.684,3.13.1
2018-09-24,2018.0,9.0,SEP,PANSA,ANSP (AUA),1243.17,102.2,15.88,65.2,15.408000000000001,3.13.1
2018-09-24,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1085.39,133.42,8.7,65.13,13.401000000000002,3.13.1
2018-09-24,2018.0,9.0,SEP,SMATSA,ANSP (AUA),830.89,149.52,6.51,88.17,6.588,3.13.1
2018-09-24,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),143.18,16.25,0.8,4.59,0.5670000000000001,3.13.1
2018-09-24,2018.0,9.0,SEP,Skyguide,ANSP (AUA),982.21,248.87,58.18,157.2,38.97,3.13.1
2018-09-24,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),172.11,30.19,3.49,19.04,1.827,3.13.1
2018-09-24,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),496.8,16.71,1.87,7.06,1.4849999999999999,3.13.1
2018-09-24,2018.0,9.0,SEP,skeyes,ANSP (AUA),235.55,39.57,16.24,22.59,10.323,3.13.1
2018-09-25,2018.0,9.0,SEP,ANS CR,ANSP (AUA),792.39,152.2,22.9,82.27,18.215999999999998,3.13.1
2018-09-25,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),302.45,10.77,3.25,4.75,2.232,3.13.1
2018-09-25,2018.0,9.0,SEP,ARMATS,ANSP (AUA),43.83,1.61,0.11,0.35,0.099,3.13.1
2018-09-25,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),152.49,15.63,0.97,7.22,1.1340000000000001,3.13.1
2018-09-25,2018.0,9.0,SEP,Austro Control,ANSP (AUA),889.29,151.74,26.22,94.49,18.252000000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),718.52,27.22,7.57,13.49,6.579,3.13.1
2018-09-25,2018.0,9.0,SEP,BULATSA,ANSP (AUA),862.81,134.79,8.64,57.07,11.547,3.13.1
2018-09-25,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),782.42,114.47,7.27,72.58,11.169,3.13.1
2018-09-25,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),494.5,44.38,4.72,17.78,1.755,3.13.1
2018-09-25,2018.0,9.0,SEP,DFS,ANSP (AUA),3880.53,762.98,199.56,451.87,132.88500000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,DHMI,ANSP (AUA),3901.05,700.1,92.0,231.66,59.247,3.13.1
2018-09-25,2018.0,9.0,SEP,DSNA,ANSP (AUA),6704.12,1427.24,197.65,650.45,100.188,3.13.1
2018-09-25,2018.0,9.0,SEP,EANS,ANSP (AUA),206.69,11.28,2.22,4.1,1.278,3.13.1
2018-09-25,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),3795.78,554.89,82.84,233.15,29.889000000000003,3.13.1
2018-09-25,2018.0,9.0,SEP,ENAV,ANSP (AUA),3031.72,323.69,80.55,210.27,36.891000000000005,3.13.1
2018-09-25,2018.0,9.0,SEP,HCAA,ANSP (AUA),1705.72,156.86,19.75,72.88,13.419,3.13.1
2018-09-25,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),821.82,135.47,7.64,78.16,14.526000000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,IAA,ANSP (AUA),792.84,49.71,4.19,14.57,3.159,3.13.1
2018-09-25,2018.0,9.0,SEP,LFV,ANSP (AUA),1222.64,73.13,14.32,39.43,15.003000000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,LGS,ANSP (AUA),221.12,11.89,1.5,6.08,1.512,3.13.1
2018-09-25,2018.0,9.0,SEP,LPS,ANSP (AUA),346.86,55.18,5.29,29.57,6.201,3.13.1
2018-09-25,2018.0,9.0,SEP,LVNL,ANSP (AUA),233.28,43.72,7.2,17.61,5.103,3.13.1
2018-09-25,2018.0,9.0,SEP,M-NAV,ANSP (AUA),110.96,13.23,1.27,6.65,1.179,3.13.1
2018-09-25,2018.0,9.0,SEP,MATS,ANSP (AUA),194.3,4.34,0.48,1.72,0.441,3.13.1
2018-09-25,2018.0,9.0,SEP,MOLDATSA,ANSP (AUA),26.22,0.4,0.06,0.2,0.045000000000000005,3.13.1
2018-09-25,2018.0,9.0,SEP,MUAC,ANSP (AUA),1954.33,413.58,94.81,225.71,47.664,3.13.1
2018-09-25,2018.0,9.0,SEP,NATS (Continental),ANSP (AUA),3474.78,600.39,224.04,281.57,108.63000000000001,3.13.1
2018-09-25,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),980.99,83.93,14.01,34.68,3.8520000000000003,3.13.1
2018-09-25,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),504.37,34.27,6.32,20.24,5.8500000000000005,3.13.1
2018-09-25,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),173.07,8.41,0.97,4.63,1.0080000000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,PANSA,ANSP (AUA),1233.73,103.74,14.16,65.21,14.409000000000002,3.13.1
2018-09-25,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1115.97,141.0,8.53,67.67,14.193,3.13.1
2018-09-25,2018.0,9.0,SEP,SMATSA,ANSP (AUA),882.58,164.86,7.18,95.89,16.299,3.13.1
2018-09-25,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),158.29,16.26,1.14,4.7,1.161,3.13.1
2018-09-25,2018.0,9.0,SEP,Skyguide,ANSP (AUA),923.49,220.69,49.26,140.61,30.681000000000004,3.13.1
2018-09-25,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),186.34,35.97,2.91,21.79,3.3480000000000003,3.13.1
2018-09-25,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),512.4,17.96,1.55,6.94,1.107,3.13.1
2018-09-25,2018.0,9.0,SEP,skeyes,ANSP (AUA),230.66,38.87,15.49,22.07,11.142000000000001,3.13.1
2018-09-26,2018.0,9.0,SEP,ANS CR,ANSP (AUA),792.34,142.43,23.75,80.86,16.965000000000003,3.13.1
2018-09-26,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),289.15,10.87,3.44,4.81,2.592,3.13.1
2018-09-26,2018.0,9.0,SEP,ARMATS,ANSP (AUA),33.14,0.72,0.09,0.22,0.018000000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),151.51,15.39,1.33,7.3,0.47700000000000004,3.13.1
2018-09-26,2018.0,9.0,SEP,Austro Control,ANSP (AUA),896.51,162.55,27.24,102.21,15.578999999999999,3.13.1
2018-09-26,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),764.99,31.27,7.96,14.22,7.425,3.13.1
2018-09-26,2018.0,9.0,SEP,BULATSA,ANSP (AUA),848.06,133.19,8.42,51.96,6.489,3.13.1
2018-09-26,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),807.39,122.36,8.85,77.38,6.057,3.13.1
2018-09-26,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),533.95,50.22,6.67,19.09,3.2760000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,DFS,ANSP (AUA),3838.47,738.17,191.04,432.57,119.592,3.13.1
2018-09-26,2018.0,9.0,SEP,DHMI,ANSP (AUA),4051.07,748.52,101.9,249.89,66.717,3.13.1
2018-09-26,2018.0,9.0,SEP,DSNA,ANSP (AUA),6531.54,1361.96,188.54,611.74,94.203,3.13.1
2018-09-26,2018.0,9.0,SEP,EANS,ANSP (AUA),222.45,14.37,2.7,5.85,1.4220000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),3849.66,548.78,88.79,242.83,33.219,3.13.1
2018-09-26,2018.0,9.0,SEP,ENAV,ANSP (AUA),3014.21,314.32,80.8,208.28,37.080000000000005,3.13.1
2018-09-26,2018.0,9.0,SEP,HCAA,ANSP (AUA),1731.82,165.58,18.75,77.78,8.946,3.13.1
2018-09-26,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),846.24,147.94,8.59,88.53,11.439000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,IAA,ANSP (AUA),719.74,40.22,4.41,12.17,3.546,3.13.1
2018-09-26,2018.0,9.0,SEP,LFV,ANSP (AUA),1217.94,77.95,15.08,41.49,15.489,3.13.1
2018-09-26,2018.0,9.0,SEP,LGS,ANSP (AUA),231.48,15.04,1.73,7.36,1.782,3.13.1
2018-09-26,2018.0,9.0,SEP,LPS,ANSP (AUA),357.45,54.63,5.47,30.62,5.742,3.13.1
2018-09-26,2018.0,9.0,SEP,LVNL,ANSP (AUA),241.96,45.62,8.5,19.26,5.562,3.13.1
2018-09-26,2018.0,9.0,SEP,M-NAV,ANSP (AUA),119.33,18.4,1.06,7.59,0.20700000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,MATS,ANSP (AUA),192.47,3.95,0.36,1.45,0.405,3.13.1
2018-09-26,2018.0,9.0,SEP,MOLDATSA,ANSP (AUA),27.24,0.54,0.02,0.21,0.018000000000000002,3.13.1
2018-09-26,2018.0,9.0,SEP,MUAC,ANSP (AUA),1983.85,444.9,99.79,248.71,42.741,3.13.1
2018-09-26,2018.0,9.0,SEP,NATS (Continental),ANSP (AUA),3495.43,622.17,230.02,285.9,119.76299999999999,3.13.1
2018-09-26,2018.0,9.0,SEP,NAV Portugal (Continental),ANSP (AUA),914.86,77.96,14.55,30.92,4.689,3.13.1
2018-09-26,2018.0,9.0,SEP,NAVIAIR,ANSP (AUA),497.54,34.96,6.28,20.87,5.535,3.13.1
2018-09-26,2018.0,9.0,SEP,Oro Navigacija,ANSP (AUA),164.86,8.21,1.01,4.23,0.9720000000000001,3.13.1
2018-09-26,2018.0,9.0,SEP,PANSA,ANSP (AUA),1304.61,105.21,15.61,65.61,16.911,3.13.1
2018-09-26,2018.0,9.0,SEP,ROMATSA,ANSP (AUA),1096.13,132.43,8.06,66.3,11.313,3.13.1
2018-09-26,2018.0,9.0,SEP,SMATSA,ANSP (AUA),921.96,169.58,7.33,100.93,6.462,3.13.1
2018-09-26,2018.0,9.0,SEP,Sakaeronavigatsia,ANSP (AUA),131.52,11.36,0.55,3.62,0.657,3.13.1
2018-09-26,2018.0,9.0,SEP,Skyguide,ANSP (AUA),949.11,218.5,51.25,138.28,30.699,3.13.1
2018-09-26,2018.0,9.0,SEP,Slovenia Control,ANSP (AUA),196.27,41.81,2.88,25.99,2.331,3.13.1
2018-09-26,2018.0,9.0,SEP,UkSATSE,ANSP (AUA),528.42,18.21,2.15,7.43,1.503,3.13.1
2018-09-26,2018.0,9.0,SEP,skeyes,ANSP (AUA),236.39,38.54,14.96,22.08,11.439000000000002,3.13.1
2018-09-27,2018.0,9.0,SEP,ANS CR,ANSP (AUA),802.17,156.23,24.95,89.7,16.776,3.13.1
2018-09-27,2018.0,9.0,SEP,ANS Finland,ANSP (AUA),278.18,10.76,3.31,4.79,2.754,3.13.1
2018-09-27,2018.0,9.0,SEP,ARMATS,ANSP (AUA),44.45,1.42,0.2,0.47,0.036000000000000004,3.13.1
2018-09-27,2018.0,9.0,SEP,Albcontrol,ANSP (AUA),133.89,13.0,0.73,5.81,0.5760000000000001,3.13.1
2018-09-27,2018.0,9.0,SEP,Austro Control,ANSP (AUA),895.81,158.24,27.36,98.98,16.533,3.13.1
2018-09-27,2018.0,9.0,SEP,Avinor (Continental),ANSP (AUA),744.27,29.94,7.92,13.9,6.930000000000001,3.13.1
2018-09-27,2018.0,9.0,SEP,BULATSA,ANSP (AUA),871.04,140.34,9.18,51.6,5.7330000000000005,3.13.1
2018-09-27,2018.0,9.0,SEP,Croatia Control,ANSP (AUA),766.91,110.32,7.83,71.61,5.247,3.13.1
2018-09-27,2018.0,9.0,SEP,DCAC Cyprus,ANSP (AUA),587.09,57.67,7.06,23.82,2.7720000000000002,3.13.1
2018-09-27,2018.0,9.0,SEP,DFS,ANSP (AUA),3858.39,732.91,187.57,434.77,120.357,3.13.1
2018-09-27,2018.0,9.0,SEP,DHMI,ANSP (AUA),4133.52,761.35,101.97,250.71,70.101,3.13.1
2018-09-27,2018.0,9.0,SEP,DSNA,ANSP (AUA),6846.54,1460.25,203.16,662.36,122.607,3.13.1
2018-09-27,2018.0,9.0,SEP,EANS,ANSP (AUA),229.98,16.14,2.82,5.57,1.683,3.13.1
2018-09-27,2018.0,9.0,SEP,ENAIRE,ANSP (AUA),3893.1,552.97,80.16,222.18,36.495,3.13.1
2018-09-27,2018.0,9.0,SEP,ENAV,ANSP (AUA),3075.67,325.88,83.24,209.85,34.47,3.13.1
2018-09-27,2018.0,9.0,SEP,HCAA,ANSP (AUA),1695.78,147.0,18.84,69.42,9.027,3.13.1
2018-09-27,2018.0,9.0,SEP,HungaroControl,ANSP (AUA),865.12,157.07,9.59,93.34,11.538,3.13.1
2018-09-27,2018.0,9.0,SEP,IAA,ANSP (AUA),869.62,65.79,5.73,18.5,4.356,3.13.1
