FLT_DATE	SPEED_INTER_HRS
2017-12-04	2.214
2017-12-04	0.5670000000000001
2017-12-04	19.62
2017-12-04	0.7110000000000001
2017-12-04	0.7110000000000001
2017-12-04	7.551000000000001
2017-12-05	11.34
2017-12-05	1.827
2017-12-05	0.036000000000000004
2017-12-05	0.14400000000000002
2017-12-05	7.965
2017-12-05	5.067
2017-12-05	3.267
2017-12-05	1.35
2017-12-05	1.746
2017-12-05	73.8
2017-12-05	46.809
2017-12-05	58.626000000000005
2017-12-05	0.81
2017-12-05	15.489
2017-12-05	14.472
2017-12-05	2.718
2017-12-05	6.372
2017-12-05	1.521
2017-12-05	10.575000000000001
2017-12-05	0.891
2017-12-05	3.555
2017-12-05	4.212
2017-12-05	0.09000000000000001
2017-12-05	0.369
2017-12-05	0.018000000000000002
2017-12-05	33.939
2017-12-05	77.01299999999999
2017-12-05	3.753
2017-12-05	4.923
2017-12-05	0.36000000000000004
2017-12-05	8.352
2017-12-05	7.5329999999999995
2017-12-05	1.881
2017-12-05	0.792
2017-12-05	16.632
2017-12-05	0.666
2017-12-05	1.62
2017-12-05	7.632000000000001
2017-12-06	10.917000000000002
2017-12-06	1.233
2017-12-06	0.018000000000000002
2017-12-06	0.099
2017-12-06	9.107999999999999
2017-12-06	5.517
2017-12-06	5.103
2017-12-06	1.809
2017-12-06	1.854
2017-12-06	84.195
2017-12-06	40.005
2017-12-06	58.266
2017-12-06	0.873
2017-12-06	16.551000000000002
2017-12-06	14.139000000000001
2017-12-06	2.511
2017-12-06	6.507000000000001
2017-12-06	2.007
2017-12-06	10.971
2017-12-06	1.071
2017-12-06	3.8970000000000002
2017-12-06	4.05
2017-12-06	0.06300000000000001
2017-12-06	0.35100000000000003
2017-12-06	0.018000000000000002
2017-12-06	32.931000000000004
2017-12-06	82.917
2017-12-06	3.5010000000000003
2017-12-06	4.4190000000000005
2017-12-06	0.5670000000000001
2017-12-06	9.756
2017-12-06	7.812
2017-12-06	2.331
2017-12-06	0.738
2017-12-06	17.973
2017-12-06	0.5670000000000001
2017-12-06	3.339
2017-12-06	8.181000000000001
2017-12-07	14.04
2017-12-07	1.989
2017-12-07	0.054
2017-12-07	0.135
2017-12-07	11.727
2017-12-07	6.192
2017-12-07	4.284
2017-12-07	1.584
2017-12-07	1.494
2017-12-07	92.04299999999999
2017-12-07	48.582
2017-12-07	61.119
2017-12-07	0.918
2017-12-07	16.686
2017-12-07	14.463000000000001
2017-12-07	3.294
2017-12-07	6.39
2017-12-07	1.8
2017-12-07	13.185
2017-12-07	1.233
2017-12-07	3.519
2017-12-07	4.968
2017-12-07	0.108
2017-12-07	0.27
2017-12-07	0.018000000000000002
2017-12-07	43.344
2017-12-07	98.721
2017-12-07	4.518
2017-12-07	5.6160000000000005
2017-12-07	0.657
2017-12-07	10.520999999999999
2017-12-07	7.749
2017-12-07	2.097
2017-12-07	0.792
2017-12-07	17.577
2017-12-07	0.5760000000000001
2017-12-07	0.9990000000000001
2017-12-07	9.036
2017-12-08	14.895000000000001
2017-12-08	1.566
2017-12-08	0.054
2017-12-08	0.099
2017-12-08	10.638
2017-12-08	4.941000000000001
2017-12-08	3.8880000000000003
2017-12-08	1.143
2017-12-08	1.161
2017-12-08	86.058
2017-12-08	60.687000000000005
2017-12-08	75.31200000000001
2017-12-08	0.864
2017-12-08	18.423
2017-12-08	12.33
2017-12-08	3.078
2017-12-08	6.291
2017-12-08	2.835
2017-12-08	11.07
2017-12-08	1.323
2017-12-08	3.8970000000000002
2017-12-08	6.6240000000000006
2017-12-08	0.06300000000000001
2017-12-08	0.369
2017-12-08	0.018000000000000002
2017-12-08	40.833
2017-12-08	91.593
2017-12-08	3.213
2017-12-08	3.744
2017-12-08	0.513
2017-12-08	10.827
2017-12-08	7.848000000000001
2017-12-08	1.71
2017-12-08	0.9450000000000001
2017-12-08	21.006
2017-12-08	0.558
2017-12-08	1.107
2017-12-08	7.677
2017-12-09	9.315
2017-12-09	0.48600000000000004
2017-12-09	0.108
2017-12-09	0.171
2017-12-09	7.191000000000001
2017-12-09	0.927
2017-12-09	4.734
2017-12-09	1.575
2017-12-09	0.792
2017-12-09	38.169
2017-12-09	53.586
2017-12-09	40.5
2017-12-09	0.54
2017-12-09	16.083000000000002
2017-12-09	9.378
2017-12-09	2.097
2017-12-09	5.6160000000000005
2017-12-09	1.4669999999999999
2017-12-09	2.043
2017-12-09	0.756
2017-12-09	3.15
2017-12-09	2.178
2017-12-09	0.0
2017-12-09	0.54
2017-12-09	0.018000000000000002
2017-12-09	22.634999999999998
2017-12-09	48.06
2017-12-09	2.034
2017-12-09	1.494
2017-12-09	0.405
2017-12-09	6.201
2017-12-09	6.84
2017-12-09	2.052
2017-12-09	0.7200000000000001
2017-12-09	10.845
2017-12-09	0.48600000000000004
2017-12-09	0.648
2017-12-09	2.3489999999999998
2017-12-10	8.937
2017-12-10	0.792
2017-12-10	0.045000000000000005
2017-12-10	0.14400000000000002
2017-12-10	8.559
2017-12-10	3.411
2017-12-10	4.473
2017-12-10	2.2230000000000003
2017-12-10	1.1700000000000002
2017-12-10	42.885
2017-12-10	52.461
2017-12-10	48.087
2017-12-10	0.621
2017-12-10	26.1
2017-12-10	9.693
2017-12-10	3.204
2017-12-10	5.463
2017-12-10	1.9080000000000001
2017-12-10	5.715
2017-12-10	0.792
2017-12-10	3.294
2017-12-10	1.098
2017-12-10	0.081
2017-12-10	0.324
2017-12-10	0.009000000000000001
2017-12-10	17.775000000000002
2017-12-10	45.657
2017-12-10	3.087
2017-12-10	2.61
2017-12-10	0.29700000000000004
2017-12-10	6.84
2017-12-10	6.894
2017-12-10	2.088
2017-12-10	0.621
2017-12-10	14.337
2017-12-10	1.044
2017-12-10	0.792
2017-12-10	3.9509999999999996
2017-12-11	9.972
2017-12-11	1.818
2017-12-11	0.009000000000000001
2017-12-11	0.14400000000000002
2017-12-11	8.991
2017-12-11	5.571000000000001
2017-12-11	4.329
2017-12-11	1.413
2017-12-11	1.26
2017-12-11	78.615
2017-12-11	41.067
2017-12-11	67.572
2017-12-11	0.783
2017-12-11	21.582
2017-12-11	14.958000000000002
2017-12-11	2.9970000000000003
2017-12-11	4.6530000000000005
2017-12-11	2.061
2017-12-11	11.214
2017-12-11	1.053
2017-12-11	2.43
2017-12-11	2.9250000000000003
2017-12-11	0.07200000000000001
2017-12-11	0.387
2017-12-11	0.036000000000000004
2017-12-11	30.519
2017-12-11	76.491
2017-12-11	4.23
2017-12-11	4.23
2017-12-11	0.513
2017-12-11	7.425
2017-12-11	6.345
2017-12-11	2.007
2017-12-11	0.36000000000000004
2017-12-11	18.495
2017-12-11	0.468
2017-12-11	0.522
2017-12-11	6.183
2017-12-12	11.205
2017-12-12	2.457
2017-12-12	0.099
2017-12-12	0.117
2017-12-12	10.26
2017-12-12	5.139
2017-12-12	3.609
2017-12-12	1.4849999999999999
2017-12-12	0.9630000000000001
2017-12-12	83.547
2017-12-12	52.902
2017-12-12	65.916
2017-12-12	0.666
2017-12-12	20.331
2017-12-12	14.490000000000002
2017-12-12	2.2680000000000002
2017-12-12	5.697
2017-12-12	1.4400000000000002
2017-12-12	10.161
2017-12-12	1.1340000000000001
2017-12-12	3.006
2017-12-12	4.779
2017-12-12	0.045000000000000005
2017-12-12	0.441
2017-12-12	0.027
2017-12-12	30.816000000000003
2017-12-12	79.974
2017-12-12	3.9960000000000004
2017-12-12	3.681
2017-12-12	0.54
2017-12-12	10.602
2017-12-12	6.345
2017-12-12	2.052
2017-12-12	0.774
2017-12-12	19.584000000000003
2017-12-12	0.6030000000000001
2017-12-12	0.6930000000000001
2017-12-12	6.7410000000000005
2017-12-13	11.645999999999999
2017-12-13	1.836
2017-12-13	0.135
2017-12-13	0.135
2017-12-13	10.809
2017-12-13	5.724
2017-12-13	5.022
2017-12-13	1.4849999999999999
2017-12-13	1.368
2017-12-13	86.87700000000001
2017-12-13	46.521
2017-12-13	60.93000000000001
2017-12-13	0.882
2017-12-13	16.533
2017-12-13	15.57
2017-12-13	2.547
2017-12-13	6.39
2017-12-13	1.62
2017-12-13	11.682
2017-12-13	1.242
2017-12-13	2.943
2017-12-13	5.4990000000000006
2017-12-13	0.045000000000000005
2017-12-13	0.41400000000000003
2017-12-13	0.018000000000000002
2017-12-13	40.41
2017-12-13	101.90700000000001
2017-12-13	3.267
2017-12-13	4.545
2017-12-13	0.639
2017-12-13	8.217
2017-12-13	7.362
2017-12-13	2.628
2017-12-13	0.558
2017-12-13	19.215000000000003
2017-12-13	0.675
2017-12-13	0.8190000000000001
2017-12-13	8.019
2017-12-14	15.120000000000001
2017-12-14	1.971
2017-12-14	0.045000000000000005
2017-12-14	0.324
2017-12-14	12.825000000000001
2017-12-14	5.481
2017-12-14	4.446000000000001
2017-12-14	2.475
2017-12-14	1.6560000000000001
2017-12-14	90.243
2017-12-14	48.087
2017-12-14	81.441
2017-12-14	0.891
2017-12-14	18.009
2017-12-14	15.183000000000002
2017-12-14	3.564
2017-12-14	8.631
2017-12-14	2.16
2017-12-14	12.519
2017-12-14	1.251
2017-12-14	4.158
2017-12-14	5.922000000000001
2017-12-14	0.018000000000000002
2017-12-14	0.396
2017-12-14	0.018000000000000002
2017-12-14	39.366
2017-12-14	102.357
2017-12-14	3.519
2017-12-14	4.518
2017-12-14	0.6930000000000001
2017-12-14	10.422
2017-12-14	9.288
2017-12-14	2.907
2017-12-14	0.81
2017-12-14	23.220000000000002
2017-12-14	0.49500000000000005
2017-12-14	0.7290000000000001
2017-12-14	7.848000000000001
2017-12-15	14.787
2017-12-15	1.503
2017-12-15	0.054
2017-12-15	0.18000000000000002
2017-12-15	13.374
2017-12-15	4.995
2017-12-15	4.5
2017-12-15	2.205
2017-12-15	1.215
2017-12-15	79.578
2017-12-15	46.17
2017-12-15	83.646
2017-12-15	0.9
2017-12-15	25.038
2017-12-15	17.586
2017-12-15	4.149
2017-12-15	9.054
2017-12-15	2.331
2017-12-15	9.738000000000001
2017-12-15	1.332
2017-12-15	4.203
2017-12-15	6.795
2017-12-15	0.054
2017-12-15	0.441
2017-12-15	0.018000000000000002
2017-12-15	32.796
2017-12-15	98.982
2017-12-15	3.7800000000000002
2017-12-15	3.708
2017-12-15	0.48600000000000004
2017-12-15	9.468
2017-12-15	9.819
2017-12-15	2.16
2017-12-15	0.6930000000000001
2017-12-15	22.77
2017-12-15	0.801
2017-12-15	0.81
2017-12-15	8.352
2017-12-16	8.919
2017-12-16	0.48600000000000004
2017-12-16	0.12600000000000003
2017-12-16	0.036000000000000004
2017-12-16	8.793
2017-12-16	1.1880000000000002
2017-12-16	5.7780000000000005
2017-12-16	1.575
2017-12-16	0.666
2017-12-16	43.245
2017-12-16	52.443000000000005
2017-12-16	51.921
2017-12-16	0.405
2017-12-16	15.453000000000001
2017-12-16	8.721
2017-12-16	1.9620000000000002
2017-12-16	6.516
2017-12-16	1.782
2017-12-16	2.178
2017-12-16	0.846
2017-12-16	3.0330000000000004
2017-12-16	2.3400000000000003
2017-12-16	0.009000000000000001
2017-12-16	0.48600000000000004
2017-12-16	0.0
2017-12-16	23.976000000000003
2017-12-16	52.722
2017-12-16	3.123
2017-12-16	1.971
2017-12-16	0.405
2017-12-16	5.877000000000001
2017-12-16	7.929
2017-12-16	2.286
2017-12-16	0.909
2017-12-16	12.186
2017-12-16	0.558
2017-12-16	0.855
2017-12-16	2.169
2017-12-17	10.376999999999999
2017-12-17	0.7020000000000001
2017-12-17	0.09000000000000001
2017-12-17	0.09000000000000001
2017-12-17	9.117
2017-12-17	3.015
2017-12-17	4.4190000000000005
2017-12-17	2.043
2017-12-17	1.782
2017-12-17	48.879000000000005
2017-12-17	50.67
2017-12-17	60.651
2017-12-17	0.5670000000000001
2017-12-17	17.064
2017-12-17	11.772
2017-12-17	3.555
2017-12-17	6.777
2017-12-17	1.566
2017-12-17	5.292
2017-12-17	0.9540000000000001
2017-12-17	3.33
2017-12-17	3.051
2017-12-17	0.054
2017-12-17	0.24300000000000002
2017-12-17	0.018000000000000002
2017-12-17	26.199
2017-12-17	67.905
2017-12-17	4.356
2017-12-17	3.015
2017-12-17	0.28800000000000003
2017-12-17	5.967
2017-12-17	8.028
2017-12-17	2.025
2017-12-17	1.107
2017-12-17	13.383
2017-12-17	0.7290000000000001
2017-12-17	0.441
2017-12-17	3.87
2017-12-18	11.052
2017-12-18	1.7189999999999999
2017-12-18	0.036000000000000004
2017-12-18	0.117
2017-12-18	9.747
2017-12-18	4.437
2017-12-18	3.717
2017-12-18	1.2240000000000002
2017-12-18	1.053
2017-12-18	71.55
2017-12-18	49.338
2017-12-18	79.398
2017-12-18	0.7290000000000001
2017-12-18	23.346
2017-12-18	14.238000000000001
2017-12-18	3.8070000000000004
2017-12-18	5.9399999999999995
2017-12-18	2.178
2017-12-18	9.594000000000001
2017-12-18	0.7110000000000001
2017-12-18	3.06
2017-12-18	5.7509999999999994
2017-12-18	0.117
2017-12-18	0.27
2017-12-18	0.027
2017-12-18	40.068000000000005
2017-12-18	83.45700000000001
2017-12-18	4.077
2017-12-18	4.05
2017-12-18	0.48600000000000004
2017-12-18	7.857
2017-12-18	6.525
2017-12-18	2.232
2017-12-18	0.531
2017-12-18	19.899
2017-12-18	0.5850000000000001
2017-12-18	0.8190000000000001
2017-12-18	7.038
2017-12-19	12.078
2017-12-19	1.539
2017-12-19	0.045000000000000005
2017-12-19	0.12600000000000003
2017-12-19	9.315
2017-12-19	4.905
2017-12-19	4.347
2017-12-19	1.872
2017-12-19	1.512
2017-12-19	74.601
2017-12-19	47.664
2017-12-19	84.753
2017-12-19	0.882
2017-12-19	20.997
2017-12-19	18.072
2017-12-19	3.159
2017-12-19	5.6610000000000005
2017-12-19	1.755
2017-12-19	8.973
2017-12-19	0.891
2017-12-19	3.3120000000000003
2017-12-19	3.8970000000000002
2017-12-19	0.09000000000000001
2017-12-19	0.30600000000000005
2017-12-19	0.045000000000000005
2017-12-19	32.364000000000004
2017-12-19	77.031
2017-12-19	3.24
2017-12-19	3.717
2017-12-19	0.6030000000000001
2017-12-19	8.631
2017-12-19	6.7410000000000005
2017-12-19	2.754
2017-12-19	0.6030000000000001
2017-12-19	20.196
2017-12-19	0.747
2017-12-19	0.738
2017-12-19	6.9479999999999995
2017-12-20	11.115
2017-12-20	1.476
2017-12-20	0.027
2017-12-20	0.14400000000000002
2017-12-20	9.972
2017-12-20	5.787
2017-12-20	4.239
2017-12-20	1.665
2017-12-20	1.566
2017-12-20	71.48700000000001
2017-12-20	50.706
2017-12-20	82.32300000000001
2017-12-20	0.675
2017-12-20	23.003999999999998
2017-12-20	18.045
2017-12-20	3.762
2017-12-20	5.607
2017-12-20	1.845
2017-12-20	9.135
2017-12-20	0.9630000000000001
2017-12-20	3.186
2017-12-20	3.861
2017-12-20	0.036000000000000004
2017-12-20	0.531
2017-12-20	0.045000000000000005
2017-12-20	29.430000000000003
2017-12-20	79.317
2017-12-20	4.383
2017-12-20	3.681
2017-12-20	0.48600000000000004
2017-12-20	9.279
2017-12-20	7.452
2017-12-20	1.791
2017-12-20	0.5760000000000001
2017-12-20	21.429
2017-12-20	0.909
2017-12-20	0.918
2017-12-20	6.048
2017-12-21	13.41
2017-12-21	1.4580000000000002
2017-12-21	0.18000000000000002
2017-12-21	0.081
2017-12-21	10.467
2017-12-21	5.742
2017-12-21	5.859
2017-12-21	1.548
2017-12-21	2.241
2017-12-21	76.5
2017-12-21	51.111
2017-12-21	77.36399999999999
2017-12-21	0.738
2017-12-21	19.512
2017-12-21	18.306
2017-12-21	3.447
2017-12-21	6.633
2017-12-21	3.303
2017-12-21	9.864
2017-12-21	1.161
2017-12-21	4.473
2017-12-21	4.32
2017-12-21	0.07200000000000001
2017-12-21	0.387
2017-12-21	0.018000000000000002
2017-12-21	35.532
2017-12-21	95.39099999999999
2017-12-21	2.718
2017-12-21	3.591
2017-12-21	0.5760000000000001
2017-12-21	9.288
2017-12-21	8.19
2017-12-21	2.061
2017-12-21	0.666
2017-12-21	20.826
2017-12-21	0.5850000000000001
2017-12-21	0.63
2017-12-21	6.237
2017-12-22	13.428
2017-12-22	1.368
2017-12-22	0.045000000000000005
2017-12-22	0.27
2017-12-22	10.143
2017-12-22	4.986
2017-12-22	5.274
2017-12-22	1.764
2017-12-22	1.4849999999999999
2017-12-22	65.367
2017-12-22	56.736
2017-12-22	76.221
2017-12-22	1.0080000000000002
2017-12-22	21.375
2017-12-22	16.497
2017-12-22	4.464
2017-12-22	7.3709999999999996
2017-12-22	2.007
2017-12-22	9.459
2017-12-22	1.242
2017-12-22	4.6259999999999994
2017-12-22	4.3740000000000006
2017-12-22	0.135
2017-12-22	0.621
2017-12-22	0.027
2017-12-22	32.472
2017-12-22	79.749
2017-12-22	2.556
2017-12-22	4.257000000000001
2017-12-22	0.855
2017-12-22	10.791
2017-12-22	7.757999999999999
2017-12-22	2.295
2017-12-22	1.143
2017-12-22	20.151
2017-12-22	0.684
2017-12-22	0.891
2017-12-22	5.6160000000000005
2017-12-23	9.792000000000002
2017-12-23	0.5670000000000001
2017-12-23	0.099
2017-12-23	0.279
2017-12-23	7.029
2017-12-23	2.106
2017-12-23	4.032000000000001
2017-12-23	2.484
2017-12-23	0.909
2017-12-23	43.776
2017-12-23	52.911
2017-12-23	64.37700000000001
2017-12-23	0.5940000000000001
2017-12-23	22.257
2017-12-23	13.779
2017-12-23	2.898
2017-12-23	7.038
2017-12-23	1.4040000000000001
2017-12-23	3.231
2017-12-23	0.63
2017-12-23	4.077
2017-12-23	2.16
2017-12-23	0.09000000000000001
2017-12-23	0.621
2017-12-23	0.018000000000000002
2017-12-23	25.479
2017-12-23	52.983
2017-12-23	3.42
2017-12-23	1.971
2017-12-23	0.621
2017-12-23	7.425
2017-12-23	7.965
2017-12-23	1.872
2017-12-23	0.6930000000000001
2017-12-23	17.757
2017-12-23	0.5940000000000001
2017-12-23	0.81
2017-12-23	2.331
2017-12-24	4.95
2017-12-24	0.315
2017-12-24	0.07200000000000001
2017-12-24	0.081
2017-12-24	5.022
2017-12-24	0.225
2017-12-24	3.0690000000000004
2017-12-24	1.476
2017-12-24	1.044
2017-12-24	23.031
2017-12-24	44.262
2017-12-24	29.069999999999997
2017-12-24	0.468
2017-12-24	9.702
2017-12-24	6.3
2017-12-24	2.2230000000000003
2017-12-24	4.995
2017-12-24	0.873
2017-12-24	1.4849999999999999
2017-12-24	0.639
2017-12-24	1.899
2017-12-24	1.863
2017-12-24	0.027
2017-12-24	0.387
2017-12-24	0.018000000000000002
2017-12-24	14.966999999999999
2017-12-24	30.177000000000003
2017-12-24	2.079
2017-12-24	0.9540000000000001
2017-12-24	0.315
2017-12-24	4.383
2017-12-24	5.814
2017-12-24	1.872
2017-12-24	0.936
2017-12-24	7.6049999999999995
2017-12-24	0.47700000000000004
2017-12-24	0.45
2017-12-24	1.764
2017-12-25	3.87
2017-12-25	0.054
2017-12-25	0.117
2017-12-25	0.09000000000000001
2017-12-25	3.15
2017-12-25	0.117
2017-12-25	3.645
2017-12-25	0.657
2017-12-25	0.54
2017-12-25	16.650000000000002
2017-12-25	42.984
2017-12-25	19.512
2017-12-25	0.315
2017-12-25	6.039
2017-12-25	2.214
2017-12-25	1.089
2017-12-25	3.168
2017-12-25	0.036000000000000004
2017-12-25	1.62
2017-12-25	0.639
2017-12-25	1.521
2017-12-25	0.648
2017-12-25	0.009000000000000001
2017-12-25	0.41400000000000003
2017-12-25	0.0
2017-12-25	8.604000000000001
2017-12-25	2.178
2017-12-25	1.9980000000000002
2017-12-25	0.846
2017-12-25	0.20700000000000002
2017-12-25	2.16
2017-12-25	4.41
2017-12-25	1.062
2017-12-25	0.459
2017-12-25	6.003
2017-12-25	0.14400000000000002
2017-12-25	0.333
2017-12-25	0.684
2017-12-26	10.08
2017-12-26	0.846
2017-12-26	0.045000000000000005
2017-12-26	0.117
2017-12-26	6.327
2017-12-26	2.547
2017-12-26	4.266
2017-12-26	1.503
2017-12-26	1.143
2017-12-26	38.304
2017-12-26	45.216
2017-12-26	53.136
2017-12-26	0.657
2017-12-26	20.853
2017-12-26	10.989
2017-12-26	1.665
2017-12-26	5.22
2017-12-26	1.062
2017-12-26	5.436
2017-12-26	0.756
2017-12-26	2.835
2017-12-26	1.881
2017-12-26	0.045000000000000005
2017-12-26	0.378
2017-12-26	0.009000000000000001
2017-12-26	24.596999999999998
2017-12-26	45.207
2017-12-26	3.861
2017-12-26	3.1410000000000005
2017-12-26	0.387
2017-12-26	7.488
2017-12-26	5.958
2017-12-26	2.2769999999999997
2017-12-26	0.648
2017-12-26	13.23
2017-12-26	0.387
2017-12-26	0.657
2017-12-26	2.601
2017-12-27	11.286
2017-12-27	1.251
2017-12-27	0.171
2017-12-27	0.099
2017-12-27	7.731
2017-12-27	3.9330000000000003
2017-12-27	3.798
2017-12-27	1.7189999999999999
2017-12-27	1.341
2017-12-27	48.330000000000005
2017-12-27	49.382999999999996
2017-12-27	55.935
2017-12-27	0.7020000000000001
2017-12-27	22.509
2017-12-27	12.717
2017-12-27	2.781
2017-12-27	6.39
2017-12-27	1.233
2017-12-27	6.516
2017-12-27	0.9810000000000001
2017-12-27	3.861
2017-12-27	2.214
2017-12-27	0.045000000000000005
2017-12-27	0.261
2017-12-27	0.027
2017-12-27	23.291999999999998
2017-12-27	73.872
2017-12-27	4.446000000000001
2017-12-27	3.267
2017-12-27	0.378
2017-12-27	6.588
2017-12-27	7.353
2017-12-27	1.395
2017-12-27	0.675
2017-12-27	15.345
2017-12-27	0.639
2017-12-27	0.7200000000000001
2017-12-27	2.871
2017-12-28	11.826
2017-12-28	1.233
2017-12-28	0.09000000000000001
2017-12-28	0.117
2017-12-28	9.395999999999999
2017-12-28	3.15
2017-12-28	3.4650000000000003
2017-12-28	1.332
2017-12-28	1.836
2017-12-28	45.261
2017-12-28	47.007
2017-12-28	57.411
2017-12-28	0.846
2017-12-28	28.494
2017-12-28	11.745000000000001
2017-12-28	3.123
2017-12-28	6.021000000000001
2017-12-28	1.836
2017-12-28	6.066000000000001
2017-12-28	1.1880000000000002
2017-12-28	2.988
2017-12-28	2.79
2017-12-28	0.018000000000000002
2017-12-28	0.54
2017-12-28	0.018000000000000002
2017-12-28	24.255
2017-12-28	76.05
2017-12-28	2.331
2017-12-28	2.9339999999999997
2017-12-28	0.684
2017-12-28	8.928
2017-12-28	7.335000000000001
2017-12-28	1.683
2017-12-28	1.062
2017-12-28	14.004000000000001
2017-12-28	0.28800000000000003
2017-12-28	0.7110000000000001
2017-12-28	3.024
2017-12-29	10.116
2017-12-29	1.341
2017-12-29	0.12600000000000003
2017-12-29	0.24300000000000002
2017-12-29	7.992000000000001
2017-12-29	3.15
2017-12-29	3.861
2017-12-29	1.899
2017-12-29	1.2240000000000002
2017-12-29	47.132999999999996
2017-12-29	49.248
2017-12-29	63.215999999999994
2017-12-29	0.81
2017-12-29	25.587
2017-12-29	14.634000000000002
2017-12-29	3.9149999999999996
2017-12-29	6.192
2017-12-29	1.917
2017-12-29	5.678999999999999
2017-12-29	0.9990000000000001
2017-12-29	3.411
2017-12-29	2.763
2017-12-29	0.027
2017-12-29	0.432
2017-12-29	0.018000000000000002
2017-12-29	27.189
2017-12-29	76.446
2017-12-29	3.618
2017-12-29	2.403
2017-12-29	0.522
2017-12-29	7.704000000000001
2017-12-29	7.8660000000000005
2017-12-29	1.9080000000000001
2017-12-29	1.062
2017-12-29	17.595000000000002
2017-12-29	0.5940000000000001
2017-12-29	0.9720000000000001
2017-12-29	3.798
2017-12-30	10.827
2017-12-30	0.49500000000000005
2017-12-30	0.108
2017-12-30	0.117
2017-12-30	8.613000000000001
2017-12-30	1.584
2017-12-30	4.3020000000000005
2017-12-30	1.917
2017-12-30	0.9630000000000001
2017-12-30	44.667
2017-12-30	48.537
2017-12-30	55.809
2017-12-30	0.648
2017-12-30	17.694
2017-12-30	10.71
2017-12-30	1.692
2017-12-30	6.03
2017-12-30	1.476
2017-12-30	2.205
2017-12-30	0.558
2017-12-30	3.618
2017-12-30	2.862
2017-12-30	0.081
2017-12-30	0.459
2017-12-30	0.009000000000000001
2017-12-30	26.946
2017-12-30	63.00900000000001
2017-12-30	3.906
2017-12-30	1.6560000000000001
2017-12-30	0.49500000000000005
2017-12-30	6.768
2017-12-30	6.057
2017-12-30	2.196
2017-12-30	0.9
2017-12-30	14.553000000000003
2017-12-30	0.765
2017-12-30	0.5850000000000001
2017-12-30	2.0160000000000005
2017-12-31	6.021000000000001
2017-12-31	0.423
2017-12-31	0.081
2017-12-31	0.045000000000000005
2017-12-31	4.437
2017-12-31	0.684
2017-12-31	3.7800000000000002
2017-12-31	1.215
2017-12-31	1.323
2017-12-31	24.579
2017-12-31	33.443999999999996
2017-12-31	41.967000000000006
2017-12-31	0.36000000000000004
2017-12-31	16.938000000000002
2017-12-31	6.210000000000001
2017-12-31	2.232
2017-12-31	4.716
2017-12-31	1.2060000000000002
2017-12-31	1.629
2017-12-31	0.47700000000000004
2017-12-31	2.367
2017-12-31	1.431
2017-12-31	0.036000000000000004
2017-12-31	0.441
2017-12-31	0.0
2017-12-31	19.881
2017-12-31	38.115
2017-12-31	4.176
2017-12-31	1.4580000000000002
2017-12-31	0.25200000000000006
2017-12-31	4.113
2017-12-31	6.417
2017-12-31	1.728
2017-12-31	0.621
2017-12-31	8.199
2017-12-31	0.54
2017-12-31	0.15300000000000002
2017-12-31	1.377
2018-01-01	8.946
2018-01-01	0.54
2018-01-01	0.018000000000000002
2018-01-01	0.07200000000000001
2018-01-01	5.678999999999999
2018-01-01	2.331
2018-01-01	3.564
2018-01-01	1.791
2018-01-01	1.089
2018-01-01	35.316
2018-01-01	37.269
2018-01-01	40.329
2018-01-01	0.684
2018-01-01	15.687
2018-01-01	7.569
2018-01-01	1.9080000000000001
2018-01-01	4.284
2018-01-01	1.026
2018-01-01	3.9869999999999997
2018-01-01	0.855
2018-01-01	2.907
2018-01-01	2.2230000000000003
2018-01-01	0.018000000000000002
2018-01-01	0.27
2018-01-01	0.009000000000000001
2018-01-01	21.87
2018-01-01	43.821
2018-01-01	2.1510000000000002
2018-01-01	2.07
2018-01-01	0.387
2018-01-01	5.949000000000001
2018-01-01	4.662
2018-01-01	1.845
2018-01-01	0.378
2018-01-01	10.818
2018-01-01	0.333
2018-01-01	0.189
2018-01-01	2.061
2018-01-02	9.81
2018-01-02	0.9810000000000001
2018-01-02	0.036000000000000004
2018-01-02	0.081
2018-01-02	8.946
2018-01-02	4.203
2018-01-02	3.1050000000000004
2018-01-02	1.314
2018-01-02	0.9
2018-01-02	48.915
2018-01-02	41.607
2018-01-02	73.314
2018-01-02	1.116
2018-01-02	21.294
2018-01-02	15.075000000000001
2018-01-02	3.186
2018-01-02	5.184
2018-01-02	1.647
2018-01-02	4.437
2018-01-02	1.026
2018-01-02	2.9610000000000003
2018-01-02	3.195
2018-01-02	0.054
2018-01-02	0.333
2018-01-02	0.0
2018-01-02	32.580000000000005
2018-01-02	84.20400000000001
2018-01-02	3.042
2018-01-02	3.177
2018-01-02	0.513
2018-01-02	8.541
2018-01-02	5.418
2018-01-02	1.989
2018-01-02	0.7200000000000001
2018-01-02	20.241
2018-01-02	0.792
2018-01-02	0.855
2018-01-02	4.617
2018-01-03	12.870000000000001
2018-01-03	1.161
2018-01-03	0.009000000000000001
2018-01-03	0.14400000000000002
2018-01-03	7.641
2018-01-03	4.4190000000000005
2018-01-03	2.979
2018-01-03	1.9080000000000001
2018-01-03	1.269
2018-01-03	53.253
2018-01-03	42.84
2018-01-03	59.751000000000005
2018-01-03	0.891
2018-01-03	19.413
2018-01-03	13.32
2018-01-03	3.4379999999999997
2018-01-03	6.102
2018-01-03	1.494
2018-01-03	5.346
2018-01-03	1.017
2018-01-03	4.446000000000001
