YEAR;MONTH_NUM;MONTH_MON;FLT_DATE;ENTITY_NAME;ENTITY_TYPE;CPLX_FLIGHT_HRS;CPLX_INTER;VERTICAL_INTER_HRS;HORIZ_INTER_HRS;SPEED_INTER_HRS;BADA_VERSION
2018;11;NOV;12-11-2018;NAVIAIR;ANSP (AUA);486.64;33.10;5.53;17.96;8.58;3.13.1
2018;11;NOV;12-11-2018;Oro Navigacija;ANSP (AUA);135.36;5.71;0.68;3.05;0.61;3.13.1
2018;11;NOV;12-11-2018;PANSA;ANSP (AUA);987.31;67.97;10.82;40.77;14.28;3.13.1
2018;11;NOV;12-11-2018;ROMATSA;ANSP (AUA);820.58;86.89;4.70;35.36;10.36;3.13.1
2018;11;NOV;12-11-2018;SMATSA;ANSP (AUA);495.30;57.74;3.11;32.03;5.09;3.13.1
2018;11;NOV;12-11-2018;Sakaeronavigatsia;ANSP (AUA);146.20;18.66;1.06;5.62;0.76;3.13.1
2018;11;NOV;12-11-2018;Skyguide;ANSP (AUA);722.30;139.60;32.80;87.69;29.12;3.13.1
2018;11;NOV;12-11-2018;Slovenia Control;ANSP (AUA);103.13;11.02;1.06;7.92;0.59;3.13.1
2018;11;NOV;12-11-2018;UkSATSE;ANSP (AUA);369.28;10.88;1.44;4.73;1.39;3.13.1
2018;11;NOV;12-11-2018;skeyes;ANSP (AUA);181.34;24.73;8.79;13.32;8.11;3.13.1
2018;11;NOV;13-11-2018;ANS CR;ANSP (AUA);566.08;85.54;12.63;46.43;15.93;3.13.1
2018;11;NOV;13-11-2018;ANS Finland;ANSP (AUA);274.29;9.79;2.96;3.60;2.98;3.13.1
2018;11;NOV;13-11-2018;ARMATS;ANSP (AUA);38.45;0.82;0.10;0.34;0.08;3.13.1
2018;11;NOV;13-11-2018;Albcontrol;ANSP (AUA);65.95;3.98;0.03;1.97;0.05;3.13.1
2018;11;NOV;13-11-2018;Austro Control;ANSP (AUA);616.59;75.65;12.94;45.09;12.45;3.13.1
2018;11;NOV;13-11-2018;Avinor (Continental);ANSP (AUA);712.77;29.47;6.94;12.97;6.74;3.13.1
2018;11;NOV;13-11-2018;BULATSA;ANSP (AUA);579.97;79.97;4.03;29.92;5.15;3.13.1
2018;11;NOV;13-11-2018;Croatia Control;ANSP (AUA);379.60;28.17;1.65;18.73;2.05;3.13.1
2018;11;NOV;13-11-2018;DCAC Cyprus;ANSP (AUA);404.50;33.96;3.42;14.61;1.11;3.13.1
2018;11;NOV;13-11-2018;DFS;ANSP (AUA);2961.99;459.48;126.97;271.81;104.25;3.13.1
2018;11;NOV;13-11-2018;DHMI;ANSP (AUA);3023.75;512.74;59.44;153.13;48.99;3.13.1
2018;11;NOV;13-11-2018;DSNA;ANSP (AUA);4691.49;723.91;101.88;316.33;88.30;3.13.1
2018;11;NOV;13-11-2018;EANS;ANSP (AUA);174.11;8.47;1.39;2.70;1.00;3.13.1
2018;11;NOV;13-11-2018;ENAIRE;ANSP (AUA);3045.10;343.75;42.13;126.44;26.20;3.13.1
2018;11;NOV;13-11-2018;ENAV;ANSP (AUA);2009.50;140.40;37.75;87.60;18.76;3.13.1
2018;11;NOV;13-11-2018;HCAA;ANSP (AUA);906.64;53.51;4.25;23.90;4.43;3.13.1
2018;11;NOV;13-11-2018;HungaroControl;ANSP (AUA);550.77;66.40;4.58;33.92;7.78;3.13.1
2018;11;NOV;13-11-2018;IAA;ANSP (AUA);642.40;42.02;2.93;9.46;2.09;3.13.1
2018;11;NOV;13-11-2018;LFV;ANSP (AUA);1069.90;56.68;11.57;29.87;13.18;3.13.1
2018;11;NOV;13-11-2018;LGS;ANSP (AUA);184.19;9.73;0.94;5.05;1.34;3.13.1
2018;11;NOV;13-11-2018;LPS;ANSP (AUA);224.59;27.12;3.05;13.52;4.00;3.13.1
2018;11;NOV;13-11-2018;LVNL;ANSP (AUA);209.98;36.72;6.27;14.38;5.74;3.13.1
2018;11;NOV;13-11-2018;M-NAV;ANSP (AUA);46.63;2.86;0.34;0.82;0.10;3.13.1
2018;11;NOV;13-11-2018;MATS;ANSP (AUA);205.08;6.42;0.16;2.23;0.41;3.13.1
2018;11;NOV;13-11-2018;MOLDATSA;ANSP (AUA);16.43;0.15;0.03;0.11;0.07;3.13.1
2018;11;NOV;13-11-2018;MUAC;ANSP (AUA);1624.27;284.06;69.76;157.08;46.13;3.13.1
2018;11;NOV;13-11-2018;NATS (Continental);ANSP (AUA);2727.14;433.34;156.91;202.99;96.21;3.13.1
2018;11;NOV;13-11-2018;NAV Portugal (Continental);ANSP (AUA);925.15;84.79;11.27;30.97;9.60;3.13.1
2018;11;NOV;13-11-2018;NAVIAIR;ANSP (AUA);466.54;30.03;5.17;17.14;6.43;3.13.1
2018;11;NOV;13-11-2018;Oro Navigacija;ANSP (AUA);134.09;5.76;0.70;3.12;0.58;3.13.1
2018;11;NOV;13-11-2018;PANSA;ANSP (AUA);1006.20;72.80;10.87;42.35;14.16;3.13.1
2018;11;NOV;13-11-2018;ROMATSA;ANSP (AUA);803.88;85.98;4.18;35.04;9.50;3.13.1
2018;11;NOV;13-11-2018;SMATSA;ANSP (AUA);457.18;46.73;2.55;26.58;2.70;3.13.1
2018;11;NOV;13-11-2018;Sakaeronavigatsia;ANSP (AUA);134.85;13.55;0.63;4.36;1.18;3.13.1
2018;11;NOV;13-11-2018;Skyguide;ANSP (AUA);636.23;103.50;24.52;64.63;21.48;3.13.1
2018;11;NOV;13-11-2018;Slovenia Control;ANSP (AUA);97.95;9.81;0.89;6.76;0.99;3.13.1
2018;11;NOV;13-11-2018;UkSATSE;ANSP (AUA);368.25;10.14;1.37;4.40;1.46;3.13.1
2018;11;NOV;13-11-2018;skeyes;ANSP (AUA);176.41;21.48;8.51;12.15;7.21;3.13.1
2018;11;NOV;14-11-2018;ANS CR;ANSP (AUA);594.26;93.24;13.31;48.64;12.52;3.13.1
2018;11;NOV;14-11-2018;ANS Finland;ANSP (AUA);273.23;8.59;2.39;3.33;2.18;3.13.1
2018;11;NOV;14-11-2018;ARMATS;ANSP (AUA);34.89;0.81;0.07;0.25;0.06;3.13.1
2018;11;NOV;14-11-2018;Albcontrol;ANSP (AUA);69.94;3.72;0.08;1.77;0.47;3.13.1
2018;11;NOV;14-11-2018;Austro Control;ANSP (AUA);634.65;80.33;14.09;47.97;10.85;3.13.1
2018;11;NOV;14-11-2018;Avinor (Continental);ANSP (AUA);691.77;25.44;6.99;11.65;6.53;3.13.1
2018;11;NOV;14-11-2018;BULATSA;ANSP (AUA);619.98;87.08;5.18;32.88;8.80;3.13.1
2018;11;NOV;14-11-2018;Croatia Control;ANSP (AUA);402.58;33.69;2.00;21.27;2.72;3.13.1
2018;11;NOV;14-11-2018;DCAC Cyprus;ANSP (AUA);414.66;34.54;4.10;16.05;2.38;3.13.1
2018;11;NOV;14-11-2018;DFS;ANSP (AUA);3069.88;495.76;146.23;290.11;101.97;3.13.1
2018;11;NOV;14-11-2018;DHMI;ANSP (AUA);3146.81;542.42;61.96;160.10;57.37;3.13.1
2018;11;NOV;14-11-2018;DSNA;ANSP (AUA);4516.60;682.68;103.00;295.34;61.18;3.13.1
2018;11;NOV;14-11-2018;EANS;ANSP (AUA);185.25;9.92;1.69;3.14;0.95;3.13.1
2018;11;NOV;14-11-2018;ENAIRE;ANSP (AUA);2907.76;317.32;41.27;115.86;20.39;3.13.1
2018;11;NOV;14-11-2018;ENAV;ANSP (AUA);2045.19;145.12;39.67;88.83;17.35;3.13.1
2018;11;NOV;14-11-2018;HCAA;ANSP (AUA);973.14;55.76;5.14;25.59;6.09;3.13.1
2018;11;NOV;14-11-2018;HungaroControl;ANSP (AUA);585.16;73.52;5.75;38.55;10.05;3.13.1
2018;11;NOV;14-11-2018;IAA;ANSP (AUA);688.70;42.77;2.50;10.31;2.13;3.13.1
2018;11;NOV;14-11-2018;LFV;ANSP (AUA);1083.28;59.05;11.79;28.58;12.78;3.13.1
2018;11;NOV;14-11-2018;LGS;ANSP (AUA);201.88;10.85;1.28;5.30;1.16;3.13.1
2018;11;NOV;14-11-2018;LPS;ANSP (AUA);241.94;31.91;3.39;15.57;4.97;3.13.1
2018;11;NOV;14-11-2018;LVNL;ANSP (AUA);207.41;34.15;6.17;14.06;4.79;3.13.1
2018;11;NOV;14-11-2018;M-NAV;ANSP (AUA);50.12;3.48;0.18;1.03;0.27;3.13.1
2018;11;NOV;14-11-2018;MATS;ANSP (AUA);210.42;4.66;0.34;1.97;0.37;3.13.1
2018;11;NOV;14-11-2018;MOLDATSA;ANSP (AUA);18.16;0.14;0.01;0.08;0.03;3.13.1
2018;11;NOV;14-11-2018;MUAC;ANSP (AUA);1702.69;312.22;72.83;175.31;39.48;3.13.1
2018;11;NOV;14-11-2018;NATS (Continental);ANSP (AUA);2792.04;425.62;155.40;200.02;93.24;3.13.1
2018;11;NOV;14-11-2018;NAV Portugal (Continental);ANSP (AUA);846.09;87.73;9.59;29.29;3.59;3.13.1
2018;11;NOV;14-11-2018;NAVIAIR;ANSP (AUA);478.22;32.89;5.96;18.16;6.84;3.13.1
2018;11;NOV;14-11-2018;Oro Navigacija;ANSP (AUA);144.23;5.65;0.65;2.79;0.57;3.13.1
2018;11;NOV;14-11-2018;PANSA;ANSP (AUA);982.09;64.07;9.84;36.18;13.01;3.13.1
2018;11;NOV;14-11-2018;ROMATSA;ANSP (AUA);847.62;89.68;5.39;36.88;10.72;3.13.1
2018;11;NOV;14-11-2018;SMATSA;ANSP (AUA);507.54;58.35;3.77;31.76;6.30;3.13.1
2018;11;NOV;14-11-2018;Sakaeronavigatsia;ANSP (AUA);128.37;15.12;0.77;4.08;1.36;3.13.1
2018;11;NOV;14-11-2018;Skyguide;ANSP (AUA);640.24;101.36;26.28;63.51;19.81;3.13.1
2018;11;NOV;14-11-2018;Slovenia Control;ANSP (AUA);105.25;12.00;1.11;8.18;0.77;3.13.1
2018;11;NOV;14-11-2018;UkSATSE;ANSP (AUA);372.67;9.16;1.15;4.07;1.05;3.13.1
2018;11;NOV;14-11-2018;skeyes;ANSP (AUA);187.11;24.20;8.60;13.68;7.69;3.13.1
2018;11;NOV;15-11-2018;ANS CR;ANSP (AUA);616.13;108.48;15.67;56.70;15.37;3.13.1
2018;11;NOV;15-11-2018;ANS Finland;ANSP (AUA);267.50;8.39;2.52;3.35;1.92;3.13.1
2018;11;NOV;15-11-2018;ARMATS;ANSP (AUA);44.51;1.60;0.14;0.67;0.15;3.13.1
2018;11;NOV;15-11-2018;Albcontrol;ANSP (AUA);67.13;3.84;0.09;1.79;0.32;3.13.1
2018;11;NOV;15-11-2018;Austro Control;ANSP (AUA);613.47;73.32;14.59;43.10;11.53;3.13.1
2018;11;NOV;15-11-2018;Avinor (Continental);ANSP (AUA);701.49;27.41;7.78;13.13;7.20;3.13.1
2018;11;NOV;15-11-2018;BULATSA;ANSP (AUA);626.70;83.40;6.00;30.96;6.72;3.13.1
2018;11;NOV;15-11-2018;Croatia Control;ANSP (AUA);385.14;29.86;1.67;18.98;2.38;3.13.1
2018;11;NOV;15-11-2018;DCAC Cyprus;ANSP (AUA);492.15;52.13;4.46;23.63;2.73;3.13.1
2018;11;NOV;15-11-2018;DFS;ANSP (AUA);3079.47;487.57;141.70;287.58;97.45;3.13.1
2018;11;NOV;15-11-2018;DHMI;ANSP (AUA);3224.94;573.09;71.48;177.26;58.33;3.13.1
2018;11;NOV;15-11-2018;DSNA;ANSP (AUA);4947.08;799.75;114.49;358.94;72.30;3.13.1
2018;11;NOV;15-11-2018;EANS;ANSP (AUA);171.28;8.36;1.76;3.14;0.97;3.13.1
2018;11;NOV;15-11-2018;ENAIRE;ANSP (AUA);3138.60;371.66;52.03;148.88;28.73;3.13.1
2018;11;NOV;15-11-2018;ENAV;ANSP (AUA);2079.07;156.39;44.63;96.57;21.03;3.13.1
2018;11;NOV;15-11-2018;HCAA;ANSP (AUA);976.42;55.57;4.65;25.61;6.40;3.13.1
2018;11;NOV;15-11-2018;HungaroControl;ANSP (AUA);567.62;70.25;4.93;36.23;10.00;3.13.1
2018;11;NOV;15-11-2018;IAA;ANSP (AUA);685.47;41.66;4.64;12.59;3.68;3.13.1
2018;11;NOV;15-11-2018;LFV;ANSP (AUA);1087.37;60.09;12.44;31.08;12.30;3.13.1
2018;11;NOV;15-11-2018;LGS;ANSP (AUA);204.32;11.63;1.46;5.45;1.67;3.13.1
2018;11;NOV;15-11-2018;LPS;ANSP (AUA);237.26;32.63;3.26;14.44;4.81;3.13.1
2018;11;NOV;15-11-2018;LVNL;ANSP (AUA);219.64;37.98;7.19;15.83;6.47;3.13.1
2018;11;NOV;15-11-2018;M-NAV;ANSP (AUA);48.78;2.20;0.33;1.02;0.09;3.13.1
2018;11;NOV;15-11-2018;MATS;ANSP (AUA);205.54;5.50;0.24;2.06;0.49;3.13.1
2018;11;NOV;15-11-2018;MOLDATSA;ANSP (AUA);19.00;0.16;0.01;0.11;0.01;3.13.1
2018;11;NOV;15-11-2018;MUAC;ANSP (AUA);1719.07;319.70;75.62;179.80;40.19;3.13.1
2018;11;NOV;15-11-2018;NATS (Continental);ANSP (AUA);3002.51;494.62;187.66;231.61;112.65;3.13.1
2018;11;NOV;15-11-2018;NAV Portugal (Continental);ANSP (AUA);931.75;96.48;11.93;34.46;3.47;3.13.1
2018;11;NOV;15-11-2018;NAVIAIR;ANSP (AUA);471.68;30.86;6.11;17.96;6.01;3.13.1
2018;11;NOV;15-11-2018;Oro Navigacija;ANSP (AUA);139.08;5.80;0.59;2.94;0.66;3.13.1
2018;11;NOV;15-11-2018;PANSA;ANSP (AUA);1027.28;70.82;11.69;40.58;14.82;3.13.1
2018;11;NOV;15-11-2018;ROMATSA;ANSP (AUA);838.08;88.69;4.78;36.70;9.82;3.13.1
2018;11;NOV;15-11-2018;SMATSA;ANSP (AUA);483.01;51.81;2.84;27.74;6.04;3.13.1
2018;11;NOV;15-11-2018;Sakaeronavigatsia;ANSP (AUA);135.80;13.32;0.79;4.08;1.66;3.13.1
2018;11;NOV;15-11-2018;Skyguide;ANSP (AUA);661.15;105.01;27.29;64.64;21.97;3.13.1
2018;11;NOV;15-11-2018;Slovenia Control;ANSP (AUA);103.38;11.12;0.87;6.82;1.00;3.13.1
2018;11;NOV;15-11-2018;UkSATSE;ANSP (AUA);353.25;9.68;1.04;3.72;0.88;3.13.1
2018;11;NOV;15-11-2018;skeyes;ANSP (AUA);189.64;23.01;8.61;13.04;6.86;3.13.1
2018;11;NOV;16-11-2018;ANS CR;ANSP (AUA);678.48;123.58;18.08;66.54;17.49;3.13.1
2018;11;NOV;16-11-2018;ANS Finland;ANSP (AUA);264.10;8.72;2.98;3.76;2.23;3.13.1
2018;11;NOV;16-11-2018;ARMATS;ANSP (AUA);43.67;1.42;0.15;0.36;0.12;3.13.1
2018;11;NOV;16-11-2018;Albcontrol;ANSP (AUA);67.08;3.50;0.13;1.69;0.21;3.13.1
2018;11;NOV;16-11-2018;Austro Control;ANSP (AUA);663.81;85.22;16.94;52.66;14.53;3.13.1
2018;11;NOV;16-11-2018;Avinor (Continental);ANSP (AUA);676.56;24.31;6.79;12.00;5.50;3.13.1
2018;11;NOV;16-11-2018;BULATSA;ANSP (AUA);648.58;87.08;5.74;31.52;5.03;3.13.1
2018;11;NOV;16-11-2018;Croatia Control;ANSP (AUA);436.34;38.72;2.70;24.66;3.51;3.13.1
2018;11;NOV;16-11-2018;DCAC Cyprus;ANSP (AUA);382.45;32.39;2.64;15.38;1.86;3.13.1
2018;11;NOV;16-11-2018;DFS;ANSP (AUA);3288.46;565.63;167.61;339.04;115.29;3.13.1
2018;11;NOV;16-11-2018;DHMI;ANSP (AUA);3289.44;563.20;69.82;173.39;57.91;3.13.1
2018;11;NOV;16-11-2018;DSNA;ANSP (AUA);5116.10;852.40;127.36;382.97;77.73;3.13.1
2018;11;NOV;16-11-2018;EANS;ANSP (AUA);179.09;9.20;1.77;3.09;0.90;3.13.1
2018;11;NOV;16-11-2018;ENAIRE;ANSP (AUA);3219.86;393.74;50.48;155.46;24.56;3.13.1
2018;11;NOV;16-11-2018;ENAV;ANSP (AUA);2298.37;190.11;54.22;121.37;28.90;3.13.1
2018;11;NOV;16-11-2018;HCAA;ANSP (AUA);937.32;47.96;4.76;23.27;4.71;3.13.1
2018;11;NOV;16-11-2018;HungaroControl;ANSP (AUA);602.50;74.64;5.86;39.89;6.77;3.13.1
2018;11;NOV;16-11-2018;IAA;ANSP (AUA);721.18;50.36;6.80;16.71;4.07;3.13.1
2018;11;NOV;16-11-2018;LFV;ANSP (AUA);1087.71;58.07;11.86;31.73;10.44;3.13.1
2018;11;NOV;16-11-2018;LGS;ANSP (AUA);210.90;12.22;1.40;6.01;1.28;3.13.1
2018;11;NOV;16-11-2018;LPS;ANSP (AUA);258.07;35.91;4.32;17.15;4.26;3.13.1
2018;11;NOV;16-11-2018;LVNL;ANSP (AUA);217.57;43.04;9.99;20.14;5.73;3.13.1
2018;11;NOV;16-11-2018;M-NAV;ANSP (AUA);46.44;2.00;0.20;1.04;0.03;3.13.1
2018;11;NOV;16-11-2018;MATS;ANSP (AUA);169.33;4.98;0.21;2.02;0.49;3.13.1
2018;11;NOV;16-11-2018;MOLDATSA;ANSP (AUA);20.10;0.21;0.01;0.10;0.03;3.13.1
2018;11;NOV;16-11-2018;MUAC;ANSP (AUA);1816.93;352.44;80.01;204.99;37.94;3.13.1
2018;11;NOV;16-11-2018;NATS (Continental);ANSP (AUA);2960.38;506.29;193.16;240.01;104.87;3.13.1
2018;11;NOV;16-11-2018;NAV Portugal (Continental);ANSP (AUA);952.36;90.33;11.78;34.58;5.70;3.13.1
2018;11;NOV;16-11-2018;NAVIAIR;ANSP (AUA);469.56;30.35;5.77;18.28;4.61;3.13.1
2018;11;NOV;16-11-2018;Oro Navigacija;ANSP (AUA);143.25;6.13;0.50;3.29;0.55;3.13.1
2018;11;NOV;16-11-2018;PANSA;ANSP (AUA);1075.84;78.56;12.05;48.48;14.25;3.13.1
2018;11;NOV;16-11-2018;ROMATSA;ANSP (AUA);867.03;87.77;4.87;35.72;7.39;3.13.1
2018;11;NOV;16-11-2018;SMATSA;ANSP (AUA);538.49;65.40;3.56;36.73;3.49;3.13.1
2018;11;NOV;16-11-2018;Sakaeronavigatsia;ANSP (AUA);142.97;15.48;0.82;4.72;1.71;3.13.1
2018;11;NOV;16-11-2018;Skyguide;ANSP (AUA);736.98;135.70;37.47;84.26;30.22;3.13.1
2018;11;NOV;16-11-2018;Slovenia Control;ANSP (AUA);124.40;16.18;1.59;10.07;1.33;3.13.1
2018;11;NOV;16-11-2018;UkSATSE;ANSP (AUA);411.97;12.43;1.43;5.53;1.55;3.13.1
2018;11;NOV;16-11-2018;skeyes;ANSP (AUA);192.33;24.70;8.93;14.38;7.26;3.13.1
2018;11;NOV;17-11-2018;ANS CR;ANSP (AUA);533.84;89.01;10.24;44.70;12.02;3.13.1
2018;11;NOV;17-11-2018;ANS Finland;ANSP (AUA);187.10;4.62;1.01;1.62;0.76;3.13.1
2018;11;NOV;17-11-2018;ARMATS;ANSP (AUA);44.68;1.65;0.09;0.55;0.19;3.13.1
2018;11;NOV;17-11-2018;Albcontrol;ANSP (AUA);74.94;5.52;0.11;2.75;0.16;3.13.1
2018;11;NOV;17-11-2018;Austro Control;ANSP (AUA);561.41;69.92;9.55;42.63;9.83;3.13.1
2018;11;NOV;17-11-2018;Avinor (Continental);ANSP (AUA);376.72;7.62;1.59;2.99;1.20;3.13.1
2018;11;NOV;17-11-2018;BULATSA;ANSP (AUA);657.61;93.99;5.74;35.40;4.83;3.13.1
2018;11;NOV;17-11-2018;Croatia Control;ANSP (AUA);424.94;41.73;1.83;25.37;1.89;3.13.1
2018;11;NOV;17-11-2018;DCAC Cyprus;ANSP (AUA);398.27;34.78;3.65;18.07;1.08;3.13.1
2018;11;NOV;17-11-2018;DFS;ANSP (AUA);2419.82;350.77;91.82;203.49;66.11;3.13.1
2018;11;NOV;17-11-2018;DHMI;ANSP (AUA);3309.36;573.25;72.32;171.08;61.49;3.13.1
2018;11;NOV;17-11-2018;DSNA;ANSP (AUA);4561.21;810.63;93.32;355.51;55.85;3.13.1
2018;11;NOV;17-11-2018;EANS;ANSP (AUA);158.04;8.16;1.32;2.56;0.85;3.13.1
2018;11;NOV;17-11-2018;ENAIRE;ANSP (AUA);3528.54;490.48;54.42;183.31;21.89;3.13.1
2018;11;NOV;17-11-2018;ENAV;ANSP (AUA);1922.02;141.40;34.32;91.23;14.68;3.13.1
2018;11;NOV;17-11-2018;HCAA;ANSP (AUA);1015.62;61.82;4.33;27.71;5.01;3.13.1
2018;11;NOV;17-11-2018;HungaroControl;ANSP (AUA);562.17;71.58;4.64;37.72;5.96;3.13.1
2018;11;NOV;17-11-2018;IAA;ANSP (AUA);708.02;54.21;4.02;12.25;2.04;3.13.1
2018;11;NOV;17-11-2018;LFV;ANSP (AUA);696.12;28.33;3.73;15.94;4.16;3.13.1
2018;11;NOV;17-11-2018;LGS;ANSP (AUA);187.57;9.35;0.95;4.51;1.23;3.13.1
2018;11;NOV;17-11-2018;LPS;ANSP (AUA);226.78;32.71;2.96;15.70;4.13;3.13.1
2018;11;NOV;17-11-2018;LVNL;ANSP (AUA);161.39;24.95;3.39;11.31;3.01;3.13.1
2018;11;NOV;17-11-2018;M-NAV;ANSP (AUA);49.61;2.35;0.31;1.29;0.14;3.13.1
2018;11;NOV;17-11-2018;MATS;ANSP (AUA);154.61;4.38;0.14;1.52;0.54;3.13.1
2018;11;NOV;17-11-2018;MOLDATSA;ANSP (AUA);19.77;0.24;0.01;0.11;0.00;3.13.1
2018;11;NOV;17-11-2018;MUAC;ANSP (AUA);1501.41;247.49;53.69;142.48;33.65;3.13.1
2018;11;NOV;17-11-2018;NATS (Continental);ANSP (AUA);2423.21;410.26;152.54;195.78;68.47;3.13.1
2018;11;NOV;17-11-2018;NAV Portugal (Continental);ANSP (AUA);1208.35;163.61;11.11;62.22;10.66;3.13.1
2018;11;NOV;17-11-2018;NAVIAIR;ANSP (AUA);339.76;17.88;2.43;9.91;3.04;3.13.1
2018;11;NOV;17-11-2018;Oro Navigacija;ANSP (AUA);128.07;5.43;0.53;2.60;0.62;3.13.1
2018;11;NOV;17-11-2018;PANSA;ANSP (AUA);958.04;66.74;7.98;38.83;9.60;3.13.1
2018;11;NOV;17-11-2018;ROMATSA;ANSP (AUA);827.83;94.95;4.10;38.52;6.53;3.13.1
2018;11;NOV;17-11-2018;SMATSA;ANSP (AUA);552.25;74.50;2.94;41.72;3.48;3.13.1
2018;11;NOV;17-11-2018;Sakaeronavigatsia;ANSP (AUA);142.79;15.32;0.82;4.19;1.28;3.13.1
2018;11;NOV;17-11-2018;Skyguide;ANSP (AUA);576.10;95.81;22.04;59.01;14.73;3.13.1
2018;11;NOV;17-11-2018;Slovenia Control;ANSP (AUA);118.53;16.74;1.59;10.57;1.22;3.13.1
2018;11;NOV;17-11-2018;UkSATSE;ANSP (AUA);363.03;10.29;1.11;4.36;0.79;3.13.1
2018;11;NOV;17-11-2018;skeyes;ANSP (AUA);131.74;13.66;5.36;8.39;3.75;3.13.1
2018;11;NOV;18-11-2018;ANS CR;ANSP (AUA);595.02;89.30;15.73;47.23;11.07;3.13.1
2018;11;NOV;18-11-2018;ANS Finland;ANSP (AUA);232.93;7.26;1.53;2.40;1.50;3.13.1
2018;11;NOV;18-11-2018;ARMATS;ANSP (AUA);38.34;1.01;0.11;0.41;0.13;3.13.1
2018;11;NOV;18-11-2018;Albcontrol;ANSP (AUA);80.22;5.60;0.09;2.49;0.11;3.13.1
2018;11;NOV;18-11-2018;Austro Control;ANSP (AUA);642.38;76.73;13.76;48.15;9.64;3.13.1
2018;11;NOV;18-11-2018;Avinor (Continental);ANSP (AUA);574.83;20.85;4.70;8.59;4.41;3.13.1
2018;11;NOV;18-11-2018;BULATSA;ANSP (AUA);667.30;94.31;5.65;34.41;8.08;3.13.1
2018;11;NOV;18-11-2018;Croatia Control;ANSP (AUA);454.79;41.99;2.41;26.82;2.14;3.13.1
2018;11;NOV;18-11-2018;DCAC Cyprus;ANSP (AUA);474.25;48.24;4.69;21.64;1.97;3.13.1
2018;11;NOV;18-11-2018;DFS;ANSP (AUA);2793.47;431.94;120.29;260.91;83.12;3.13.1
2018;11;NOV;18-11-2018;DHMI;ANSP (AUA);3380.24;624.08;70.57;187.83;68.21;3.13.1
2018;11;NOV;18-11-2018;DSNA;ANSP (AUA);5030.18;817.07;119.47;363.16;67.04;3.13.1
2018;11;NOV;18-11-2018;EANS;ANSP (AUA);164.52;8.35;1.28;2.79;0.69;3.13.1
2018;11;NOV;18-11-2018;ENAIRE;ANSP (AUA);3409.26;444.99;60.76;179.01;29.53;3.13.1
2018;11;NOV;18-11-2018;ENAV;ANSP (AUA);2182.26;174.11;46.11;112.96;19.12;3.13.1
2018;11;NOV;18-11-2018;HCAA;ANSP (AUA);1093.06;74.43;5.41;32.22;5.20;3.13.1
2018;11;NOV;18-11-2018;HungaroControl;ANSP (AUA);584.32;66.29;6.11;34.54;6.36;3.13.1
2018;11;NOV;18-11-2018;IAA;ANSP (AUA);769.72;59.46;6.68;15.14;3.65;3.13.1
2018;11;NOV;18-11-2018;LFV;ANSP (AUA);934.66;46.82;8.89;26.45;9.94;3.13.1
2018;11;NOV;18-11-2018;LGS;ANSP (AUA);182.34;8.92;1.17;4.79;1.40;3.13.1
2018;11;NOV;18-11-2018;LPS;ANSP (AUA);234.08;28.85;2.90;13.28;3.11;3.13.1
2018;11;NOV;18-11-2018;LVNL;ANSP (AUA);187.69;29.97;3.76;12.97;3.61;3.13.1
2018;11;NOV;18-11-2018;M-NAV;ANSP (AUA);48.54;2.58;0.18;1.15;0.03;3.13.1
2018;11;NOV;18-11-2018;MATS;ANSP (AUA);205.34;7.77;0.34;3.00;0.77;3.13.1
2018;11;NOV;18-11-2018;MOLDATSA;ANSP (AUA);20.94;0.19;0.03;0.12;0.04;3.13.1
2018;11;NOV;18-11-2018;MUAC;ANSP (AUA);1713.98;312.70;70.61;183.32;48.48;3.13.1
2018;11;NOV;18-11-2018;NATS (Continental);ANSP (AUA);2793.77;555.89;219.40;284.91;108.72;3.13.1
2018;11;NOV;18-11-2018;NAV Portugal (Continental);ANSP (AUA);1016.23;108.37;11.45;37.10;3.79;3.13.1
2018;11;NOV;18-11-2018;NAVIAIR;ANSP (AUA);438.44;28.57;3.76;17.12;6.21;3.13.1
2018;11;NOV;18-11-2018;Oro Navigacija;ANSP (AUA);137.97;5.96;0.62;3.05;0.74;3.13.1
2018;11;NOV;18-11-2018;PANSA;ANSP (AUA);1037.85;73.21;10.81;44.69;11.72;3.13.1
2018;11;NOV;18-11-2018;ROMATSA;ANSP (AUA);862.23;84.60;5.19;33.72;7.38;3.13.1
2018;11;NOV;18-11-2018;SMATSA;ANSP (AUA);572.15;69.08;3.81;38.56;4.02;3.13.1
2018;11;NOV;18-11-2018;Sakaeronavigatsia;ANSP (AUA);140.62;12.87;0.78;3.60;1.12;3.13.1
2018;11;NOV;18-11-2018;Skyguide;ANSP (AUA);664.47;107.12;30.57;67.00;21.55;3.13.1
2018;11;NOV;18-11-2018;Slovenia Control;ANSP (AUA);119.82;14.98;1.20;9.71;1.09;3.13.1
2018;11;NOV;18-11-2018;UkSATSE;ANSP (AUA);382.95;12.24;1.45;5.05;0.53;3.13.1
2018;11;NOV;18-11-2018;skeyes;ANSP (AUA);158.41;19.14;7.52;11.46;5.23;3.13.1
2018;11;NOV;19-11-2018;ANS CR;ANSP (AUA);624.52;106.54;15.17;56.50;12.46;3.13.1
2018;11;NOV;19-11-2018;ANS Finland;ANSP (AUA);272.74;8.30;2.45;3.24;2.02;3.13.1
